command.h_d,command.v_d,command.psi_d,sensor.dz,sensor.z,sensor.psi,sensor.h,sensor.modes,sensor.num_intruders,sensor.valid_1,sensor.id_1,sensor.modes_1,sensor.sr_1,sensor.chi_1,sensor.z_1,sensor.cvc_1,sensor.vrc_1,sensor.vsb_1,ra.ra_active,ra.alarm,ra.target_rate,ra.dh_min,ra.dh_max,ra.crossing,ra.cc,ra.vc,ra.ua,ra.da,ra.label270,ra.label270_short,ra_detailed.ra_active,ra_detailed.ownInput.dz,ra_detailed.ownInput.z,ra_detailed.ownInput.psi,ra_detailed.ownInput.h,ra_detailed.ownInput.modes,ra_detailed.intruderInput[1].valid,ra_detailed.intruderInput[1].id,ra_detailed.intruderInput[1].modes,ra_detailed.intruderInput[1].sr,ra_detailed.intruderInput[1].chi,ra_detailed.intruderInput[1].z,ra_detailed.intruderInput[1].cvc,ra_detailed.intruderInput[1].vrc,ra_detailed.intruderInput[1].vsb,ra_detailed.intruderInput[1].equipage,ra_detailed.intruderInput[1].quant,ra_detailed.intruderInput[1].sensitivity_index,ra_detailed.intruderInput[1].protection_mode,ra_detailed.ownOutput.cc,ra_detailed.ownOutput.vc,ra_detailed.ownOutput.ua,ra_detailed.ownOutput.da,ra_detailed.ownOutput.target_rate,ra_detailed.ownOutput.turn_off_aurals,ra_detailed.ownOutput.crossing,ra_detailed.ownOutput.alarm,ra_detailed.ownOutput.alert,ra_detailed.ownOutput.dh_min,ra_detailed.ownOutput.dh_max,ra_detailed.ownOutput.sensitivity_index,ra_detailed.ownOutput.ddh,ra_detailed.intruderOutput[1].id,ra_detailed.intruderOutput[1].cvc,ra_detailed.intruderOutput[1].vrc,ra_detailed.intruderOutput[1].vsb,ra_detailed.intruderOutput[1].tds,ra_detailed.intruderOutput[1].code,response.state,response.timer,response.t,response.v_d,response.h_d,response.psi_d,response.logProb,adm.t,adm.v,adm.N,adm.E,adm.h,adm.psi,adm.theta,adm.phi,adm.a,wm.t,wm.x,wm.y,wm.z,wm.vx,wm.vy,wm.vz
ft/s,ft/s^2,deg/s,ft/s,ft,rad,ft,n/a,integer,boolean,integer,n/a,ft,rad,ft,n/a,n/a,n/a,boolean,boolean,ft/s,ft/s,ft/s,boolean,n/a,n/a,n/a,n/a,text,text,boolean,ft/s,ft,rad,ft/s,integer,boolean,integer,integer,ft,rad,ft,n/a,n/a,n/a,enum,ft,integer,integer,n/a,n/a,n/a,n/a,ft/s,boolean,boolean,boolean,boolean,ft/s,ft/s,integer,ft/s^2,integer,n/a,n/a,n/a,n/a,n/a,enum,s,s,ft/s^2,ft,deg/s,float,s,ft/s,ft,ft,ft,rad,rad,rad,ft/s^2,s,ft,ft,ft,ft/s,ft/s,ft/s
0,-2.843318514,0,0,2060.729321107,-0.048206413,2060.729321107,1,1,true,2,2,12336.257907961,1.470129656,1535.269321107,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,2060.729321107,-0.048206413,2060.729321107,1,true,2,2,12336.257907961,1.470129656,1525,0,0,0,3,25,0,0,0,0,0,0,0,false,false,false,false,-9999,9999,3,0,2,0,0,0,200.028753338,1,none,0,0,-2.843318514,0,0,0,0,256.6671216,377.186706921,-8039.911207802,2060.729321107,-0.048206413,0,0,0,0,-8039.911207802,377.186706921,2060.729321107,-12.368209594,256.368950347,0
0,-2.843318514,0,0,2060.729321107,-0.048206413,2060.729321107,1,1,true,2,2,12275.951338111,1.499417196,1535.269321107,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,2060.729321107,-0.048206413,2060.729321107,1,true,2,2,12275.951338111,1.499417196,1525,0,0,0,3,25,3,0,0,0,0,0,0,false,false,false,false,-9999,9999,3,0,2,0,0,0,200.001595831,1,none,0,1,-2.843318514,0,0,0,1,253.823803086,632.277650329,-8052.217761499,2060.729321107,-0.048206413,0,0,0,1,-8052.217761499,632.277650329,2060.729321107,-12.231196489,253.528934928,0
0,-2.843318514,0,0,2060.729321107,-0.048206413,2060.729321107,1,1,true,2,2,12225.71068033,1.528718961,1535.269321107,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,2060.729321107,-0.048206413,2060.729321107,1,true,2,2,12225.71068033,1.528718961,1525,0,0,0,3,25,3,0,0,0,0,0,0,false,false,false,false,-9999,9999,3,0,2,0,0,0,200.000152575,1,none,0,2,-2.843318514,0,0,0,2,250.980484572,884.528578318,-8064.387302091,2060.729321107,-0.048206413,0,0,0,2,-8064.387302091,884.528578318,2060.729321107,-12.094183384,250.688919508,0
0,-2.843318514,0,0,2060.729321107,-0.048206413,2060.729321107,1,1,true,2,2,12185.376743975,1.557987309,1535.269321107,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,2060.729321107,-0.048206413,2060.729321107,1,true,2,2,12185.376743975,1.557987309,1525,0,0,0,3,25,3,0,0,0,0,0,0,false,false,false,false,-9999,9999,3,0,2,0,0,0,199.999960722,1,none,0,3,-2.843318514,0,0,0,3,248.137166058,1133.939490887,-8076.419829578,2060.729321107,-0.048206413,0,0,0,3,-8076.419829578,1133.939490887,2060.729321107,-11.957170279,247.848904089,0
0,-2.843318514,0,0,2060.729321107,-0.048206413,2060.729321107,1,1,true,2,2,12154.786348471,1.587175592,1535.269321107,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,2060.729321107,-0.048206413,2060.729321107,1,true,2,2,12154.786348471,1.587175592,1525,0,0,0,3,25,3,0,0,0,0,0,0,false,false,false,false,-9999,9999,3,0,2,0,0,0,199.999929755,1,none,0,4,-2.843318514,0,0,0,4,245.293847544,1380.510388038,-8088.315343959,2060.729321107,-0.048206413,0,0,0,4,-8088.315343959,1380.510388038,2060.729321107,-11.820157174,245.00888867,0
0,-2.843318514,0,0,2060.729321107,-0.048206413,2060.729321107,1,1,true,2,2,12133.752836215,1.616237984,1535.269321107,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,2060.729321107,-0.048206413,2060.729321107,1,true,2,2,12133.752836215,1.616237984,1525,0,0,0,3,25,3,0,0,0,0,0,0,false,false,false,false,-9999,9999,3,0,2,0,0,0,200.000233519,1,none,0,5,-2.843318514,0,0,0,5,242.45052903,1624.241269769,-8100.073845235,2060.729321107,-0.048206413,0,0,0,5,-8100.073845235,1624.241269769,2060.729321107,-11.683144068,242.168873251,0
0,-2.843318514,0,0,2060.729321107,-0.048206413,2060.729321107,1,1,true,2,2,12122.067267426,1.645129918,1535.269321107,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,2060.729321107,-0.048206413,2060.729321107,1,true,2,2,12122.067267426,1.645129918,1525,0,0,0,3,25,3,0,0,0,0,0,0,false,false,false,false,-9999,9999,3,0,2,0,0,0,200.001282968,1,none,0,6,-2.843318514,0,0,0,6,239.607210516,1865.132136082,-8111.695333406,2060.729321107,-0.048206413,0,0,0,6,-8111.695333406,1865.132136082,2060.729321107,-11.546130963,239.328857832,0
0,-2.843318514,0,0,2060.729321107,-0.048206413,2060.729321107,1,1,true,2,2,12119.499865569,1.673808486,1535.269321107,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,2060.729321107,-0.048206413,2060.729321107,1,true,2,2,12119.499865569,1.673808486,1525,0,0,0,3,25,3,0,0,0,0,0,0,false,false,false,false,-9999,9999,3,0,2,0,0,0,199.999023288,1,none,0,7,-2.843318514,0,0,0,7,236.763892002,2103.182986975,-8123.179808472,2060.729321107,-0.048206413,0,0,0,7,-8123.179808472,2103.182986975,2060.729321107,-11.409117858,236.488842413,0
0,-2.843318514,0,0,2060.729321107,-0.048206413,2060.729321107,1,1,true,2,2,12125.801675689,1.702232803,1535.269321107,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,2060.729321107,-0.048206413,2060.729321107,1,true,2,2,12125.801675689,1.702232803,1525,0,0,0,3,25,3,0,0,0,0,0,0,false,false,false,false,-9999,9999,3,0,2,0,0,0,199.999010461,1,none,0,8,-2.843318514,0,0,0,8,233.920573488,2338.393822449,-8134.527270433,2060.729321107,-0.048206413,0,0,0,8,-8134.527270433,2338.393822449,2060.729321107,-11.272104753,233.648826993,0
0,-2.843318514,0,0,2060.729321107,-0.048206413,2060.729321107,1,1,true,2,2,12140.706397455,1.730364331,1535.269321107,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,2060.729321107,-0.048206413,2060.729321107,1,true,2,2,12140.706397455,1.730364331,1525,0,0,0,3,25,3,0,0,0,0,0,0,false,false,false,false,-9999,9999,3,0,2,0,0,0,199.999003615,1,none,0,9,-2.843318514,0,0,0,9,231.077254974,2570.764642503,-8145.737719289,2060.729321107,-0.048206413,0,0,0,9,-8145.737719289,2570.764642503,2060.729321107,-11.135091648,230.808811574,0
0,-2.843318514,0,0,2060.729321107,-0.048206413,2060.729321107,1,1,true,2,2,12163.932351796,1.75816714,1535.269321107,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,2060.729321107,-0.048206413,2060.729321107,1,true,2,2,12163.932351796,1.75816714,1525,0,0,0,3,25,3,0,0,0,0,0,0,false,false,false,false,-9999,9999,3,0,2,0,0,0,199.999001442,1,none,0,10,-2.843318514,0,0,0,10,228.23393646,2800.295447139,-8156.811155039,2060.729321107,-0.048206413,0,0,0,10,-8156.811155039,2800.295447139,2060.729321107,-10.998078543,227.968796155,0
0,-2.843318514,0,0,2060.729321107,-0.048206413,2060.729321107,1,1,true,2,2,12195.184538637,1.785608129,1535.269321107,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,2060.729321107,-0.048206413,2060.729321107,1,true,2,2,12195.184538637,1.785608129,1525,0,0,0,3,25,3,0,0,0,0,0,0,false,false,false,false,-9999,9999,3,0,2,0,0,0,199.999000509,1,none,0,11,-2.843318514,0,0,0,11,225.390617946,3026.986236356,-8167.747577684,2060.729321107,-0.048206413,0,0,0,11,-8167.747577684,3026.986236356,2060.729321107,-10.861065437,225.128780736,0
0,-2.843318514,0,0,2060.729321107,-0.048206413,2060.729321107,1,1,true,2,2,12234.375305992,1.812658812,1535.269321107,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,2060.729321107,-0.048206413,2060.729321107,1,true,2,2,12234.375305992,1.812658812,1525,0,0,0,3,25,3,0,0,0,0,0,0,false,false,false,false,-9999,9999,3,0,2,0,0,0,199.998999975,1,none,0,12,-2.843318514,0,0,0,12,222.547299432,3250.837010153,-8178.546987225,2060.729321107,-0.048206413,0,0,0,12,-8178.546987225,3250.837010153,2060.729321107,-10.724052332,222.288765317,0
0,-2.843318514,0,0,2060.729321107,-0.048206413,2060.729321107,1,1,true,2,2,12281.665603416,1.839293406,1535.269321107,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,2060.729321107,-0.048206413,2060.729321107,1,true,2,2,12281.665603416,1.839293406,1525,0,0,0,3,25,3,0,0,0,0,0,0,false,false,false,false,-9999,9999,3,0,2,0,0,0,199.998999779,1,none,0,13,-2.843318514,0,0,0,13,219.703980918,3471.847768531,-8189.209383659,2060.729321107,-0.048206413,0,0,0,13,-8189.209383659,3471.847768531,2060.729321107,-10.587039227,219.448749898,0
0,-2.843318514,0,0,2060.729321107,-0.048206413,2060.729321107,1,1,true,2,2,12336.757242788,1.865484009,1535.269321107,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,2060.729321107,-0.048206413,2060.729321107,1,true,2,2,12336.757242788,1.865484009,1525,0,0,0,3,25,3,0,0,0,0,0,0,false,false,false,false,-9999,9999,3,0,2,0,0,0,199.998999667,1,none,0,14,-2.843318514,0,0,0,14,216.860662404,3690.01851149,-8199.734766989,2060.729321107,-0.048206413,0,0,0,14,-8199.734766989,3690.01851149,2060.729321107,-10.450026122,216.608734478,0
0,-2.843318514,0,0,2060.729321107,-0.048206413,2060.729321107,1,1,true,2,2,12399.322859704,1.891205887,1535.269321107,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,2060.729321107,-0.048206413,2060.729321107,1,true,2,2,12399.322859704,1.891205887,1525,0,0,0,3,25,3,0,0,0,0,0,0,false,false,false,false,-9999,9999,3,0,2,0,0,0,199.998999596,1,none,0,15,-2.843318514,0,0,0,15,214.01734389,3905.34923903,-8210.123137214,2060.729321107,-0.048206413,0,0,0,15,-8210.123137214,3905.34923903,2060.729321107,-10.313013017,213.768719059,0
