command.h_d,command.v_d,command.psi_d,sensor.dz,sensor.z,sensor.psi,sensor.h,sensor.modes,sensor.num_intruders,sensor.valid_1,sensor.id_1,sensor.modes_1,sensor.sr_1,sensor.chi_1,sensor.z_1,sensor.cvc_1,sensor.vrc_1,sensor.vsb_1,ra.ra_active,ra.alarm,ra.target_rate,ra.dh_min,ra.dh_max,ra.crossing,ra.cc,ra.vc,ra.ua,ra.da,ra.label270,ra.label270_short,ra_detailed.ra_active,ra_detailed.ownInput.dz,ra_detailed.ownInput.z,ra_detailed.ownInput.psi,ra_detailed.ownInput.h,ra_detailed.ownInput.modes,ra_detailed.intruderInput[1].valid,ra_detailed.intruderInput[1].id,ra_detailed.intruderInput[1].modes,ra_detailed.intruderInput[1].sr,ra_detailed.intruderInput[1].chi,ra_detailed.intruderInput[1].z,ra_detailed.intruderInput[1].cvc,ra_detailed.intruderInput[1].vrc,ra_detailed.intruderInput[1].vsb,ra_detailed.intruderInput[1].equipage,ra_detailed.intruderInput[1].quant,ra_detailed.intruderInput[1].sensitivity_index,ra_detailed.intruderInput[1].protection_mode,ra_detailed.ownOutput.cc,ra_detailed.ownOutput.vc,ra_detailed.ownOutput.ua,ra_detailed.ownOutput.da,ra_detailed.ownOutput.target_rate,ra_detailed.ownOutput.turn_off_aurals,ra_detailed.ownOutput.crossing,ra_detailed.ownOutput.alarm,ra_detailed.ownOutput.alert,ra_detailed.ownOutput.dh_min,ra_detailed.ownOutput.dh_max,ra_detailed.ownOutput.sensitivity_index,ra_detailed.ownOutput.ddh,ra_detailed.intruderOutput[1].id,ra_detailed.intruderOutput[1].cvc,ra_detailed.intruderOutput[1].vrc,ra_detailed.intruderOutput[1].vsb,ra_detailed.intruderOutput[1].tds,ra_detailed.intruderOutput[1].code,response.state,response.timer,response.t,response.v_d,response.h_d,response.psi_d,response.logProb,adm.t,adm.v,adm.N,adm.E,adm.h,adm.psi,adm.theta,adm.phi,adm.a,wm.t,wm.x,wm.y,wm.z,wm.vx,wm.vy,wm.vz
ft/s,ft/s^2,deg/s,ft/s,ft,rad,ft,n/a,integer,boolean,integer,n/a,ft,rad,ft,n/a,n/a,n/a,boolean,boolean,ft/s,ft/s,ft/s,boolean,n/a,n/a,n/a,n/a,text,text,boolean,ft/s,ft,rad,ft/s,integer,boolean,integer,integer,ft,rad,ft,n/a,n/a,n/a,enum,ft,integer,integer,n/a,n/a,n/a,n/a,ft/s,boolean,boolean,boolean,boolean,ft/s,ft/s,integer,ft/s^2,integer,n/a,n/a,n/a,n/a,n/a,enum,s,s,ft/s^2,ft,deg/s,float,s,ft/s,ft,ft,ft,rad,rad,rad,ft/s^2,s,ft,ft,ft,ft/s,ft/s,ft/s
12.438333333,1.702618884,0,12.438333333,2297.966805205,0,2297.966805205,1,1,true,2,2,23370.424875343,1.565399884,1623.190471871,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,12.438333333,2297.966805205,0,2297.966805205,1,true,2,2,23370.424875343,1.565399884,1625,0,0,0,3,25,0,0,0,0,0,0,0,false,false,false,false,-9999,9999,3,0,2,0,0,0,200.013770869,1,none,0,0,1.702618884,12.438333333,0,0,0,275.9789292,0,-12365.81470447,2297.966805205,0,.045085138,0,0,0,-12365.81470447,0,2297.966805205,0,275.698489706,12.438333333
12.438333333,1.702618884,.391752651,12.438328649,2310.405134296,0,2310.405134296,1,1,true,2,2,23365.964689586,1.588802221,1623.190471871,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,12.438328649,2310.405134296,0,2310.405134296,1,true,2,2,23365.964689586,1.588802221,1625,0,0,0,3,25,3,0,0,0,0,0,0,false,false,false,false,-9999,9999,3,0,2,0,0,0,199.998999596,1,none,0,1,1.702618884,12.438333333,.391752651,0,1,277.681548084,276.465444712,-12365.81470447,2310.405134296,0,.044808494,0,0,1,-12365.81470447,276.465444712,2310.405134296,0,277.402830063,12.438328649
12.438333333,1.702618884,2.748451699,12.438328706,2322.843462972,.004091982,2322.843462972,1,1,true,2,2,23373.255494575,1.608183208,1623.190471871,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,12.438328706,2322.843462972,.004091982,2322.843462972,1,true,2,2,23373.255494575,1.608183208,1625,0,0,0,3,25,3,0,0,0,0,0,0,false,false,false,false,-9999,9999,3,0,2,0,0,0,199.998999596,1,none,0,2,1.702618884,12.438333333,2.748451699,0,2,279.384166968,554.634786362,-12365.450832955,2322.843462972,.004091982,.044535241,.055090485,0,2,-12365.450832955,554.634786362,2322.843462972,1.142098127,279.104812469,12.438328706
12.438333333,1.702618884,2.748451699,12.438328762,2335.281791703,.033322653,2335.281791703,1,1,true,2,2,23386.788616833,1.602483082,1623.190471871,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,12.438328762,2335.281791703,.033322653,2335.281791703,1,true,2,2,23386.788616833,1.602483082,1625,0,0,0,3,25,3,0,0,0,0,0,0,false,false,false,false,-9999,9999,3,0,2,0,0,0,199.998999596,1,none,0,3,1.702618884,12.438333333,2.748451699,0,3,281.086785852,834.472806962,-12361.605467408,2335.281791703,.033322653,.044265303,.375095199,0,3,-12361.605467408,834.472806962,2335.281791703,9.355650865,280.655555718,12.438328762
12.438333333,1.702618884,2.748451699,12.438328817,2347.72012049,.080223568,2347.72012049,1,1,true,2,2,23396.654843951,1.579178973,1623.190471871,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,12.438328817,2347.72012049,.080223568,2347.72012049,1,true,2,2,23396.654843951,1.579178973,1625,0,0,0,3,25,3,0,0,0,0,0,0,false,false,false,false,-9999,9999,3,0,2,0,0,0,199.998999596,1,none,0,4,1.702618884,12.438333333,2.748451699,0,4,282.789404736,1115.611965106,-12346.348577604,2347.72012049,.080223568,.043998618,.398537247,0,4,-12346.348577604,1115.611965106,2347.72012049,22.640116596,281.60710312,12.438328817
12.438333333,1.702618884,2.748451699,12.438328871,2360.158449332,.128143083,2360.158449332,1,1,true,2,2,23393.278760321,1.554927243,1623.190471871,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,12.438328871,2360.158449332,.128143083,2360.158449332,1,true,2,2,23393.278760321,1.554927243,1625,0,0,0,3,25,3,0,0,0,0,0,0,false,false,false,false,-9999,9999,3,0,2,0,0,0,199.998999596,1,none,0,5,1.702618884,12.438333333,2.748451699,0,5,284.49202362,1397.401305132,-12317.562765895,2360.158449332,.128143083,.043735128,.401639599,0,5,-12317.562765895,1397.401305132,2360.158449332,36.321231125,281.889637355,12.438328871
12.438333333,1.702618884,5.829699686,12.438328924,2372.596778227,.176107868,2372.596778227,1,1,true,2,2,23367.288373232,1.53068532,1623.190471871,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,12.438328924,2372.596778227,.176107868,2372.596778227,1,true,2,2,23367.288373232,1.53068532,1625,0,0,0,3,25,3,0,0,0,0,0,0,false,false,false,false,-9999,9999,3,0,2,0,0,0,199.998999596,1,none,0,6,1.702618884,12.438333333,5.829699686,0,6,286.194642504,1679.171979644,-12275.049210369,2372.596778227,.176107868,.043474776,.40382598,0,6,-12275.049210369,1679.171979644,2372.596778227,50.093631419,281.501846287,12.438328924
0,1.702618884,5.829699686,12.438328976,2385.035107175,.249569684,2385.035107175,1,1,true,2,2,23315.347735155,1.480968275,1623.190471871,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,12.438328976,2385.035107175,.249569684,2385.035107175,1,true,2,2,23315.347735155,1.480968275,1625,0,0,0,3,25,3,0,0,0,0,0,0,false,false,false,false,-9999,9999,3,0,2,0,0,0,199.998999596,1,none,0,7,1.702618884,0,5.829699686,0,7,287.897261388,1959.748607954,-12216.471137295,2385.035107175,.249569684,.043217507,.644299147,0,7,-12216.471137295,1959.748607954,2385.035107175,71.040485491,278.717366714,12.438328976
0,1.702618884,5.829699686,2.772162141,2393.123609418,.331947145,2393.123609418,1,1,true,2,2,23231.119964965,1.422309614,1623.190471871,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,2.772162141,2393.123609418,.331947145,2393.123609418,1,true,2,2,23231.119964965,1.422309614,1625,0,0,0,3,25,3,0,0,0,0,0,0,false,false,false,false,-9999,9999,3,0,2,0,0,0,199.998999596,1,none,0,8,1.702618884,0,5.829699686,0,8,289.599880272,2236.68113716,-12135.758798789,2393.123609418,.331947145,.009572533,.867318568,0,8,-12135.758798789,2236.68113716,2393.123609418,94.371786535,273.777960539,2.772162141
