command.h_d,command.v_d,command.psi_d,sensor.dz,sensor.z,sensor.psi,sensor.h,sensor.modes,sensor.num_intruders,sensor.valid_1,sensor.id_1,sensor.modes_1,sensor.sr_1,sensor.chi_1,sensor.z_1,sensor.cvc_1,sensor.vrc_1,sensor.vsb_1,ra.ra_active,ra.alarm,ra.target_rate,ra.dh_min,ra.dh_max,ra.crossing,ra.cc,ra.vc,ra.ua,ra.da,ra_detailed.ra_active,ra_detailed.ownInput.dz,ra_detailed.ownInput.z,ra_detailed.ownInput.psi,ra_detailed.ownInput.h,ra_detailed.ownInput.modes,ra_detailed.intruderInput[1].valid,ra_detailed.intruderInput[1].id,ra_detailed.intruderInput[1].modes,ra_detailed.intruderInput[1].sr,ra_detailed.intruderInput[1].chi,ra_detailed.intruderInput[1].z,ra_detailed.intruderInput[1].cvc,ra_detailed.intruderInput[1].vrc,ra_detailed.intruderInput[1].vsb,ra_detailed.intruderInput[1].equipage,ra_detailed.intruderInput[1].quant,ra_detailed.intruderInput[1].sensitivity_index,ra_detailed.intruderInput[1].protection_mode,ra_detailed.ownOutput.cc,ra_detailed.ownOutput.vc,ra_detailed.ownOutput.ua,ra_detailed.ownOutput.da,ra_detailed.ownOutput.target_rate,ra_detailed.ownOutput.turn_off_aurals,ra_detailed.ownOutput.crossing,ra_detailed.ownOutput.alarm,ra_detailed.ownOutput.alert,ra_detailed.ownOutput.dh_min,ra_detailed.ownOutput.dh_max,ra_detailed.ownOutput.sensitivity_index,ra_detailed.ownOutput.ddh,ra_detailed.intruderOutput[1].id,ra_detailed.intruderOutput[1].cvc,ra_detailed.intruderOutput[1].vrc,ra_detailed.intruderOutput[1].vsb,ra_detailed.intruderOutput[1].tds,ra_detailed.intruderOutput[1].code,response.state,response.timer,response.t,response.v_d,response.h_d,response.psi_d,response.logProb,adm.t,adm.v,adm.N,adm.E,adm.h,adm.psi,adm.theta,adm.phi,adm.a,wm.t,wm.x,wm.y,wm.z,wm.vx,wm.vy,wm.vz
ft/s,ft/s^2,deg/s,ft/s,ft,rad,ft,n/a,integer,boolean,integer,n/a,ft,rad,ft,n/a,n/a,n/a,boolean,boolean,ft/s,ft/s,ft/s,boolean,n/a,n/a,n/a,n/a,boolean,ft/s,ft,rad,ft/s,integer,boolean,integer,integer,ft,rad,ft,n/a,n/a,n/a,enum,ft,integer,integer,n/a,n/a,n/a,n/a,ft/s,boolean,boolean,boolean,boolean,ft/s,ft/s,integer,ft/s^2,integer,n/a,n/a,n/a,n/a,n/a,enum,s,s,ft/s^2,ft,rad/s,float,s,ft/s,ft,ft,ft,rad,rad,rad,ft/s^2,s,ft,ft,ft,ft/s,ft/s,ft/s
-9.5005,0,0,-9.5005,2895.899965955,.245953526,2895.899965955,1,1,true,2,2,20542.180690168,1.876578026,2233.221015955,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,-9.5005,2895.899965955,.245953526,2895.899965955,1,true,2,2,20542.180690168,1.876578026,2225,0,0,0,3,25,0,0,0,0,0,0,0,false,false,false,false,-9999,9999,4,0,2,0,0,0,100.000096992,1,none,0,0,0,-9.5005,0,0,0,235.2759444,-651.132581511,-9346.443464131,2895.899965955,.245953526,-.040391226,0,0,0,-9346.443464131,-651.132581511,2895.899965955,57.238561992,228.009336507,-9.5005
-9.5005,0,0,-9.5005,2886.399465955,.245953526,2886.399465955,1,1,true,2,2,20881.320489764,1.895223727,2233.221015955,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,-9.5005,2886.399465955,.245953526,2886.399465955,1,true,2,2,20881.320489764,1.895223727,2225,0,0,0,3,25,3,0,0,0,0,0,0,false,false,false,false,-9999,9999,4,0,2,0,0,0,99.999899983,1,none,0,1,0,-9.5005,0,0,1,235.2759444,-423.123245004,-9289.204902139,2886.399465955,.245953526,-.040391226,0,0,1,-9289.204902139,-423.123245004,2886.399465955,57.238561992,228.009336507,-9.5005
-9.5005,0,0,-9.5005,2876.898965955,.245953526,2876.898965955,1,1,true,2,2,21227.498815099,1.9132663,2233.221015955,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,-9.5005,2876.898965955,.245953526,2876.898965955,1,true,2,2,21227.498815099,1.9132663,2225,0,0,0,3,25,3,0,0,0,0,0,0,false,false,false,false,-9999,9999,4,0,2,0,0,0,99.999899983,1,none,0,2,0,-9.5005,0,0,2,235.2759444,-195.113908498,-9231.966340147,2876.898965955,.245953526,-.040391226,0,0,2,-9231.966340147,-195.113908498,2876.898965955,57.238561992,228.009336507,-9.5005
-9.5005,0,0,-9.5005,2867.398465955,.245953526,2867.398465955,1,1,true,2,2,21580.376946521,1.930723354,2233.221015955,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,-9.5005,2867.398465955,.245953526,2867.398465955,1,true,2,2,21580.376946521,1.930723354,2225,0,0,0,3,25,3,0,0,0,0,0,0,false,false,false,false,-9999,9999,4,0,2,0,0,0,99.999899983,1,none,0,3,0,-9.5005,0,0,3,235.2759444,32.895428009,-9174.727778155,2867.398465955,.245953526,-.040391226,0,0,3,-9174.727778155,32.895428009,2867.398465955,57.238561992,228.009336507,-9.5005
-9.5005,0,0,-9.5005,2857.897965955,.245953526,2857.897965955,1,1,true,2,2,21939.631606364,1.947612799,2233.221015955,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,-9.5005,2857.897965955,.245953526,2857.897965955,1,true,2,2,21939.631606364,1.947612799,2225,0,0,0,3,25,3,0,0,0,0,0,0,false,false,false,false,-9999,9999,4,0,2,0,0,0,99.999899983,1,none,0,4,0,-9.5005,0,0,4,235.2759444,260.904764515,-9117.489216163,2857.897965955,.245953526,-.040391226,0,0,4,-9117.489216163,260.904764515,2857.897965955,57.238561992,228.009336507,-9.5005
-9.5005,0,0,-9.5005,2848.397465955,.245953526,2848.397465955,1,1,true,2,2,22304.954686169,1.963952698,2233.221015955,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,-9.5005,2848.397465955,.245953526,2848.397465955,1,true,2,2,22304.954686169,1.963952698,2225,0,0,0,3,25,3,0,0,0,0,0,0,false,false,false,false,-9999,9999,4,0,2,0,0,0,99.999899983,1,none,0,5,0,-9.5005,0,0,5,235.2759444,488.914101022,-9060.250654172,2848.397465955,.245953526,-.040391226,0,0,5,-9060.250654172,488.914101022,2848.397465955,57.238561992,228.009336507,-9.5005
-9.5005,0,0,-9.5005,2838.896965955,.245953526,2838.896965955,1,1,true,2,2,22676.052891569,1.979761133,2233.221015955,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,-9.5005,2838.896965955,.245953526,2838.896965955,1,true,2,2,22676.052891569,1.979761133,2225,0,0,0,3,25,3,0,0,0,0,0,0,false,false,false,false,-9999,9999,4,0,2,0,0,0,99.999899983,1,none,0,6,0,-9.5005,0,0,6,235.2759444,716.923437529,-9003.01209218,2838.896965955,.245953526,-.040391226,0,0,6,-9003.01209218,716.923437529,2838.896965955,57.238561992,228.009336507,-9.5005
-9.5005,0,0,-9.5005,2829.396465955,.245953526,2829.396465955,1,1,true,2,2,23052.647322824,1.995056091,2233.221015955,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,-9.5005,2829.396465955,.245953526,2829.396465955,1,true,2,2,23052.647322824,1.995056091,2225,0,0,0,3,25,3,0,0,0,0,0,0,false,false,false,false,-9999,9999,4,0,2,0,0,0,99.999899983,1,none,0,7,0,-9.5005,0,0,7,235.2759444,944.932774035,-8945.773530188,2829.396465955,.245953526,-.040391226,0,0,7,-8945.773530188,944.932774035,2829.396465955,57.238561992,228.009336507,-9.5005
-9.5005,0,0,-9.5005,2819.895965955,.245953526,2819.895965955,1,1,true,2,2,23434.473006661,2.009855373,2233.221015955,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,-9.5005,2819.895965955,.245953526,2819.895965955,1,true,2,2,23434.473006661,2.009855373,2225,0,0,0,3,25,3,0,0,0,0,0,0,false,false,false,false,-9999,9999,4,0,2,0,0,0,99.999899983,1,none,0,8,0,-9.5005,0,0,8,235.2759444,1172.942110542,-8888.534968196,2819.895965955,.245953526,-.040391226,0,0,8,-8888.534968196,1172.942110542,2819.895965955,57.238561992,228.009336507,-9.5005
