command.h_d,command.v_d,command.psi_d,sensor.dz,sensor.z,sensor.psi,sensor.h,sensor.modes,sensor.num_intruders,sensor.valid_1,sensor.id_1,sensor.modes_1,sensor.sr_1,sensor.chi_1,sensor.z_1,sensor.cvc_1,sensor.vrc_1,sensor.vsb_1,ra.ra_active,ra.alarm,ra.target_rate,ra.dh_min,ra.dh_max,ra.crossing,ra.cc,ra.vc,ra.ua,ra.da,ra_detailed.ra_active,ra_detailed.ownInput.dz,ra_detailed.ownInput.z,ra_detailed.ownInput.psi,ra_detailed.ownInput.h,ra_detailed.ownInput.modes,ra_detailed.intruderInput[1].valid,ra_detailed.intruderInput[1].id,ra_detailed.intruderInput[1].modes,ra_detailed.intruderInput[1].sr,ra_detailed.intruderInput[1].chi,ra_detailed.intruderInput[1].z,ra_detailed.intruderInput[1].cvc,ra_detailed.intruderInput[1].vrc,ra_detailed.intruderInput[1].vsb,ra_detailed.intruderInput[1].equipage,ra_detailed.intruderInput[1].quant,ra_detailed.intruderInput[1].sensitivity_index,ra_detailed.intruderInput[1].protection_mode,ra_detailed.ownOutput.cc,ra_detailed.ownOutput.vc,ra_detailed.ownOutput.ua,ra_detailed.ownOutput.da,ra_detailed.ownOutput.target_rate,ra_detailed.ownOutput.turn_off_aurals,ra_detailed.ownOutput.crossing,ra_detailed.ownOutput.alarm,ra_detailed.ownOutput.alert,ra_detailed.ownOutput.dh_min,ra_detailed.ownOutput.dh_max,ra_detailed.ownOutput.sensitivity_index,ra_detailed.ownOutput.ddh,ra_detailed.intruderOutput[1].id,ra_detailed.intruderOutput[1].cvc,ra_detailed.intruderOutput[1].vrc,ra_detailed.intruderOutput[1].vsb,ra_detailed.intruderOutput[1].tds,ra_detailed.intruderOutput[1].code,response.state,response.timer,response.t,response.v_d,response.h_d,response.psi_d,response.logProb,adm.t,adm.v,adm.N,adm.E,adm.h,adm.psi,adm.theta,adm.phi,adm.a,wm.t,wm.x,wm.y,wm.z,wm.vx,wm.vy,wm.vz
ft/s,ft/s^2,deg/s,ft/s,ft,rad,ft,n/a,integer,boolean,integer,n/a,ft,rad,ft,n/a,n/a,n/a,boolean,boolean,ft/s,ft/s,ft/s,boolean,n/a,n/a,n/a,n/a,boolean,ft/s,ft,rad,ft/s,integer,boolean,integer,integer,ft,rad,ft,n/a,n/a,n/a,enum,ft,integer,integer,n/a,n/a,n/a,n/a,ft/s,boolean,boolean,boolean,boolean,ft/s,ft/s,integer,ft/s^2,integer,n/a,n/a,n/a,n/a,n/a,enum,s,s,ft/s^2,ft,rad/s,float,s,ft/s,ft,ft,ft,rad,rad,rad,ft/s^2,s,ft,ft,ft,ft/s,ft/s,ft/s
0,0,.495132921,0,16589.180063819,.091544858,16589.180063819,1,1,true,2,2,42397.655113033,1.258505547,12462.555613819,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,0,16589.180063819,.091544858,16589.180063819,1,true,2,2,42397.655113033,1.258505547,12475,0,0,0,3,25,0,0,0,0,0,0,0,false,false,false,false,-9999,9999,6,0,2,0,0,0,39.999899983,0,none,0,0,0,0,.495132921,0,0,612.578571,-2013.422178664,-24414.040405219,16589.180063819,.091544858,0,0,0,0,-24414.040405219,-2013.422178664,16589.180063819,56.000123949,610.013517691,0
0,0,.495132921,0,16589.180063819,.094679169,16589.180063819,1,1,true,2,2,42001.433699289,1.27703744,12473.161090219,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,0,16589.180063819,.094679169,16589.180063819,1,true,2,2,42001.433699289,1.27703744,12475,0,0,0,3,25,6,0,0,0,0,0,0,false,false,false,false,-9999,9999,6,0,2,0,0,0,39.999899983,0,none,0,1,0,0,.495132921,0,1,612.578571,-1403.460330131,-24357.482807695,16589.180063819,.094679169,0,.11014777,0,1,-24357.482807695,-1403.460330131,16589.180063819,57.911817959,609.834999807,0
0,0,2.338674645,0,16589.180063819,.101528331,16589.180063819,1,1,true,2,2,41620.480930038,1.292308019,12482.580186673,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,0,16589.180063819,.101528331,16589.180063819,1,true,2,2,41620.480930038,1.292308019,12475,0,0,0,3,25,6,0,0,0,0,0,0,false,false,false,false,-9999,9999,6,0,2,0,0,0,39.999899983,0,none,0,2,0,0,2.338674645,0,2,612.578571,-793.798097486,-24297.791599855,16589.180063819,.101528331,0,.145998532,0,2,-24297.791599855,-793.798097486,16589.180063819,62.087285412,609.424051575,0
10.941581021,0,4.462892242,0,16589.180063819,.121383659,16589.180063819,1,1,true,2,2,41252.076862292,1.295001705,12491.82358827,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,0,16589.180063819,.121383659,16589.180063819,1,true,2,2,41252.076862292,1.295001705,12500,0,0,0,3,25,6,0,0,0,0,0,0,false,false,false,false,-9999,9999,6,0,2,0,0,0,39.999899983,0,none,0,3,0,10.941581021,4.462892242,0,3,612.578571,-184.823035437,-24231.530620781,16589.180063819,.121383659,0,.541065648,0,3,-24231.530620781,-184.823035437,16589.180063819,74.174566775,608.071245244,0
0,0,4.462892242,9.659941941,16593.527047604,.176514476,16593.527047604,1,1,true,2,2,40882.289253178,1.262747202,12501.066989974,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,9.659941941,16593.527047604,.176514476,16593.527047604,1,true,2,2,40882.289253178,1.262747202,12500,0,0,0,3,25,6,0,0,0,0,0,0,false,false,false,false,-9999,9999,6,0,2,0,0,0,39.999899983,0,none,0,4,0,0,4.462892242,0,4,612.578571,421.254786318,-24143.217020374,16593.527047604,.176514476,.015769965,.714047417,0,4,-24143.217020374,421.254786318,16593.527047604,107.554981718,602.985171524,9.659941941
0,0,4.462892242,-8e-7,16598.839951704,.227309521,16598.839951704,1,1,true,2,2,40502.367752049,1.235093016,12510.310391783,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,-8e-7,16598.839951704,.227309521,16598.839951704,1,true,2,2,40502.367752049,1.235093016,12500,0,0,0,3,25,6,0,0,0,0,0,0,false,false,false,false,-9999,9999,6,0,2,0,0,0,39.999899983,0,none,0,5,0,0,4.462892242,0,5,612.578571,1022.019343583,-24023.96045762,16598.839951704,.227309521,-1e-9,1.053604074,0,5,-24023.96045762,1022.019343583,16598.839951704,138.048913528,596.820746223,-8e-7
0,0,4.773504674,0,16598.680768208,.288744747,16598.680768208,1,1,true,2,2,40104.109823485,1.196977155,12523.90416437,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,0,16598.680768208,.288744747,16598.680768208,1,true,2,2,40104.109823485,1.196977155,12525,0,0,0,3,25,6,0,0,0,0,0,0,false,false,false,false,-9999,9999,6,0,2,0,0,0,39.999899983,0,none,0,6,0,0,4.773504674,0,6,612.578571,1614.731224834,-23869.57665676,16598.680768208,.288744747,0,.88512088,0,6,-23869.57665676,1614.731224834,16598.680768208,174.431234317,587.219081896,0
0,0,5.108857418,0,16598.680768208,.352997561,16598.680768208,1,1,true,2,2,39675.749091555,1.156056383,12547.165187456,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,0,16598.680768208,.352997561,16598.680768208,1,true,2,2,39675.749091555,1.156056383,12550,0,0,0,3,25,6,0,0,0,0,0,0,false,false,false,false,-9999,9999,6,0,2,0,0,0,39.999899984,0,none,0,7,0,0,5.108857418,0,7,612.578571,2196.563006864,-23678.274562505,16598.680768208,.352997561,0,.88512088,0,7,-23678.274562505,2196.563006864,16598.680768208,211.775817949,574.807366498,0
0,0,5.108857418,0,16598.680768208,.417250376,16598.680768208,1,1,true,2,2,39213.959399292,1.115085312,12580.093094944,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,0,16598.680768208,.417250376,16598.680768208,1,true,2,2,39213.959399292,1.115085312,12575,0,0,0,3,25,6,0,0,0,0,0,0,false,false,false,false,-9999,9999,6,0,2,0,0,0,39.999899994,0,none,0,8,0,0,5.108857418,0,8,612.578571,2764.910935682,-23450.008608725,16598.680768208,.417250376,0,.88512088,0,8,-23450.008608725,2764.910935682,16598.680768208,248.246401925,560.023418778,0
