command.h_d,command.v_d,command.psi_d,sensor.dz,sensor.z,sensor.psi,sensor.h,sensor.modes,sensor.num_intruders,sensor.valid_1,sensor.id_1,sensor.modes_1,sensor.sr_1,sensor.chi_1,sensor.z_1,sensor.cvc_1,sensor.vrc_1,sensor.vsb_1,ra.ra_active,ra.alarm,ra.target_rate,ra.dh_min,ra.dh_max,ra.crossing,ra.cc,ra.vc,ra.ua,ra.da,ra_detailed.ra_active,ra_detailed.ownInput.dz,ra_detailed.ownInput.z,ra_detailed.ownInput.psi,ra_detailed.ownInput.h,ra_detailed.ownInput.modes,ra_detailed.intruderInput[1].valid,ra_detailed.intruderInput[1].id,ra_detailed.intruderInput[1].modes,ra_detailed.intruderInput[1].sr,ra_detailed.intruderInput[1].chi,ra_detailed.intruderInput[1].z,ra_detailed.intruderInput[1].cvc,ra_detailed.intruderInput[1].vrc,ra_detailed.intruderInput[1].vsb,ra_detailed.intruderInput[1].equipage,ra_detailed.intruderInput[1].quant,ra_detailed.intruderInput[1].sensitivity_index,ra_detailed.intruderInput[1].protection_mode,ra_detailed.ownOutput.cc,ra_detailed.ownOutput.vc,ra_detailed.ownOutput.ua,ra_detailed.ownOutput.da,ra_detailed.ownOutput.target_rate,ra_detailed.ownOutput.turn_off_aurals,ra_detailed.ownOutput.crossing,ra_detailed.ownOutput.alarm,ra_detailed.ownOutput.alert,ra_detailed.ownOutput.dh_min,ra_detailed.ownOutput.dh_max,ra_detailed.ownOutput.sensitivity_index,ra_detailed.ownOutput.ddh,ra_detailed.intruderOutput[1].id,ra_detailed.intruderOutput[1].cvc,ra_detailed.intruderOutput[1].vrc,ra_detailed.intruderOutput[1].vsb,ra_detailed.intruderOutput[1].tds,ra_detailed.intruderOutput[1].code,response.state,response.timer,response.t,response.v_d,response.h_d,response.psi_d,response.logProb,adm.t,adm.v,adm.N,adm.E,adm.h,adm.psi,adm.theta,adm.phi,adm.a,wm.t,wm.x,wm.y,wm.z,wm.vx,wm.vy,wm.vz
ft/s,ft/s^2,deg/s,ft/s,ft,rad,ft,n/a,integer,boolean,integer,n/a,ft,rad,ft,n/a,n/a,n/a,boolean,boolean,ft/s,ft/s,ft/s,boolean,n/a,n/a,n/a,n/a,boolean,ft/s,ft,rad,ft/s,integer,boolean,integer,integer,ft,rad,ft,n/a,n/a,n/a,enum,ft,integer,integer,n/a,n/a,n/a,n/a,ft/s,boolean,boolean,boolean,boolean,ft/s,ft/s,integer,ft/s^2,integer,n/a,n/a,n/a,n/a,n/a,enum,s,s,ft/s^2,ft,rad/s,float,s,ft/s,ft,ft,ft,rad,rad,rad,ft/s^2,s,ft,ft,ft,ft/s,ft/s,ft/s
0,0,.696233,0,2038.451015955,-1.6589424,2038.451015955,2,1,true,1,1,10998.938941006,-.439425012,2647.295015955,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,0,2038.451015955,-1.6589424,2038.451015955,2,true,1,1,10998.938941006,-.439425012,2650,0,0,0,3,25,4,0,0,0,0,0,0,false,false,false,false,-9999,9999,3,0,1,0,0,0,100.011059107,1,none,0,0,0,0,.696233,0,0,185.3508204,5528.773647497,1994.631604844,2038.451015955,-1.6589424,0,0,0,0,1994.631604844,5528.773647497,2038.451015955,-184.631223561,-16.316798374,0
11.248644785,0,.696233,0,2038.451015955,-1.65023461,2038.451015955,2,1,true,1,1,10737.838872727,-.440434153,2647.295015955,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,0,2038.451015955,-1.65023461,2038.451015955,2,true,1,1,10737.838872727,-.440434153,2650,0,0,0,3,25,4,0,0,0,0,0,0,false,false,false,false,-9999,9999,3,0,1,0,0,0,100.027754468,1,none,0,1,0,11.248644785,.696233,0,1,185.3508204,5513.00440973,1809.953428875,2038.451015955,-1.65023461,0,.06887535,0,1,1809.953428875,5513.00440973,2038.451015955,-184.766305187,-14.708470028,0
11.248644785,0,.696233,9.646159216,2042.786079737,-1.641971362,2042.786079737,2,1,true,1,1,10478.003591324,-.440770392,2647.295015955,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,9.646159216,2042.786079737,-1.641971362,2042.786079737,2,true,1,1,10478.003591324,-.440770392,2650,0,0,0,3,25,4,0,0,0,0,0,0,false,false,false,false,-9999,9999,3,0,1,0,0,0,100.04307688,1,none,0,2,0,11.248644785,.696233,0,2,185.3508204,5499.065750623,1625.199607088,2042.786079737,-1.641971362,.052066232,.02988347,0,2,1625.199607088,5499.065750623,2042.786079737,-184.630995153,-13.163353074,9.646159216
11.248644785,0,.696233,11.248644785,2053.810795415,-1.63234826,2053.810795415,2,1,true,1,1,10219.32103779,-.442182036,2647.295015955,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,11.248644785,2053.810795415,-1.63234826,2053.810795415,2,true,1,1,10219.32103779,-.442182036,2650,0,0,0,3,25,4,0,0,0,0,0,0,false,false,false,false,-9999,9999,3,0,1,0,0,0,100.122091375,1,none,0,3,0,11.248644785,.696233,0,3,185.3508204,5486.598908591,1440.59880343,2053.810795415,-1.63234826,.060725716,.06909968,0,3,1440.59880343,5486.598908591,2053.810795415,-184.658818417,-11.380483043,11.248644785
11.248644785,0,.696233,11.248644785,2065.0594402,-1.620206487,2065.0594402,2,1,true,1,1,9962.240271649,-.445876811,2647.295015955,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,11.248644785,2065.0594402,-1.620206487,2065.0594402,2,true,1,1,9962.240271649,-.445876811,2650,0,0,0,3,25,4,0,0,0,0,0,0,false,false,false,false,-9999,9999,3,0,1,0,0,0,100.152364437,1,none,0,4,0,11.248644785,.696233,0,4,185.3508204,5476.225200821,1255.881818865,2065.0594402,-1.620206487,.060725716,.070032249,0,4,1255.881818865,5476.225200821,2065.0594402,-184.783382985,-9.137613815,11.248644785
11.248644785,0,.810239438,11.248644785,2076.308084985,-1.608018592,2076.308084985,2,1,true,1,1,9706.857473408,-.449381153,2647.295015955,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,11.248644785,2076.308084985,-1.608018592,2076.308084985,2,true,1,1,9706.857473408,-.449381153,2650,0,0,0,3,25,4,0,0,0,0,0,0,false,false,false,true,-9999,9999,3,0,1,0,0,0,400.166852871,3,none,0,5,0,11.248644785,.810239438,0,5,185.3508204,5468.101190178,1071.052233577,2076.308084985,-1.608018592,.060725716,.070045177,0,5,1071.052233577,5468.101190178,2076.308084985,-184.881024371,-6.884870438,11.248644785
16.275436266,0,.810239438,11.248644785,2087.556729769,-1.594399204,2087.556729769,2,1,true,1,1,9453.242273967,-.454072877,2647.295015955,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,11.248644785,2087.556729769,-1.594399204,2087.556729769,2,true,1,1,9453.242273967,-.454072877,2650,0,0,0,3,25,4,0,0,0,0,0,0,false,false,false,true,-9999,9999,3,0,1,0,0,0,400.16923922,3,none,0,6,0,16.275436266,.810239438,0,6,185.3508204,5462.320629246,886.134808365,2087.556729769,-1.594399204,.060725716,.081310884,0,6,886.134808365,5462.320629246,2087.556729769,-184.957642876,-4.366343443,11.248644785
16.275436266,0,.810239438,16.275436266,2102.253549559,-1.586047965,2102.253549559,2,1,true,1,1,9201.343309323,-.45320041,2647.295015955,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,16.275436266,2102.253549559,-1.586047965,2102.253549559,2,true,1,1,9201.343309323,-.45320041,2650,0,0,0,3,25,4,0,0,0,0,0,0,false,false,false,true,-9999,9999,3,0,1,0,0,0,400.186168944,3,none,0,7,0,16.275436266,.810239438,0,7,185.3508204,5458.654918339,701.413236223,2102.253549559,-1.586047965,.08792205,.074009292,0,7,701.413236223,5458.654918339,2102.253549559,-184.613400502,-2.81587505,16.275436266
16.275436266,0,.810239438,16.275436266,2118.528985824,-1.572219122,2118.528985824,2,1,true,1,1,8951.135871717,-.457481055,2647.295015955,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,16.275436266,2118.528985824,-1.572219122,2118.528985824,2,true,1,1,8951.135871717,-.457481055,2650,0,0,0,3,25,4,0,0,0,0,0,0,false,false,false,true,-9999,9999,3,0,1,0,0,0,400.206298127,3,none,0,8,0,16.275436266,.810239438,0,8,185.3508204,5456.968793651,516.787520799,2118.528985824,-1.572219122,.08792205,.081473646,0,8,516.787520799,5456.968793651,2118.528985824,-184.634687389,-.262697456,16.275436266
