command.h_d,command.v_d,command.psi_d,sensor.dz,sensor.z,sensor.psi,sensor.h,sensor.modes,sensor.num_intruders,sensor.valid_1,sensor.id_1,sensor.modes_1,sensor.sr_1,sensor.chi_1,sensor.z_1,sensor.cvc_1,sensor.vrc_1,sensor.vsb_1,ra.ra_active,ra.alarm,ra.target_rate,ra.dh_min,ra.dh_max,ra.crossing,ra.cc,ra.vc,ra.ua,ra.da,ra_detailed.ra_active,ra_detailed.ownInput.dz,ra_detailed.ownInput.z,ra_detailed.ownInput.psi,ra_detailed.ownInput.h,ra_detailed.ownInput.modes,ra_detailed.intruderInput[1].valid,ra_detailed.intruderInput[1].id,ra_detailed.intruderInput[1].modes,ra_detailed.intruderInput[1].sr,ra_detailed.intruderInput[1].chi,ra_detailed.intruderInput[1].z,ra_detailed.intruderInput[1].cvc,ra_detailed.intruderInput[1].vrc,ra_detailed.intruderInput[1].vsb,ra_detailed.intruderInput[1].equipage,ra_detailed.intruderInput[1].quant,ra_detailed.intruderInput[1].sensitivity_index,ra_detailed.intruderInput[1].protection_mode,ra_detailed.ownOutput.cc,ra_detailed.ownOutput.vc,ra_detailed.ownOutput.ua,ra_detailed.ownOutput.da,ra_detailed.ownOutput.target_rate,ra_detailed.ownOutput.turn_off_aurals,ra_detailed.ownOutput.crossing,ra_detailed.ownOutput.alarm,ra_detailed.ownOutput.alert,ra_detailed.ownOutput.dh_min,ra_detailed.ownOutput.dh_max,ra_detailed.ownOutput.sensitivity_index,ra_detailed.ownOutput.ddh,ra_detailed.intruderOutput[1].id,ra_detailed.intruderOutput[1].cvc,ra_detailed.intruderOutput[1].vrc,ra_detailed.intruderOutput[1].vsb,ra_detailed.intruderOutput[1].tds,ra_detailed.intruderOutput[1].code,response.state,response.timer,response.t,response.v_d,response.h_d,response.psi_d,response.logProb,adm.t,adm.v,adm.N,adm.E,adm.h,adm.psi,adm.theta,adm.phi,adm.a,wm.t,wm.x,wm.y,wm.z,wm.vx,wm.vy,wm.vz
ft/s,ft/s^2,deg/s,ft/s,ft,rad,ft,n/a,integer,boolean,integer,n/a,ft,rad,ft,n/a,n/a,n/a,boolean,boolean,ft/s,ft/s,ft/s,boolean,n/a,n/a,n/a,n/a,boolean,ft/s,ft,rad,ft/s,integer,boolean,integer,integer,ft,rad,ft,n/a,n/a,n/a,enum,ft,integer,integer,n/a,n/a,n/a,n/a,ft/s,boolean,boolean,boolean,boolean,ft/s,ft/s,integer,ft/s^2,integer,n/a,n/a,n/a,n/a,n/a,enum,s,s,ft/s^2,ft,rad/s,float,s,ft/s,ft,ft,ft,rad,rad,rad,ft/s^2,s,ft,ft,ft,ft/s,ft/s,ft/s
0,0,0,0,8765.532555842,.024467247,8765.532555842,1,1,true,2,2,11452.272957772,.716931592,8164.622555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,0,8765.532555842,.024467247,8765.532555842,1,true,2,2,11452.272957772,.716931592,8175,0,0,0,3,25,0,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,2,0,0,0,100.010169028,1,none,0,0,0,0,0,0,0,178.8156588,-43.747427929,-7152.133957238,8765.532555842,.024467247,0,0,0,0,-7152.133957238,-43.747427929,8765.532555842,4.374690412,178.762137814,0
0,0,0,0,8765.532555842,.024467247,8765.532555842,1,1,true,2,2,11136.846189922,.717273302,8164.622555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,0,8765.532555842,.024467247,8765.532555842,1,true,2,2,11136.846189922,.717273302,8175,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,2,0,0,0,100.042620646,1,none,0,1,0,0,0,0,1,178.8156588,135.014709885,-7147.759266826,8765.532555842,.024467247,0,0,0,1,-7147.759266826,135.014709885,8765.532555842,4.374690412,178.762137814,0
0,0,0,0,8765.532555842,.024467247,8765.532555842,1,1,true,2,2,10822.335012685,.717504882,8164.622555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,0,8765.532555842,.024467247,8765.532555842,1,true,2,2,10822.335012685,.717504882,8175,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,2,0,0,0,100.113094637,1,none,0,2,0,0,0,0,2,178.8156588,313.776847699,-7143.384576414,8765.532555842,.024467247,0,0,0,2,-7143.384576414,313.776847699,8765.532555842,4.374690412,178.762137814,0
0,0,0,0,8765.532555842,.024467247,8765.532555842,1,1,true,2,2,10508.853301769,.717601997,8164.622555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,0,8765.532555842,.024467247,8765.532555842,1,true,2,2,10508.853301769,.717601997,8175,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,2,0,0,0,100.11320222,1,none,0,3,0,0,0,0,3,178.8156588,492.538985513,-7139.009886002,8765.532555842,.024467247,0,0,0,3,-7139.009886002,492.538985513,8765.532555842,4.374690412,178.762137814,0
0,0,0,0,8765.532555842,.024467247,8765.532555842,1,1,true,2,2,10196.188342714,.717586868,8164.622555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,0,8765.532555842,.024467247,8765.532555842,1,true,2,2,10196.188342714,.717586868,8175,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,2,0,0,0,100.114101748,1,none,0,4,0,0,0,0,4,178.8156588,671.301123327,-7134.63519559,8765.532555842,.024467247,0,0,0,4,-7134.63519559,671.301123327,8765.532555842,4.374690412,178.762137814,0
0,0,0,0,8765.532555842,.024467247,8765.532555842,1,1,true,2,2,9883.663000539,.717554437,8164.622555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,0,8765.532555842,.024467247,8765.532555842,1,true,2,2,9883.663000539,.717554437,8175,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,2,0,0,0,100.114379351,1,none,0,5,0,0,0,0,5,178.8156588,850.063261141,-7130.260505178,8765.532555842,.024467247,0,0,0,5,-7130.260505178,850.063261141,8765.532555842,4.374690412,178.762137814,0
0,0,0,0,8765.532555842,.024467247,8765.532555842,1,1,true,2,2,9571.177316749,.717519413,8164.622555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,0,8765.532555842,.024467247,8765.532555842,1,true,2,2,9571.177316749,.717519413,8175,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,2,0,0,0,100.114771902,1,none,0,6,0,0,0,0,6,178.8156588,1028.825398955,-7125.885814766,8765.532555842,.024467247,0,0,0,6,-7125.885814766,1028.825398955,8765.532555842,4.374690412,178.762137814,0
0,0,0,0,8765.532555842,.024467247,8765.532555842,1,1,true,2,2,9258.732139025,.717482001,8164.622555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,0,8765.532555842,.024467247,8765.532555842,1,true,2,2,9258.732139025,.717482001,8175,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,2,0,0,0,100.115231953,1,none,0,7,0,0,0,0,7,178.8156588,1207.587536769,-7121.511124355,8765.532555842,.024467247,0,0,0,7,-7121.511124355,1207.587536769,8765.532555842,4.374690412,178.762137814,0
0,0,0,0,8765.532555842,.024467247,8765.532555842,1,1,true,2,2,8946.331623066,.717441964,8164.622555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,0,8765.532555842,.024467247,8765.532555842,1,true,2,2,8946.331623066,.717441964,8175,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,2,0,0,0,100.115921365,1,none,0,8,0,0,0,0,8,178.8156588,1386.349674584,-7117.136433943,8765.532555842,.024467247,0,0,0,8,-7117.136433943,1386.349674584,8765.532555842,4.374690412,178.762137814,0
