command.h_d,command.v_d,command.psi_d,sensor.dz,sensor.z,sensor.psi,sensor.h,sensor.modes,sensor.num_intruders,sensor.valid_1,sensor.id_1,sensor.modes_1,sensor.sr_1,sensor.chi_1,sensor.z_1,sensor.cvc_1,sensor.vrc_1,sensor.vsb_1,ra.ra_active,ra.alarm,ra.target_rate,ra.dh_min,ra.dh_max,ra.crossing,ra.cc,ra.vc,ra.ua,ra.da,ra_detailed.ra_active,ra_detailed.ownInput.dz,ra_detailed.ownInput.z,ra_detailed.ownInput.psi,ra_detailed.ownInput.h,ra_detailed.ownInput.modes,ra_detailed.intruderInput[1].valid,ra_detailed.intruderInput[1].id,ra_detailed.intruderInput[1].modes,ra_detailed.intruderInput[1].sr,ra_detailed.intruderInput[1].chi,ra_detailed.intruderInput[1].z,ra_detailed.intruderInput[1].cvc,ra_detailed.intruderInput[1].vrc,ra_detailed.intruderInput[1].vsb,ra_detailed.intruderInput[1].equipage,ra_detailed.intruderInput[1].quant,ra_detailed.intruderInput[1].sensitivity_index,ra_detailed.intruderInput[1].protection_mode,ra_detailed.ownOutput.cc,ra_detailed.ownOutput.vc,ra_detailed.ownOutput.ua,ra_detailed.ownOutput.da,ra_detailed.ownOutput.target_rate,ra_detailed.ownOutput.turn_off_aurals,ra_detailed.ownOutput.crossing,ra_detailed.ownOutput.alarm,ra_detailed.ownOutput.alert,ra_detailed.ownOutput.dh_min,ra_detailed.ownOutput.dh_max,ra_detailed.ownOutput.sensitivity_index,ra_detailed.ownOutput.ddh,ra_detailed.intruderOutput[1].id,ra_detailed.intruderOutput[1].cvc,ra_detailed.intruderOutput[1].vrc,ra_detailed.intruderOutput[1].vsb,ra_detailed.intruderOutput[1].tds,ra_detailed.intruderOutput[1].code,response.state,response.timer,response.t,response.v_d,response.h_d,response.psi_d,response.logProb,adm.t,adm.v,adm.N,adm.E,adm.h,adm.psi,adm.theta,adm.phi,adm.a,wm.t,wm.x,wm.y,wm.z,wm.vx,wm.vy,wm.vz
ft/s,ft/s^2,deg/s,ft/s,ft,rad,ft,n/a,integer,boolean,integer,n/a,ft,rad,ft,n/a,n/a,n/a,boolean,boolean,ft/s,ft/s,ft/s,boolean,n/a,n/a,n/a,n/a,boolean,ft/s,ft,rad,ft/s,integer,boolean,integer,integer,ft,rad,ft,n/a,n/a,n/a,enum,ft,integer,integer,n/a,n/a,n/a,n/a,ft/s,boolean,boolean,boolean,boolean,ft/s,ft/s,integer,ft/s^2,integer,n/a,n/a,n/a,n/a,n/a,enum,s,s,ft/s^2,ft,rad/s,float,s,ft/s,ft,ft,ft,rad,rad,rad,ft/s^2,s,ft,ft,ft,ft/s,ft/s,ft/s
0,0,.729505,0,8338.799555842,-2.286704293,8338.799555842,2,1,true,1,1,26567.245273701,.914095685,8765.532555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,0,8338.799555842,-2.286704293,8338.799555842,2,true,1,1,26567.245273701,.914095685,8775,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,1,0,0,0,99.999904681,1,none,0,0,0,0,.729505,0,0,296.2730364,-5230.225771893,14318.212307444,8338.799555842,-2.286704293,0,0,0,0,14318.212307444,-5230.225771893,8338.799555842,-223.537310135,-194.444807272,0
0,0,3.190563872,0,8338.799555842,-2.27931284,8338.799555842,2,1,true,1,1,26448.698573731,.9264304,8765.532555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,0,8338.799555842,-2.27931284,8338.799555842,2,true,1,1,26448.698573731,.9264304,8775,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,1,0,0,0,99.999900074,1,none,0,1,0,0,3.190563872,0,1,296.2730364,-5424.147083423,14094.221600027,8338.799555842,-2.27931284,0,.106816222,0,1,14094.221600027,-5424.147083423,8338.799555842,-224.968420418,-192.787245201,0
0,0,3.190563872,0,8338.799555842,-2.244322654,8338.799555842,2,1,true,1,1,26336.449588162,.911223036,8765.532555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,0,8338.799555842,-2.244322654,8338.799555842,2,true,1,1,26336.449588162,.911223036,8775,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,1,0,0,0,99.999899983,1,none,0,2,0,0,3.190563872,0,2,296.2730364,-5614.209780984,13866.965492766,8338.799555842,-2.244322654,0,.448511108,0,2,13866.965492766,-5614.209780984,8338.799555842,-231.575003879,-184.799160378,0
0,0,3.190563872,0,8338.799555842,-2.189834498,8338.799555842,2,1,true,1,1,26223.386933386,.876359779,8765.532555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,0,8338.799555842,-2.189834498,8338.799555842,2,true,1,1,26223.386933386,.876359779,8775,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,1,0,0,0,99.999900012,1,none,0,3,0,0,3.190563872,0,3,296.2730364,-5793.317694371,13631.006649605,8338.799555842,-2.189834498,0,.472464888,0,3,13631.006649605,-5793.317694371,8338.799555842,-241.295704114,-171.913045677,0
0,0,3.190563872,0,8338.799555842,-2.134197936,8338.799555842,2,1,true,1,1,26106.823295211,.840129424,8765.532555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,0,8338.799555842,-2.134197936,8338.799555842,2,true,1,1,26106.823295211,.840129424,8775,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,1,0,0,0,99.999900054,1,none,0,4,0,0,3.190563872,0,4,296.2730364,-5959.11788868,13385.516132179,8338.799555842,-2.134197936,0,.473450545,0,4,13385.516132179,-5959.11788868,8338.799555842,-250.482060911,-158.229103705,0
0,0,3.190563872,0,8338.799555842,-2.078514086,8338.799555842,2,1,true,1,1,25981.942793983,.803668874,8765.532555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,0,8338.799555842,-2.078514086,8338.799555842,2,true,1,1,25981.942793983,.803668874,8775,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,1,0,0,0,99.999900063,1,none,0,5,0,0,3.190563872,0,5,296.2730364,-6111.002151326,13131.180859363,8338.799555842,-2.078514086,0,.473490432,0,5,13131.180859363,-6111.002151326,8338.799555842,-258.900080636,-144.043258588,0
0,0,3.190563872,0,8338.799555842,-2.022828322,8338.799555842,2,1,true,1,1,25839.087704222,.767113017,8765.532555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,0,8338.799555842,-2.022828322,8338.799555842,2,true,1,1,25839.087704222,.767113017,8775,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,1,0,0,0,99.999900111,1,none,0,6,0,0,3.190563872,0,6,296.2730364,-6248.49561065,12868.786485702,8338.799555842,-2.022828322,0,.473492045,0,6,12868.786485702,-6248.49561065,8338.799555842,-266.515786226,-129.410385172,0
0,0,2.609287856,0,8338.799555842,-1.967142481,8338.799555842,2,1,true,1,1,25670.907307624,.730507203,8765.532555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,0,8338.799555842,-1.967142481,8338.799555842,2,true,1,1,25670.907307624,.730507203,8775,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,1,0,0,0,99.999900396,1,none,0,7,0,0,2.609287856,0,7,296.2730364,-6371.171853069,12599.146358553,8338.799555842,-1.967142481,0,.47349211,0,7,12599.146358553,-6371.171853069,8338.799555842,-273.305274256,-114.37630507,0
0,0,2.609287856,0,8338.799555842,-1.917959144,8338.799555842,2,1,true,1,1,25477.289803587,.700339838,8765.532555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,0,8338.799555842,-1.917959144,8338.799555842,2,true,1,1,25477.289803587,.700339838,8775,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,1,0,0,0,99.999901457,1,none,0,8,0,0,2.609287856,0,8,296.2730364,-6479.240496683,12323.317916898,8338.799555842,-1.917959144,0,.400638664,0,8,12323.317916898,-6479.240496683,8338.799555842,-278.597918675,-100.801348243,0
