command.h_d,command.v_d,command.psi_d,sensor.dz,sensor.z,sensor.psi,sensor.h,sensor.modes,sensor.num_intruders,sensor.valid_1,sensor.id_1,sensor.modes_1,sensor.sr_1,sensor.chi_1,sensor.z_1,sensor.cvc_1,sensor.vrc_1,sensor.vsb_1,ra.ra_active,ra.alarm,ra.target_rate,ra.dh_min,ra.dh_max,ra.crossing,ra.cc,ra.vc,ra.ua,ra.da,ra.label270,ra.label270_short,ra_detailed.ra_active,ra_detailed.ownInput.dz,ra_detailed.ownInput.z,ra_detailed.ownInput.psi,ra_detailed.ownInput.h,ra_detailed.ownInput.modes,ra_detailed.intruderInput[1].valid,ra_detailed.intruderInput[1].id,ra_detailed.intruderInput[1].modes,ra_detailed.intruderInput[1].sr,ra_detailed.intruderInput[1].chi,ra_detailed.intruderInput[1].z,ra_detailed.intruderInput[1].cvc,ra_detailed.intruderInput[1].vrc,ra_detailed.intruderInput[1].vsb,ra_detailed.intruderInput[1].equipage,ra_detailed.intruderInput[1].quant,ra_detailed.intruderInput[1].sensitivity_index,ra_detailed.intruderInput[1].protection_mode,ra_detailed.ownOutput.cc,ra_detailed.ownOutput.vc,ra_detailed.ownOutput.ua,ra_detailed.ownOutput.da,ra_detailed.ownOutput.target_rate,ra_detailed.ownOutput.turn_off_aurals,ra_detailed.ownOutput.crossing,ra_detailed.ownOutput.alarm,ra_detailed.ownOutput.alert,ra_detailed.ownOutput.dh_min,ra_detailed.ownOutput.dh_max,ra_detailed.ownOutput.sensitivity_index,ra_detailed.ownOutput.ddh,ra_detailed.intruderOutput[1].id,ra_detailed.intruderOutput[1].cvc,ra_detailed.intruderOutput[1].vrc,ra_detailed.intruderOutput[1].vsb,ra_detailed.intruderOutput[1].tds,ra_detailed.intruderOutput[1].code,response.state,response.timer,response.t,response.v_d,response.h_d,response.psi_d,response.logProb,adm.t,adm.v,adm.N,adm.E,adm.h,adm.psi,adm.theta,adm.phi,adm.a,wm.t,wm.x,wm.y,wm.z,wm.vx,wm.vy,wm.vz
ft/s,ft/s^2,deg/s,ft/s,ft,rad,ft,n/a,integer,boolean,integer,n/a,ft,rad,ft,n/a,n/a,n/a,boolean,boolean,ft/s,ft/s,ft/s,boolean,n/a,n/a,n/a,n/a,text,text,boolean,ft/s,ft,rad,ft/s,integer,boolean,integer,integer,ft,rad,ft,n/a,n/a,n/a,enum,ft,integer,integer,n/a,n/a,n/a,n/a,ft/s,boolean,boolean,boolean,boolean,ft/s,ft/s,integer,ft/s^2,integer,n/a,n/a,n/a,n/a,n/a,enum,s,s,ft/s^2,ft,rad/s,float,s,ft/s,ft,ft,ft,rad,rad,rad,ft/s^2,s,ft,ft,ft,ft/s,ft/s,ft/s
0,0,3.429922114,0,8290.805555842,-2.742803036,8290.805555842,2,1,true,1,1,15772.617960728,1.161840643,8765.532555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,8290.805555842,-2.742803036,8290.805555842,2,true,1,1,15772.617960728,1.161840643,8775,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,1,0,0,0,100.001620887,1,none,0,0,0,0,3.429922114,0,0,121.5089415,64.853042089,4553.479066832,8290.805555842,-2.742803036,0,0,0,0,4553.479066832,64.853042089,8290.805555842,-47.182313398,-111.97433709,0
0,0,3.429922114,0,8290.805555842,-2.699958614,8290.805555842,2,1,true,1,1,15700.949441915,1.143841417,8765.532555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,8290.805555842,-2.699958614,8290.805555842,2,true,1,1,15700.949441915,1.143841417,8775,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,1,0,0,0,100.000231567,1,none,0,1,0,0,3.429922114,0,1,121.5089415,-46.443273252,4504.74368938,8290.805555842,-2.699958614,0,.221945662,0,1,4504.74368938,-46.443273252,8290.805555842,-51.935023205,-109.850699721,0
0,0,3.429922114,0,8290.805555842,-2.640106384,8290.805555842,2,1,true,1,1,15631.939387333,1.108874259,8765.532555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,8290.805555842,-2.640106384,8290.805555842,2,true,1,1,15631.939387333,1.108874259,8775,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,1,0,0,0,100.000046526,1,none,0,2,0,0,3.429922114,0,2,121.5089415,-154.839716213,4449.877755009,8290.805555842,-2.640106384,0,.222169737,0,2,4449.877755009,-154.839716213,8290.805555842,-58.412912425,-106.547428531,0
0,0,3.429922114,0,8290.805555842,-2.580242953,8290.805555842,2,1,true,1,1,15562.246265241,1.073896948,8765.532555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,8290.805555842,-2.580242953,8290.805555842,2,true,1,1,15562.246265241,1.073896948,8775,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,1,0,0,0,100.000096989,1,none,0,3,0,0,3.429922114,0,3,121.5089415,-259.759607351,4388.625206269,8290.805555842,-2.580242953,0,.222169802,0,3,4388.625206269,-259.759607351,8290.805555842,-64.682764248,-102.861863068,0
0,0,3.429922114,0,8290.805555842,-2.520379519,8290.805555842,2,1,true,1,1,15489.406643197,1.038905132,8765.532555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,8290.805555842,-2.520379519,8290.805555842,2,true,1,1,15489.406643197,1.038905132,8775,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,1,0,0,0,100.000136831,1,none,0,4,0,0,3.429922114,0,4,121.5089415,-360.826959361,4321.205263811,8290.805555842,-2.520379519,0,.222169802,0,4,4321.205263811,-360.826959361,8290.805555842,-70.720886492,-98.807788551,0
0,0,3.429922114,0,8290.805555842,-2.460516085,8290.805555842,2,1,true,1,1,15404.406618392,1.003863413,8765.532555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,8290.805555842,-2.460516085,8290.805555842,2,true,1,1,15404.406618392,1.003863413,8775,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,1,0,0,0,100.000152522,1,none,0,5,0,0,3.429922114,0,5,121.5089415,-457.679692288,4247.859463605,8290.805555842,-2.460516085,0,.222169802,0,5,4247.859463605,-457.679692288,8290.805555842,-76.505646871,-94.399729138,0
0,0,3.429922114,0,8290.805555842,-2.400652651,8290.805555842,2,1,true,1,1,15299.671673782,.968712541,8765.532555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,8290.805555842,-2.400652651,8290.805555842,2,true,1,1,15299.671673782,.968712541,8775,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,1,0,0,0,100.000218288,1,none,0,6,0,0,3.429922114,0,6,121.5089415,-549.970825343,4168.85057143,8290.805555842,-2.400652651,0,.222169802,0,6,4168.85057143,-549.970825343,8290.805555842,-82.016321129,-89.65347697,0
0,0,3.429922114,0,8290.805555842,-2.340789217,8290.805555842,2,1,true,1,1,15174.863298901,.933407358,8765.532555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,8290.805555842,-2.340789217,8290.805555842,2,true,1,1,15174.863298901,.933407358,8775,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,1,0,0,0,100.000340846,1,none,0,7,0,0,3.429922114,0,7,121.5089415,-637.369719943,4084.461641434,8290.805555842,-2.340789217,0,.222169802,0,7,4084.461641434,-637.369719943,8290.805555842,-87.233166943,-84.586035783,0
0,0,3.429922114,0,8290.805555842,-2.280925783,8290.805555842,2,1,true,1,1,15030.199797636,.897902688,8765.532555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,8290.805555842,-2.280925783,8290.805555842,2,true,1,1,15030.199797636,.897902688,8775,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,1,0,0,0,100.000480172,1,none,0,8,0,0,3.429922114,0,8,121.5089415,-719.563264249,3994.995002078,8290.805555842,-2.280925783,0,.222169802,0,8,3994.995002078,-719.563264249,8290.805555842,-92.137494645,-79.215559993,0
