command.h_d,command.v_d,command.psi_d,sensor.dz,sensor.z,sensor.psi,sensor.h,sensor.modes,sensor.num_intruders,sensor.valid_1,sensor.id_1,sensor.modes_1,sensor.sr_1,sensor.chi_1,sensor.z_1,sensor.cvc_1,sensor.vrc_1,sensor.vsb_1,ra.ra_active,ra.alarm,ra.target_rate,ra.dh_min,ra.dh_max,ra.crossing,ra.cc,ra.vc,ra.ua,ra.da,ra.label270,ra.label270_short,ra_detailed.ra_active,ra_detailed.ownInput.dz,ra_detailed.ownInput.z,ra_detailed.ownInput.psi,ra_detailed.ownInput.h,ra_detailed.ownInput.modes,ra_detailed.intruderInput[1].valid,ra_detailed.intruderInput[1].id,ra_detailed.intruderInput[1].modes,ra_detailed.intruderInput[1].sr,ra_detailed.intruderInput[1].chi,ra_detailed.intruderInput[1].z,ra_detailed.intruderInput[1].cvc,ra_detailed.intruderInput[1].vrc,ra_detailed.intruderInput[1].vsb,ra_detailed.intruderInput[1].equipage,ra_detailed.intruderInput[1].quant,ra_detailed.intruderInput[1].sensitivity_index,ra_detailed.intruderInput[1].protection_mode,ra_detailed.ownOutput.cc,ra_detailed.ownOutput.vc,ra_detailed.ownOutput.ua,ra_detailed.ownOutput.da,ra_detailed.ownOutput.target_rate,ra_detailed.ownOutput.turn_off_aurals,ra_detailed.ownOutput.crossing,ra_detailed.ownOutput.alarm,ra_detailed.ownOutput.alert,ra_detailed.ownOutput.dh_min,ra_detailed.ownOutput.dh_max,ra_detailed.ownOutput.sensitivity_index,ra_detailed.ownOutput.ddh,ra_detailed.intruderOutput[1].id,ra_detailed.intruderOutput[1].cvc,ra_detailed.intruderOutput[1].vrc,ra_detailed.intruderOutput[1].vsb,ra_detailed.intruderOutput[1].tds,ra_detailed.intruderOutput[1].code,response.state,response.timer,response.t,response.v_d,response.h_d,response.psi_d,response.logProb,adm.t,adm.v,adm.N,adm.E,adm.h,adm.psi,adm.theta,adm.phi,adm.a,wm.t,wm.x,wm.y,wm.z,wm.vx,wm.vy,wm.vz
ft/s,ft/s^2,deg/s,ft/s,ft,rad,ft,n/a,integer,boolean,integer,n/a,ft,rad,ft,n/a,n/a,n/a,boolean,boolean,ft/s,ft/s,ft/s,boolean,n/a,n/a,n/a,n/a,text,text,boolean,ft/s,ft,rad,ft/s,integer,boolean,integer,integer,ft,rad,ft,n/a,n/a,n/a,enum,ft,integer,integer,n/a,n/a,n/a,n/a,ft/s,boolean,boolean,boolean,boolean,ft/s,ft/s,integer,ft/s^2,integer,n/a,n/a,n/a,n/a,n/a,enum,s,s,ft/s^2,ft,rad/s,float,s,ft/s,ft,ft,ft,rad,rad,rad,ft/s^2,s,ft,ft,ft,ft/s,ft/s,ft/s
0,2.583329802,-.490305094,0,8765.532555842,1.965202341,8765.532555842,1,1,true,2,2,9154.973479989,.438244573,8102.636555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,8765.532555842,1.965202341,8765.532555842,1,true,2,2,9154.973479989,.438244573,8100,0,0,0,3,25,0,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,2,0,0,0,100.014145849,1,none,0,0,2.583329802,0,-.490305094,0,0,136.70319222,-4893.413545093,-4069.779956347,8765.532555842,1.965202341,0,0,0,0,-4069.779956347,-4893.413545093,8765.532555842,126.207800852,-52.52955137,0
0,2.583329802,-.490305094,0,8765.532555842,1.95848421,8765.532555842,1,1,true,2,2,9318.36048655,.451636078,8102.636555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,8765.532555842,1.95848421,8765.532555842,1,true,2,2,9318.36048655,.451636078,8100,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,2,0,0,0,100.000011775,1,none,0,1,2.583329802,0,-.490305094,0,1,139.286522022,-4946.081327719,-3942.371261133,8765.532555842,1.95848421,0,-.036786148,0,1,-3942.371261133,-4946.081327719,8765.532555842,128.949460123,-52.657116812,0
0,2.583329802,-.490305094,0,8765.532555842,1.949964213,8765.532555842,1,1,true,2,2,9480.115560651,.465693845,8102.636555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,8765.532555842,1.949964213,8765.532555842,1,true,2,2,9480.115560651,.465693845,8100,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,2,0,0,0,99.999910362,1,none,0,2,2.583329802,0,-.490305094,0,2,141.869851824,-4998.677321406,-3812.142728743,8765.532555842,1.949964213,0,-.037534976,0,2,-3812.142728743,-4998.677321406,8765.532555842,131.793256485,-52.512783222,0
0,2.583329802,-.490305094,0,8765.532555842,1.941440923,8765.532555842,1,1,true,2,2,9639.430329386,.47831615,8102.636555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,8765.532555842,1.941440923,8765.532555842,1,true,2,2,9639.430329386,.47831615,8100,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,2,0,0,0,99.999908887,1,none,0,3,2.583329802,0,-.490305094,0,3,144.453181626,-5051.108533088,-3679.067191376,8765.532555842,1.941440923,0,-.038217949,0,3,-3679.067191376,-5051.108533088,8765.532555842,134.643951951,-52.323301549,0
0,2.583329802,-.455276371,0,8765.532555842,1.932917625,8765.532555842,1,1,true,2,2,9794.695419498,.489084084,8102.636555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,8765.532555842,1.932917625,8765.532555842,1,true,2,2,9794.695419498,.489084084,8100,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,2,0,0,0,99.999909972,1,none,0,4,2.583329802,0,-.455276371,0,4,147.036511428,-5103.330090977,-3543.138136036,8765.532555842,1.932917625,0,-.038900745,0,4,-3543.138136036,-5103.330090977,8765.532555842,137.500817231,-52.088971517,0
0,2.583329802,-.455276371,0,8765.532555842,1.924864883,8765.532555842,1,1,true,2,2,9943.492607297,.497184596,8102.636555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,8765.532555842,1.924864883,8765.532555842,1,true,2,2,9943.492607297,.497184596,8100,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,2,0,0,0,99.999910241,1,none,0,5,2.583329802,0,-.455276371,0,5,149.61984123,-5155.320357909,-3404.358304742,8765.532555842,1.924864883,0,-.036767345,0,5,-3404.358304742,-5155.320357909,8765.532555842,140.338898968,-51.875720007,0
0,2.583329802,-.455276371,0,8765.532555842,1.916950058,8765.532555842,1,1,true,2,2,10083.842924448,.503075474,8102.636555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,8765.532555842,1.916950058,8765.532555842,1,true,2,2,10083.842924448,.503075474,8100,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,2,0,0,0,99.999911513,1,none,0,6,2.583329802,0,-.455276371,0,6,152.203171032,-5207.093341725,-3262.74349408,8765.532555842,1.916950058,0,-.037392285,0,6,-3262.74349408,-5207.093341725,8765.532555842,143.175184866,-51.639826789,0
0,2.583329802,-.455276371,0,8765.532555842,1.909035688,8765.532555842,1,1,true,2,2,10213.988524634,.507040023,8102.636555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,8765.532555842,1.909035688,8765.532555842,1,true,2,2,10213.988524634,.507040023,8100,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,2,0,0,0,99.999915839,1,none,0,7,2.583329802,0,-.455276371,0,7,154.786500834,-5258.61172443,-3118.290168526,8765.532555842,1.909035688,0,-.038026307,0,7,-3118.290168526,-5258.61172443,8765.532555842,146.01635255,-51.362297732,0
0,2.583329802,-.455276371,0,8765.532555842,1.901121317,8765.532555842,1,1,true,2,2,10332.337424236,.509219041,8102.636555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,8765.532555842,1.901121317,8765.532555842,1,true,2,2,10332.337424236,.509219041,8100,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,2,0,0,0,99.999923374,1,none,0,8,2.583329802,0,-.455276371,0,8,157.369830636,-5309.833779641,-2970.993645306,8765.532555842,1.901121317,0,-.038660332,0,8,-2970.993645306,-5309.833779641,8765.532555842,148.861942746,-51.042977934,0
