command.h_d,command.v_d,command.psi_d,sensor.dz,sensor.z,sensor.psi,sensor.h,sensor.modes,sensor.num_intruders,sensor.valid_1,sensor.id_1,sensor.modes_1,sensor.sr_1,sensor.chi_1,sensor.z_1,sensor.cvc_1,sensor.vrc_1,sensor.vsb_1,ra.ra_active,ra.alarm,ra.target_rate,ra.dh_min,ra.dh_max,ra.crossing,ra.cc,ra.vc,ra.ua,ra.da,ra_detailed.ra_active,ra_detailed.ownInput.dz,ra_detailed.ownInput.z,ra_detailed.ownInput.psi,ra_detailed.ownInput.h,ra_detailed.ownInput.modes,ra_detailed.intruderInput[1].valid,ra_detailed.intruderInput[1].id,ra_detailed.intruderInput[1].modes,ra_detailed.intruderInput[1].sr,ra_detailed.intruderInput[1].chi,ra_detailed.intruderInput[1].z,ra_detailed.intruderInput[1].cvc,ra_detailed.intruderInput[1].vrc,ra_detailed.intruderInput[1].vsb,ra_detailed.intruderInput[1].equipage,ra_detailed.intruderInput[1].quant,ra_detailed.intruderInput[1].sensitivity_index,ra_detailed.intruderInput[1].protection_mode,ra_detailed.ownOutput.cc,ra_detailed.ownOutput.vc,ra_detailed.ownOutput.ua,ra_detailed.ownOutput.da,ra_detailed.ownOutput.target_rate,ra_detailed.ownOutput.turn_off_aurals,ra_detailed.ownOutput.crossing,ra_detailed.ownOutput.alarm,ra_detailed.ownOutput.alert,ra_detailed.ownOutput.dh_min,ra_detailed.ownOutput.dh_max,ra_detailed.ownOutput.sensitivity_index,ra_detailed.ownOutput.ddh,ra_detailed.intruderOutput[1].id,ra_detailed.intruderOutput[1].cvc,ra_detailed.intruderOutput[1].vrc,ra_detailed.intruderOutput[1].vsb,ra_detailed.intruderOutput[1].tds,ra_detailed.intruderOutput[1].code,response.state,response.timer,response.t,response.v_d,response.h_d,response.psi_d,response.logProb,adm.t,adm.v,adm.N,adm.E,adm.h,adm.psi,adm.theta,adm.phi,adm.a,wm.t,wm.x,wm.y,wm.z,wm.vx,wm.vy,wm.vz
ft/s,ft/s^2,deg/s,ft/s,ft,rad,ft,n/a,integer,boolean,integer,n/a,ft,rad,ft,n/a,n/a,n/a,boolean,boolean,ft/s,ft/s,ft/s,boolean,n/a,n/a,n/a,n/a,boolean,ft/s,ft,rad,ft/s,integer,boolean,integer,integer,ft,rad,ft,n/a,n/a,n/a,enum,ft,integer,integer,n/a,n/a,n/a,n/a,ft/s,boolean,boolean,boolean,boolean,ft/s,ft/s,integer,ft/s^2,integer,n/a,n/a,n/a,n/a,n/a,enum,s,s,ft/s^2,ft,rad/s,float,s,ft/s,ft,ft,ft,rad,rad,rad,ft/s^2,s,ft,ft,ft,ft/s,ft/s,ft/s
0,0,-.401056,0,16537.969663819,-.728068234,16537.969663819,2,1,true,1,1,19108.44219446,-.777629724,15437.994730486,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,0,16537.969663819,-.728068234,16537.969663819,2,true,1,1,19108.44219446,-.777629724,15450,0,0,0,3,25,6,0,0,0,0,0,0,false,false,false,false,-9999,9999,6,0,1,0,0,0,100.000205392,1,none,0,0,0,0,-.401056,0,0,133.62363234,-1240.988761712,-2243.009024866,16537.969663819,-.728068234,0,0,0,0,-2243.009024866,-1240.988761712,16537.969663819,-88.917025207,99.744863266,0
0,0,-.401056,0,16537.969663819,-.73361802,16537.969663819,2,1,true,1,1,19049.531812549,-.749640083,15464.865563539,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,0,16537.969663819,-.73361802,16537.969663819,2,true,1,1,19049.531812549,-.749640083,15475,0,0,0,3,25,6,0,0,0,0,0,0,false,false,false,false,-9999,9999,6,0,1,0,0,0,99.999933476,1,none,0,1,0,0,-.401056,0,1,133.62363234,-1141.421949208,-2332.125101545,16537.969663819,-.73361802,0,-.028999239,0,1,-2332.125101545,-1141.421949208,16537.969663819,-89.469215662,99.249859287,0
0,0,0,0,16537.969663819,-.740615762,16537.969663819,2,1,true,1,1,18994.115265941,-.719982821,15491.736396561,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,0,16537.969663819,-.740615762,16537.969663819,2,true,1,1,18994.115265941,-.719982821,15500,0,0,0,3,25,6,0,0,0,0,0,0,false,false,false,false,-9999,9999,6,0,1,0,0,0,99.999908626,1,none,0,2,0,0,0,0,2,133.62363234,-1042.454456645,-2421.906159662,16537.969663819,-.740615762,0,-.029039348,0,2,-2421.906159662,-1042.454456645,16537.969663819,-90.161544354,98.621351844,0
0,0,0,0,16537.969663819,-.742065709,16537.969663819,2,1,true,1,1,18934.393934679,-.6956213,15518.607229584,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,0,16537.969663819,-.742065709,16537.969663819,2,true,1,1,18934.393934679,-.6956213,15525,0,0,0,3,25,6,0,0,0,0,0,0,false,false,false,false,-9999,9999,6,0,1,0,0,0,99.999915479,1,none,0,3,0,0,0,0,3,133.62363234,-943.936970694,-2512.181164802,16537.969663819,-.742065709,0,-40415e-9,0,3,-2512.181164802,-943.936970694,16537.969663819,-90.304445225,98.490518794,0
0,0,0,0,16537.969663819,-.742067726,16537.969663819,2,1,true,1,1,18869.497347576,-.672451809,15541.229780554,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,0,16537.969663819,-.742067726,16537.969663819,2,true,1,1,18869.497347576,-.672451809,15550,0,0,0,3,25,6,0,0,0,0,0,0,false,false,false,false,-9999,9999,6,0,1,0,0,0,99.999924566,1,none,0,4,0,0,0,0,4,133.62363234,-845.446596572,-2602.485767813,16537.969663819,-.742067726,0,-56e-9,0,4,-2602.485767813,-845.446596572,16537.969663819,-90.304643973,98.490336565,0
0,0,0,0,16537.969663819,-.742067729,16537.969663819,2,1,true,1,1,18798.658215434,-.649010682,15556.037725538,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,0,16537.969663819,-.742067729,16537.969663819,2,true,1,1,18798.658215434,-.649010682,15550,0,0,0,3,25,6,0,0,0,0,0,0,false,false,false,false,-9999,9999,6,0,1,0,0,0,99.999921117,1,none,0,5,0,0,0,0,5,133.62363234,-746.956260208,-2692.790412005,16537.969663819,-.742067729,0,0,0,5,-2692.790412005,-746.956260208,16537.969663819,-90.304644249,98.490336312,0
0,0,0,0,16537.969663819,-.742067729,16537.969663819,2,1,true,1,1,18717.17771464,-.625276727,15563.793060885,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,0,16537.969663819,-.742067729,16537.969663819,2,true,1,1,18717.17771464,-.625276727,15575,0,0,0,3,25,6,0,0,0,0,0,0,false,false,false,false,-9999,9999,6,0,1,0,0,0,99.999922866,1,none,0,6,0,0,0,0,6,133.62363234,-648.465923897,-2783.095056255,16537.969663819,-.742067729,0,0,0,6,-2783.095056255,-648.465923897,16537.969663819,-90.30464425,98.490336311,0
0,0,0,0,16537.969663819,-.742067729,16537.969663819,2,1,true,1,1,18611.905891487,-.601221668,15571.217198872,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,0,16537.969663819,-.742067729,16537.969663819,2,true,1,1,18611.905891487,-.601221668,15575,0,0,0,3,25,6,0,0,0,0,0,0,false,false,false,false,-9999,9999,6,0,1,0,0,0,99.999929538,1,none,0,7,0,0,0,0,7,133.62363234,-549.975587586,-2873.399700504,16537.969663819,-.742067729,0,0,0,7,-2873.399700504,-549.975587586,16537.969663819,-90.30464425,98.490336311,0
0,0,0,0,16537.969663819,-.742067729,16537.969663819,2,1,true,1,1,18482.145644177,-.576856417,15578.641336859,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,0,16537.969663819,-.742067729,16537.969663819,2,true,1,1,18482.145644177,-.576856417,15575,0,0,0,3,25,6,0,0,0,0,0,0,false,false,false,false,-9999,9999,6,0,1,0,0,0,99.999942738,1,none,0,8,0,0,0,0,8,133.62363234,-451.485251275,-2963.704344754,16537.969663819,-.742067729,0,0,0,8,-2963.704344754,-451.485251275,16537.969663819,-90.30464425,98.490336311,0
