command.h_d,command.v_d,command.psi_d,sensor.dz,sensor.z,sensor.psi,sensor.h,sensor.modes,sensor.num_intruders,sensor.valid_1,sensor.id_1,sensor.modes_1,sensor.sr_1,sensor.chi_1,sensor.z_1,sensor.cvc_1,sensor.vrc_1,sensor.vsb_1,ra.ra_active,ra.alarm,ra.target_rate,ra.dh_min,ra.dh_max,ra.crossing,ra.cc,ra.vc,ra.ua,ra.da,ra.label270,ra.label270_short,ra_detailed.ra_active,ra_detailed.ownInput.dz,ra_detailed.ownInput.z,ra_detailed.ownInput.psi,ra_detailed.ownInput.h,ra_detailed.ownInput.modes,ra_detailed.intruderInput[1].valid,ra_detailed.intruderInput[1].id,ra_detailed.intruderInput[1].modes,ra_detailed.intruderInput[1].sr,ra_detailed.intruderInput[1].chi,ra_detailed.intruderInput[1].z,ra_detailed.intruderInput[1].cvc,ra_detailed.intruderInput[1].vrc,ra_detailed.intruderInput[1].vsb,ra_detailed.intruderInput[1].equipage,ra_detailed.intruderInput[1].quant,ra_detailed.intruderInput[1].sensitivity_index,ra_detailed.intruderInput[1].protection_mode,ra_detailed.ownOutput.cc,ra_detailed.ownOutput.vc,ra_detailed.ownOutput.ua,ra_detailed.ownOutput.da,ra_detailed.ownOutput.target_rate,ra_detailed.ownOutput.turn_off_aurals,ra_detailed.ownOutput.crossing,ra_detailed.ownOutput.alarm,ra_detailed.ownOutput.alert,ra_detailed.ownOutput.dh_min,ra_detailed.ownOutput.dh_max,ra_detailed.ownOutput.sensitivity_index,ra_detailed.ownOutput.ddh,ra_detailed.intruderOutput[1].id,ra_detailed.intruderOutput[1].cvc,ra_detailed.intruderOutput[1].vrc,ra_detailed.intruderOutput[1].vsb,ra_detailed.intruderOutput[1].tds,ra_detailed.intruderOutput[1].code,response.state,response.timer,response.t,response.v_d,response.h_d,response.psi_d,response.logProb,adm.t,adm.v,adm.N,adm.E,adm.h,adm.psi,adm.theta,adm.phi,adm.a,wm.t,wm.x,wm.y,wm.z,wm.vx,wm.vy,wm.vz
ft/s,ft/s^2,deg/s,ft/s,ft,rad,ft,n/a,integer,boolean,integer,n/a,ft,rad,ft,n/a,n/a,n/a,boolean,boolean,ft/s,ft/s,ft/s,boolean,n/a,n/a,n/a,n/a,text,text,boolean,ft/s,ft,rad,ft/s,integer,boolean,integer,integer,ft,rad,ft,n/a,n/a,n/a,enum,ft,integer,integer,n/a,n/a,n/a,n/a,ft/s,boolean,boolean,boolean,boolean,ft/s,ft/s,integer,ft/s^2,integer,n/a,n/a,n/a,n/a,n/a,enum,s,s,ft/s^2,ft,rad/s,float,s,ft/s,ft,ft,ft,rad,rad,rad,ft/s^2,s,ft,ft,ft,ft/s,ft/s,ft/s
0,0,-.270952,0,2647.295015955,.00725282,2647.295015955,1,1,true,2,2,7983.700849931,-1.943372036,2406.112015955,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,2647.295015955,.00725282,2647.295015955,1,true,2,2,7983.700849931,-1.943372036,2400,0,0,0,3,25,0,0,0,0,0,0,0,false,false,false,false,-9999,9999,4,0,2,0,0,0,100.057214905,1,none,0,0,0,0,-.270952,0,0,99.88451034,114.146060687,-3993.431122769,2647.295015955,.00725282,0,0,0,0,-3993.431122769,114.146060687,2647.295015955,.724438066,99.881883219,0
0,0,-.270952,0,2647.295015955,.003257209,2647.295015955,1,1,true,2,2,7886.345403134,-1.917718419,2406.112015955,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,2647.295015955,.003257209,2647.295015955,1,true,2,2,7886.345403134,-1.917718419,2400,0,0,0,3,25,3,0,0,0,0,0,0,false,false,false,false,-9999,9999,4,0,2,0,0,0,100.046473506,1,none,0,1,0,0,-.270952,0,1,99.88451034,214.028849652,-3992.857344996,2647.295015955,.003257209,0,-.014667868,0,1,-3992.857344996,214.028849652,2647.295015955,.325344182,99.883980482,0
0,0,-.270952,0,2647.295015955,-.001471772,2647.295015955,1,1,true,2,2,7792.34155659,-1.890819115,2406.112015955,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,2647.295015955,-.001471772,2647.295015955,1,true,2,2,7792.34155659,-1.890819115,2400,0,0,0,3,25,3,0,0,0,0,0,0,false,false,false,false,-9999,9999,4,0,2,0,0,0,100.039880085,1,none,0,2,0,0,-.270952,0,2,99.88451034,313.913204172,-3992.744557827,2647.295015955,-.001471772,0,-.014668336,0,2,-3992.744557827,313.913204172,2647.295015955,-.147007152,99.884402159,0
0,0,-.270952,0,2647.295015955,-.006200776,2647.295015955,1,1,true,2,2,7701.076162676,-1.863448576,2406.112015955,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,2647.295015955,-.006200776,2647.295015955,1,true,2,2,7701.076162676,-1.863448576,2400,0,0,0,3,25,3,0,0,0,0,0,0,false,false,false,false,-9999,9999,4,0,2,0,0,0,100.046386076,1,none,0,3,0,0,-.270952,0,3,99.88451034,413.796975182,-3993.104123359,2647.295015955,-.006200776,0,-.014668336,0,3,-3993.104123359,413.796975182,2647.295015955,-.619357537,99.882590085,0
0,0,-.270952,0,2647.295015955,-.010929781,2647.295015955,1,1,true,2,2,7608.314032246,-1.835845378,2406.112015955,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,2647.295015955,-.010929781,2647.295015955,1,true,2,2,7608.314032246,-1.835845378,2400,0,0,0,3,25,3,0,0,0,0,0,0,false,false,false,false,-9999,9999,4,0,2,0,0,0,100.046216847,1,none,0,4,0,0,-.270952,0,4,99.88451034,513.677928939,-3993.936033914,2647.295015955,-.010929781,0,-.014668336,0,4,-3993.936033914,513.677928939,2647.295015955,-1.09169407,99.878544292,0
0,0,-.270952,0,2647.295015955,-.015658785,2647.295015955,1,1,true,2,2,7505.912750171,-1.808470741,2406.112015955,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,2647.295015955,-.015658785,2647.295015955,1,true,2,2,7505.912750171,-1.808470741,2400,0,0,0,3,25,3,0,0,0,0,0,0,false,false,false,false,-9999,9999,4,0,2,0,0,0,100.044822882,1,none,0,5,0,0,-.270952,0,5,99.88451034,613.553831761,-3995.240270888,2647.295015955,-.015658785,0,-.014668336,0,5,-3995.240270888,613.553831761,2647.295015955,-1.56400619,99.872264871,0
0,0,-.270952,0,2647.295015955,-.02038779,2647.295015955,1,1,true,2,2,7391.817709836,-1.781457263,2406.112015955,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,2647.295015955,-.02038779,2647.295015955,1,true,2,2,7391.817709836,-1.781457263,2400,0,0,0,3,25,3,0,0,0,0,0,0,false,false,false,false,-9999,9999,4,0,2,0,0,0,100.045718361,1,none,0,6,0,0,-.270952,0,6,99.88451034,713.422450079,-3997.016805113,2647.295015955,-.02038779,0,-.014668336,0,6,-3997.016805113,713.422450079,2647.295015955,-2.036283332,99.863751963,0
0,0,-.270952,0,2647.295015955,-.025116794,2647.295015955,1,1,true,2,2,7266.013243821,-1.754826363,2406.112015955,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,2647.295015955,-.025116794,2647.295015955,1,true,2,2,7266.013243821,-1.754826363,2400,0,0,0,3,25,3,0,0,0,0,0,0,false,false,false,false,-9999,9999,4,0,2,0,0,0,100.049836786,1,none,0,7,0,0,-.270952,0,7,99.88451034,813.281550487,-3999.26559686,2647.295015955,-.025116794,0,-.014668336,0,7,-3999.26559686,813.281550487,2647.295015955,-2.508514937,99.853005757,0
0,0,-.594307195,0,2647.295015955,-.029845799,2647.295015955,1,1,true,2,2,7129.059322795,-1.728557924,2406.112015955,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,2647.295015955,-.029845799,2647.295015955,1,true,2,2,7129.059322795,-1.728557924,2400,0,0,0,3,25,3,0,0,0,0,0,0,false,false,false,false,-9999,9999,4,0,2,0,0,0,100.055209391,1,none,0,8,0,0,-.594307195,0,8,99.88451034,913.128899791,-4001.986595838,2647.295015955,-.029845799,0,-.014668336,0,8,-4001.986595838,913.128899791,2647.295015955,-2.980690442,99.840026494,0
0,0,-.594307195,0,2647.295015955,-.039343621,2647.295015955,1,1,true,2,2,6981.505984967,-1.697843386,2410.378281808,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,2647.295015955,-.039343621,2647.295015955,1,true,2,2,6981.505984967,-1.697843386,2400,0,0,0,3,25,3,0,0,0,0,0,0,false,false,false,false,-9999,9999,4,0,2,0,0,0,100.063462707,1,none,0,9,0,0,-.594307195,0,9,99.88451034,1012.956055413,-4005.359464797,2647.295015955,-.039343621,0,-.032164247,0,9,-4005.359464797,1012.956055413,2647.295015955,-3.928804522,99.807213672,0
0,0,-.594307195,0,2647.295015955,-.04971621,2647.295015955,1,1,true,2,2,6823.811363937,-1.666543748,2423.741221832,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,2647.295015955,-.04971621,2647.295015955,1,true,2,2,6823.811363937,-1.666543748,2425,0,0,0,3,25,3,0,0,0,0,0,0,false,false,false,false,-9999,9999,4,0,2,0,0,0,100.128638105,1,none,0,10,0,0,-.594307195,0,10,99.88451034,1112.743400731,-4009.754070918,2647.295015955,-.04971621,0,-.032164798,0,10,-4009.754070918,1112.743400731,2647.295015955,-4.963833895,99.761093413,0
