command.h_d,command.v_d,command.psi_d,sensor.dz,sensor.z,sensor.psi,sensor.h,sensor.modes,sensor.num_intruders,sensor.valid_1,sensor.id_1,sensor.modes_1,sensor.sr_1,sensor.chi_1,sensor.z_1,sensor.cvc_1,sensor.vrc_1,sensor.vsb_1,ra.ra_active,ra.alarm,ra.target_rate,ra.dh_min,ra.dh_max,ra.crossing,ra.cc,ra.vc,ra.ua,ra.da,ra_detailed.ra_active,ra_detailed.ownInput.dz,ra_detailed.ownInput.z,ra_detailed.ownInput.psi,ra_detailed.ownInput.h,ra_detailed.ownInput.modes,ra_detailed.intruderInput[1].valid,ra_detailed.intruderInput[1].id,ra_detailed.intruderInput[1].modes,ra_detailed.intruderInput[1].sr,ra_detailed.intruderInput[1].chi,ra_detailed.intruderInput[1].z,ra_detailed.intruderInput[1].cvc,ra_detailed.intruderInput[1].vrc,ra_detailed.intruderInput[1].vsb,ra_detailed.intruderInput[1].equipage,ra_detailed.intruderInput[1].quant,ra_detailed.intruderInput[1].sensitivity_index,ra_detailed.intruderInput[1].protection_mode,ra_detailed.ownOutput.cc,ra_detailed.ownOutput.vc,ra_detailed.ownOutput.ua,ra_detailed.ownOutput.da,ra_detailed.ownOutput.target_rate,ra_detailed.ownOutput.turn_off_aurals,ra_detailed.ownOutput.crossing,ra_detailed.ownOutput.alarm,ra_detailed.ownOutput.alert,ra_detailed.ownOutput.dh_min,ra_detailed.ownOutput.dh_max,ra_detailed.ownOutput.sensitivity_index,ra_detailed.ownOutput.ddh,ra_detailed.intruderOutput[1].id,ra_detailed.intruderOutput[1].cvc,ra_detailed.intruderOutput[1].vrc,ra_detailed.intruderOutput[1].vsb,ra_detailed.intruderOutput[1].tds,ra_detailed.intruderOutput[1].code,response.state,response.timer,response.t,response.v_d,response.h_d,response.psi_d,response.logProb,adm.t,adm.v,adm.N,adm.E,adm.h,adm.psi,adm.theta,adm.phi,adm.a,wm.t,wm.x,wm.y,wm.z,wm.vx,wm.vy,wm.vz
ft/s,ft/s^2,deg/s,ft/s,ft,rad,ft,n/a,integer,boolean,integer,n/a,ft,rad,ft,n/a,n/a,n/a,boolean,boolean,ft/s,ft/s,ft/s,boolean,n/a,n/a,n/a,n/a,boolean,ft/s,ft,rad,ft/s,integer,boolean,integer,integer,ft,rad,ft,n/a,n/a,n/a,enum,ft,integer,integer,n/a,n/a,n/a,n/a,ft/s,boolean,boolean,boolean,boolean,ft/s,ft/s,integer,ft/s^2,integer,n/a,n/a,n/a,n/a,n/a,enum,s,s,ft/s^2,ft,rad/s,float,s,ft/s,ft,ft,ft,rad,rad,rad,ft/s^2,s,ft,ft,ft,ft/s,ft/s,ft/s
0,-1.038469584,0,0,8765.532555842,0,8765.532555842,1,1,true,2,2,9668.452507635,.873087674,8153.493555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,0,8765.532555842,0,8765.532555842,1,true,2,2,9668.452507635,.873087674,8150,0,0,0,3,25,0,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,2,0,0,0,100.014002294,1,none,0,0,-1.038469584,0,0,0,0,96.91313844,0,-3066.51926208,8765.532555842,0,0,0,0,0,-3066.51926208,0,8765.532555842,0,96.91313844,0
0,-1.038469584,0,0,8765.532555842,0,8765.532555842,1,1,true,2,2,9419.906377021,.879509435,8153.493555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,0,8765.532555842,0,8765.532555842,1,true,2,2,9419.906377021,.879509435,8150,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,2,0,0,0,100.032354685,1,none,0,1,-1.038469584,0,0,0,1,95.874668856,96.445827127,-3066.51926208,8765.532555842,0,0,0,0,1,-3066.51926208,96.445827127,8765.532555842,0,95.874668856,0
0,-1.038469584,0,0,8765.532555842,0,8765.532555842,1,1,true,2,2,9174.131890168,.886300068,8153.493555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,0,8765.532555842,0,8765.532555842,1,true,2,2,9174.131890168,.886300068,8150,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,2,0,0,0,100.095774441,1,none,0,2,-1.038469584,0,0,0,2,94.836199272,191.85318467,-3066.51926208,8765.532555842,0,0,0,0,2,-3066.51926208,191.85318467,8765.532555842,0,94.836199272,0
0,-1.038469584,0,0,8765.532555842,0,8765.532555842,1,1,true,2,2,8930.983169765,.893396333,8157.823911985,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,0,8765.532555842,0,8765.532555842,1,true,2,2,8930.983169765,.893396333,8150,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,2,0,0,0,100.098487506,1,none,0,3,-1.038469584,0,0,0,3,93.797729688,286.22207263,-3066.51926208,8765.532555842,0,0,0,0,3,-3066.51926208,286.22207263,8765.532555842,0,93.797729688,0
0,-1.038469584,0,0,8765.532555842,0,8765.532555842,1,1,true,2,2,8690.508253102,.900805748,8167.914023953,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,0,8765.532555842,0,8765.532555842,1,true,2,2,8690.508253102,.900805748,8175,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,true,-9999,9999,5,0,2,0,0,0,400.162459512,3,none,0,4,-1.038469584,0,0,0,4,92.759260104,379.552491005,-3066.51926208,8765.532555842,0,0,0,0,4,-3066.51926208,379.552491005,8765.532555842,0,92.759260104,0
0,-1.038469584,0,0,8765.532555842,0,8765.532555842,1,1,true,2,2,8452.911527918,.908546575,8178.059617895,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,0,8765.532555842,0,8765.532555842,1,true,2,2,8452.911527918,.908546575,8175,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,true,-9999,9999,5,0,2,0,0,0,400.170897152,3,none,0,5,-1.038469584,0,0,0,5,91.72079052,471.844439796,-3066.51926208,8765.532555842,0,0,0,0,5,-3066.51926208,471.844439796,8765.532555842,0,91.72079052,0
0,-1.038469584,0,0,8765.532555842,0,8765.532555842,1,1,true,2,2,8218.218897046,.916639882,8188.205211654,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,0,8765.532555842,0,8765.532555842,1,true,2,2,8218.218897046,.916639882,8200,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,true,-9999,9999,5,0,2,0,0,0,400.229644737,3,none,0,6,-1.038469584,0,0,0,6,90.682320936,563.097919003,-3066.51926208,8765.532555842,0,0,0,0,6,-3066.51926208,563.097919003,8765.532555842,0,90.682320936,0
0,-1.038469584,0,0,8765.532555842,0,8765.532555842,1,1,true,2,2,7986.457609207,.925108458,8198.350805224,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,0,8765.532555842,0,8765.532555842,1,true,2,2,7986.457609207,.925108458,8200,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,true,-9999,9999,5,0,2,0,0,0,400.231701011,3,none,0,7,-1.038469584,0,0,0,7,89.643851352,653.312928626,-3066.51926208,8765.532555842,0,0,0,0,7,-3066.51926208,653.312928626,8765.532555842,0,89.643851352,0
0,-1.038469584,0,0,8765.532555842,0,8765.532555842,1,1,true,2,2,7757.657275244,.933976955,8208.496398601,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,0,8765.532555842,0,8765.532555842,1,true,2,2,7757.657275244,.933976955,8200,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,true,-9999,9999,5,0,2,0,0,0,400.202339008,3,none,0,8,-1.038469584,0,0,0,8,88.605381768,742.489468666,-3066.51926208,8765.532555842,0,0,0,0,8,-3066.51926208,742.489468666,8765.532555842,0,88.605381768,0
