command.h_d,command.v_d,command.psi_d,sensor.dz,sensor.z,sensor.psi,sensor.h,sensor.modes,sensor.num_intruders,sensor.valid_1,sensor.id_1,sensor.modes_1,sensor.sr_1,sensor.chi_1,sensor.z_1,sensor.cvc_1,sensor.vrc_1,sensor.vsb_1,ra.ra_active,ra.alarm,ra.target_rate,ra.dh_min,ra.dh_max,ra.crossing,ra.cc,ra.vc,ra.ua,ra.da,ra_detailed.ra_active,ra_detailed.ownInput.dz,ra_detailed.ownInput.z,ra_detailed.ownInput.psi,ra_detailed.ownInput.h,ra_detailed.ownInput.modes,ra_detailed.intruderInput[1].valid,ra_detailed.intruderInput[1].id,ra_detailed.intruderInput[1].modes,ra_detailed.intruderInput[1].sr,ra_detailed.intruderInput[1].chi,ra_detailed.intruderInput[1].z,ra_detailed.intruderInput[1].cvc,ra_detailed.intruderInput[1].vrc,ra_detailed.intruderInput[1].vsb,ra_detailed.intruderInput[1].equipage,ra_detailed.intruderInput[1].quant,ra_detailed.intruderInput[1].sensitivity_index,ra_detailed.intruderInput[1].protection_mode,ra_detailed.ownOutput.cc,ra_detailed.ownOutput.vc,ra_detailed.ownOutput.ua,ra_detailed.ownOutput.da,ra_detailed.ownOutput.target_rate,ra_detailed.ownOutput.turn_off_aurals,ra_detailed.ownOutput.crossing,ra_detailed.ownOutput.alarm,ra_detailed.ownOutput.alert,ra_detailed.ownOutput.dh_min,ra_detailed.ownOutput.dh_max,ra_detailed.ownOutput.sensitivity_index,ra_detailed.ownOutput.ddh,ra_detailed.intruderOutput[1].id,ra_detailed.intruderOutput[1].cvc,ra_detailed.intruderOutput[1].vrc,ra_detailed.intruderOutput[1].vsb,ra_detailed.intruderOutput[1].tds,ra_detailed.intruderOutput[1].code,response.state,response.timer,response.t,response.v_d,response.h_d,response.psi_d,response.logProb,adm.t,adm.v,adm.N,adm.E,adm.h,adm.psi,adm.theta,adm.phi,adm.a,wm.t,wm.x,wm.y,wm.z,wm.vx,wm.vy,wm.vz
ft/s,ft/s^2,deg/s,ft/s,ft,rad,ft,n/a,integer,boolean,integer,n/a,ft,rad,ft,n/a,n/a,n/a,boolean,boolean,ft/s,ft/s,ft/s,boolean,n/a,n/a,n/a,n/a,boolean,ft/s,ft,rad,ft/s,integer,boolean,integer,integer,ft,rad,ft,n/a,n/a,n/a,enum,ft,integer,integer,n/a,n/a,n/a,n/a,ft/s,boolean,boolean,boolean,boolean,ft/s,ft/s,integer,ft/s^2,integer,n/a,n/a,n/a,n/a,n/a,enum,s,s,ft/s^2,ft,rad/s,float,s,ft/s,ft,ft,ft,rad,rad,rad,ft/s^2,s,ft,ft,ft,ft/s,ft/s,ft/s
7.51825,0,0,7.51825,1556.587049288,-1.744994725,1556.587049288,2,1,true,1,1,11051.105928457,-.99008602,2647.295015955,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,7.51825,1556.587049288,-1.744994725,1556.587049288,2,true,1,1,11051.105928457,-.99008602,2650,0,0,0,3,25,4,0,0,0,0,0,0,false,false,false,false,-9999,9999,3,0,1,0,0,0,100.008786782,1,none,0,0,0,7.51825,0,0,0,242.9351808,10112.907258479,-5089.04154585,1556.587049288,-1.744994725,.030952498,0,0,0,-5089.04154585,10112.907258479,1556.587049288,-239.143945734,-42.085047298,7.51825
7.51825,0,0,7.51825,1564.105299288,-1.744994725,1564.105299288,2,1,true,1,1,10705.931025708,-.999704991,2647.295015955,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,7.51825,1564.105299288,-1.744994725,1564.105299288,2,true,1,1,10705.931025708,-.999704991,2650,0,0,0,3,25,4,0,0,0,0,0,0,false,false,false,false,-9999,9999,3,0,1,0,0,0,100.066124463,1,none,0,1,0,7.51825,0,0,1,242.9351808,10070.822211181,-5328.185491584,1564.105299288,-1.744994725,.030952498,0,0,1,-5328.185491584,10070.822211181,1564.105299288,-239.143945734,-42.085047298,7.51825
7.51825,0,0,7.51825,1571.623549288,-1.744994725,1571.623549288,2,1,true,1,1,10361.473832912,-1.009971402,2642.948125298,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,7.51825,1571.623549288,-1.744994725,1571.623549288,2,true,1,1,10361.473832912,-1.009971402,2650,0,0,0,3,25,4,0,0,0,0,0,0,false,false,false,false,-9999,9999,3,0,1,0,0,0,100.052438567,1,none,0,2,0,7.51825,0,0,2,242.9351808,10028.737163883,-5567.329437318,1571.623549288,-1.744994725,.030952498,0,0,2,-5567.329437318,10028.737163883,1571.623549288,-239.143945734,-42.085047298,7.51825
7.51825,0,0,7.51825,1579.141799288,-1.744994725,1579.141799288,2,1,true,1,1,10017.844536001,-1.020897794,2629.310345801,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,7.51825,1579.141799288,-1.744994725,1579.141799288,2,true,1,1,10017.844536001,-1.020897794,2625,0,0,0,3,25,4,0,0,0,0,0,0,false,false,false,true,-9999,9999,3,0,1,0,0,0,400.099799241,3,none,0,3,0,7.51825,0,0,3,242.9351808,9986.652116585,-5806.473383052,1579.141799288,-1.744994725,.030952498,0,0,3,-5806.473383052,9986.652116585,1579.141799288,-239.143945734,-42.085047298,7.51825
7.51825,0,0,7.51825,1586.660049288,-1.744994725,1586.660049288,2,1,true,1,1,9676.755884078,-1.032274784,2613.151461962,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,7.51825,1586.660049288,-1.744994725,1586.660049288,2,true,1,1,9676.755884078,-1.032274784,2625,0,0,0,3,25,4,0,0,0,0,0,0,false,false,false,true,-9999,9999,3,0,1,0,0,0,400.101152418,3,none,0,4,0,7.51825,0,0,4,242.9351808,9944.567069286,-6045.617328786,1586.660049288,-1.744994725,.030952498,0,0,4,-6045.617328786,9944.567069286,1586.660049288,-239.143945734,-42.085047298,7.51825
7.51825,0,0,7.51825,1594.178299288,-1.744994725,1594.178299288,2,1,true,1,1,9338.562130988,-1.044100805,2596.992578123,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,7.51825,1594.178299288,-1.744994725,1594.178299288,2,true,1,1,9338.562130988,-1.044100805,2600,0,0,0,3,25,4,0,0,0,0,0,0,false,false,false,true,-9999,9999,3,0,1,0,0,0,400.14297528,3,none,0,5,0,7.51825,0,0,5,242.9351808,9902.482021988,-6284.76127452,1594.178299288,-1.744994725,.030952498,0,0,5,-6284.76127452,9902.482021988,1594.178299288,-239.143945734,-42.085047298,7.51825
7.51825,0,0,7.51825,1601.696549288,-1.744994725,1601.696549288,2,1,true,1,1,9003.33194574,-1.056421279,2580.833694283,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,7.51825,1601.696549288,-1.744994725,1601.696549288,2,true,1,1,9003.33194574,-1.056421279,2575,0,0,0,3,25,4,0,0,0,0,0,0,false,false,false,true,-9999,9999,3,0,1,0,0,0,400.201136587,3,none,0,6,0,7.51825,0,0,6,242.9351808,9860.39697469,-6523.905220254,1601.696549288,-1.744994725,.030952498,0,0,6,-6523.905220254,9860.39697469,1601.696549288,-239.143945734,-42.085047298,7.51825
7.51825,0,0,7.51825,1609.214799288,-1.744994725,1609.214799288,2,1,true,1,1,8671.478450735,-1.069252009,2568.790622475,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,7.51825,1609.214799288,-1.744994725,1609.214799288,2,true,1,1,8671.478450735,-1.069252009,2575,0,0,0,3,25,4,0,0,0,0,0,0,false,false,false,true,-9999,9999,3,0,1,0,0,0,400.196503214,3,none,0,7,0,7.51825,0,0,7,242.9351808,9818.311927391,-6763.049165987,1609.214799288,-1.744994725,.030952498,0,0,7,-6763.049165987,9818.311927391,1609.214799288,-239.143945734,-42.085047298,7.51825
7.51825,0,0,7.51825,1616.733049288,-1.744994725,1616.733049288,2,1,true,1,1,8342.898367536,-1.082691878,2559.685157466,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,7.51825,1616.733049288,-1.744994725,1616.733049288,2,true,1,1,8342.898367536,-1.082691878,2550,0,0,0,3,25,4,0,0,0,0,0,0,false,false,false,true,-9999,9999,3,0,1,0,0,0,400.218638233,3,none,0,8,0,7.51825,0,0,8,242.9351808,9776.226880093,-7002.193111721,1616.733049288,-1.744994725,.030952498,0,0,8,-7002.193111721,9776.226880093,1616.733049288,-239.143945734,-42.085047298,7.51825
