command.h_d,command.v_d,command.psi_d,sensor.dz,sensor.z,sensor.psi,sensor.h,sensor.modes,sensor.num_intruders,sensor.valid_1,sensor.id_1,sensor.modes_1,sensor.sr_1,sensor.chi_1,sensor.z_1,sensor.cvc_1,sensor.vrc_1,sensor.vsb_1,ra.ra_active,ra.alarm,ra.target_rate,ra.dh_min,ra.dh_max,ra.crossing,ra.cc,ra.vc,ra.ua,ra.da,ra_detailed.ra_active,ra_detailed.ownInput.dz,ra_detailed.ownInput.z,ra_detailed.ownInput.psi,ra_detailed.ownInput.h,ra_detailed.ownInput.modes,ra_detailed.intruderInput[1].valid,ra_detailed.intruderInput[1].id,ra_detailed.intruderInput[1].modes,ra_detailed.intruderInput[1].sr,ra_detailed.intruderInput[1].chi,ra_detailed.intruderInput[1].z,ra_detailed.intruderInput[1].cvc,ra_detailed.intruderInput[1].vrc,ra_detailed.intruderInput[1].vsb,ra_detailed.intruderInput[1].equipage,ra_detailed.intruderInput[1].quant,ra_detailed.intruderInput[1].sensitivity_index,ra_detailed.intruderInput[1].protection_mode,ra_detailed.ownOutput.cc,ra_detailed.ownOutput.vc,ra_detailed.ownOutput.ua,ra_detailed.ownOutput.da,ra_detailed.ownOutput.target_rate,ra_detailed.ownOutput.turn_off_aurals,ra_detailed.ownOutput.crossing,ra_detailed.ownOutput.alarm,ra_detailed.ownOutput.alert,ra_detailed.ownOutput.dh_min,ra_detailed.ownOutput.dh_max,ra_detailed.ownOutput.sensitivity_index,ra_detailed.ownOutput.ddh,ra_detailed.intruderOutput[1].id,ra_detailed.intruderOutput[1].cvc,ra_detailed.intruderOutput[1].vrc,ra_detailed.intruderOutput[1].vsb,ra_detailed.intruderOutput[1].tds,ra_detailed.intruderOutput[1].code,response.state,response.timer,response.t,response.v_d,response.h_d,response.psi_d,response.logProb,adm.t,adm.v,adm.N,adm.E,adm.h,adm.psi,adm.theta,adm.phi,adm.a,wm.t,wm.x,wm.y,wm.z,wm.vx,wm.vy,wm.vz
ft/s,ft/s^2,deg/s,ft/s,ft,rad,ft,n/a,integer,boolean,integer,n/a,ft,rad,ft,n/a,n/a,n/a,boolean,boolean,ft/s,ft/s,ft/s,boolean,n/a,n/a,n/a,n/a,boolean,ft/s,ft,rad,ft/s,integer,boolean,integer,integer,ft,rad,ft,n/a,n/a,n/a,enum,ft,integer,integer,n/a,n/a,n/a,n/a,ft/s,boolean,boolean,boolean,boolean,ft/s,ft/s,integer,ft/s^2,integer,n/a,n/a,n/a,n/a,n/a,enum,s,s,ft/s^2,ft,rad/s,float,s,ft/s,ft,ft,ft,rad,rad,rad,ft/s^2,s,ft,ft,ft,ft/s,ft/s,ft/s
0,-1.73775888,-.402040531,0,8153.493555842,-2.194619937,8153.493555842,2,1,true,1,1,9668.452507635,-.073885043,8765.532555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,0,8153.493555842,-2.194619937,8153.493555842,2,true,1,1,9668.452507635,-.073885043,8775,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,1,0,0,0,100.013899625,1,none,0,0,-1.73775888,0,-.402040531,0,0,188.561016,6199.169427693,4327.713663764,8153.493555842,-2.194619937,0,0,0,0,4327.713663764,6199.169427693,8153.493555842,-153.045710973,-110.146571021,0
0,-1.73775888,0,0,8153.493555842,-2.199627566,8153.493555842,2,1,true,1,1,9419.906377021,-.062455653,8765.532555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,0,8153.493555842,-2.199627566,8153.493555842,2,true,1,1,9419.906377021,-.062455653,8775,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,1,0,0,0,100.031841788,1,none,0,1,-1.73775888,0,0,0,1,186.82325712,6089.221485971,4175.489044812,8153.493555842,-2.199627566,0,-.040186032,0,1,4175.489044812,6089.221485971,8153.493555842,-151.086868577,-109.889433271,0
10.145603318,-1.73775888,0,0,8153.493555842,-2.201608191,8153.493555842,2,1,true,1,1,9174.131890168,-.053684395,8765.532555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,0,8153.493555842,-2.201608191,8153.493555842,2,true,1,1,9174.131890168,-.053684395,8775,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,1,0,0,0,100.09456433,1,none,0,2,-1.73775888,10.145603318,0,0,2,185.08549824,5979.576351006,4025.191726852,8153.493555842,-2.201608191,0,-573528e-9,0,2,4025.191726852,5979.576351006,8153.493555842,-149.465597257,-109.163532809,0
10.145603318,-1.73775888,0,9.591344267,8157.823911985,-2.201632172,8157.823911985,2,1,true,1,1,8930.983169765,-.046564149,8765.532555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,9.591344267,8157.823911985,-2.201632172,8157.823911985,2,true,1,1,8930.983169765,-.046564149,8775,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,1,0,0,0,100.106403168,1,none,0,3,-1.73775888,10.145603318,0,0,3,183.34773936,5870.913347788,3876.417720493,8157.823911985,-2.201632172,.052336202,0,0,3,3876.417720493,5870.913347788,8157.823911985,-147.856951422,-107.994081134,9.591344267
10.145603318,-1.73775888,0,10.145594023,8167.914023953,-2.201632172,8167.914023953,2,1,true,1,1,8690.508253102,-.039154733,8765.532555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,10.145594023,8167.914023953,-2.201632172,8167.914023953,2,true,1,1,8690.508253102,-.039154733,8775,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,1,0,0,0,100.133118036,1,none,0,4,-1.73775888,10.145603318,0,0,4,181.60998048,5763.397069891,3729.214939459,8167.914023953,-2.201632172,.055893837,0,0,4,3729.214939459,5763.397069891,8167.914023953,-146.427351388,-106.949907421,10.145594023
10.145603318,-1.73775888,0,10.145593842,8178.059617895,-2.201632172,8178.059617895,2,1,true,1,1,8452.911527918,-.031413907,8765.532555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,10.145593842,8178.059617895,-2.201632172,8178.059617895,2,true,1,1,8452.911527918,-.031413907,8775,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,true,-9999,9999,5,0,1,0,0,0,400.155228186,3,none,0,5,-1.73775888,10.145603318,0,0,5,179.8722216,5656.90912247,3583.420067152,8178.059617895,-2.201632172,.056434402,0,0,5,3583.420067152,5656.90912247,8178.059617895,-145.021834487,-105.923323923,10.145593842
10.145603318,-1.73775888,0,10.145593656,8188.205211654,-2.201632172,8188.205211654,2,1,true,1,1,8218.218897046,-.0233206,8765.532555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,10.145593656,8188.205211654,-2.201632172,8188.205211654,2,true,1,1,8218.218897046,-.0233206,8775,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,true,-9999,9999,5,0,1,0,0,0,400.168845104,3,none,0,6,-1.73775888,10.145603318,0,0,6,178.13446272,5551.447772717,3439.030731147,8188.205211654,-2.201632172,.05698553,0,0,6,3439.030731147,5551.447772717,8188.205211654,-143.616274243,-104.896708769,10.145593656
10.145603318,-1.73775888,0,10.145593465,8198.350805224,-2.201632172,8198.350805224,2,1,true,1,1,7986.457609207,-.014852024,8765.532555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,10.145593465,8198.350805224,-2.201632172,8198.350805224,2,true,1,1,7986.457609207,-.014852024,8775,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,true,-9999,9999,5,0,1,0,0,0,400.175530297,3,none,0,7,-1.73775888,10.145603318,0,0,7,176.39670384,5447.013052707,3296.046975361,8198.350805224,-2.201632172,.057547535,0,0,7,3296.046975361,5447.013052707,8198.350805224,-142.210669371,-103.870061018,10.145593465
10.145603318,-1.73775888,0,10.145593268,8208.496398601,-2.201632172,8208.496398601,2,1,true,1,1,7757.657275244,-.005983527,8765.532555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,false,10.145593268,8208.496398601,-2.201632172,8208.496398601,2,true,1,1,7757.657275244,-.005983527,8775,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,true,-9999,9999,5,0,1,0,0,0,400.179104133,3,none,0,8,-1.73775888,10.145603318,0,0,8,174.65894496,5343.604995473,3154.468845017,8208.496398601,-2.201632172,.058120742,0,0,8,3154.468845017,5343.604995473,8208.496398601,-140.805018535,-102.843379696,10.145593268
