"RA_1","vert_rate_1","alt_diff_1","psi_1","intr_sr_1","intr_chi_1","intr_vrc0_1","intr_vrc1_1","intr_vrc2_1","cc0_1","cc1_1","cc2_1","vc0_1","vc1_1","vc2_1","ua0_1","ua1_1","ua2_1","da0_1","da1_1","da2_1","target_rate_1","crossing_1","alarm_1","alert_1","intr_out_vrc0_1","intr_out_vrc1_1","intr_out_vrc2_1","intr_out_tds_1","response_none_1","response_stay_1","response_follow_1","response_timer_1","response_h_d_1","response_psi_d_1","v_1","h_1","RA_2","vert_rate_2","alt_diff_2","psi_2","intr_sr_2","intr_chi_2","intr_vrc0_2","intr_vrc1_2","intr_vrc2_2","cc0_2","cc1_2","cc2_2","vc0_2","vc1_2","vc2_2","ua0_2","ua1_2","ua2_2","da0_2","da1_2","da2_2","target_rate_2","crossing_2","alarm_2","alert_2","intr_out_vrc0_2","intr_out_vrc1_2","intr_out_vrc2_2","intr_out_tds_2","response_none_2","response_stay_2","response_follow_2","response_timer_2","response_h_d_2","response_psi_d_2","v_2","h_2","converging","abs_alt_diff"
false,0.0,-1097.295015955,-1.9371000034158508,11051.105928457,25.228516710922037,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.008791262,true,false,false,0.0,0.0,0.0,235.9392498,2647.295015955,false,7.51825,1093.412950712,-99.98083301509172,11051.105928457,-56.727750300905214,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.008786782,true,false,false,0.0,7.51825,0.0,242.9351808,1556.587049288,true,1097.295015955
false,0.0,-1072.295015955,-1.9371000034158508,10705.931025708,24.677390269363304,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.218249194,true,false,false,0.0,-11.781981251,0.0,235.9392498,2647.295015955,false,7.51825,1085.894700712,-99.98083301509172,10705.931025708,-57.27887674246395,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.066124463,true,false,false,0.0,7.51825,0.0,242.9351808,1564.105299288,true,1072.295015955
false,-9.659608388,-1067.948125298,-1.9371000034158508,10361.473832912,24.08916824831662,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.123437134,true,false,false,0.0,-16.158883839,-0.946478914,235.9392498,2642.948125298,false,7.51825,1078.376450712,-99.98083301509172,10361.473832912,-57.867098763510626,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.052438567,true,false,false,0.0,7.51825,0.0,242.9351808,1571.623549288,true,1067.948125298
false,-16.158883839,-1054.310345801,-2.526465189855379,10017.844536001,24.05249734514642,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.099955512,true,false,false,0.0,-16.158883839,-0.946478914,235.9392498,2629.310345801,false,7.51825,1045.858200712,-99.98083301509172,10017.844536001,-58.49313491041613,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.099799241,true,false,false,0.0,7.51825,0.0,242.9351808,1579.141799288,true,1054.310345801
false,-16.158883839,-1038.1514619620002,-3.4805740481680396,9676.755884078,24.35475269289654,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.104703333,true,false,false,0.0,-16.158883839,-0.946478914,235.9392498,2613.151461962,false,7.51825,1038.339950712,-99.98083301509172,9676.755884078,-59.14498842097868,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.101152418,true,false,false,0.0,7.51825,0.0,242.9351808,1586.660049288,true,1038.1514619620002
false,-16.158883839,-996.9925781229999,-4.424241438213795,9338.562130988,24.620838933913436,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.159860973,true,false,false,0.0,-16.158883839,-0.946478914,235.9392498,2596.992578123,false,7.51825,1005.8217007119999,-99.98083301509172,9338.562130988,-59.822569512711766,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.14297528,true,false,false,0.0,7.51825,0.0,242.9351808,1594.178299288,true,996.9925781229999
false,-16.158883839,-980.8336942830001,-5.367506440000031,9003.33194574,24.858192773899006,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.173822316,true,false,false,0.0,-9.105465009,-0.946478914,235.9392498,2580.833694283,false,7.51825,973.3034507120001,-99.98083301509172,9003.33194574,-60.52848067451243,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.201136587,true,false,false,0.0,7.51825,0.0,242.9351808,1601.696549288,true,980.8336942830001
false,-9.105465009,-968.790622475,-6.343068270556877,8671.478450735,25.098607927383963,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.148238869,true,false,false,0.0,-9.105465009,-0.946478914,235.9392498,2568.790622475,false,7.51825,965.785200712,-99.98083301509172,8671.478450735,-61.26362735158431,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.196503214,true,false,false,0.0,7.51825,0.0,242.9351808,1609.214799288,true,968.790622475
false,-9.105465009,-934.685157466,-7.256883241673388,8342.898367536,25.242375127591764,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.164730488,true,false,false,0.0,-9.105465009,-0.946478914,235.9392498,2559.685157466,false,7.51825,933.2669507119999,-99.98083301509172,8342.898367536,-62.03367512249303,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.218638233,true,false,false,0.0,7.51825,0.0,242.9351808,1616.733049288,true,934.685157466
false,-9.105465009,-925.579692458,-8.200341272940802,8017.555198167,25.377528537603347,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.147863141,true,false,false,0.0,-9.105465009,-0.946478914,235.9392498,2550.579692458,false,7.51825,925.7487007120001,-99.98083301509172,8017.555198167,-62.84197968645307,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.192891327,true,false,false,0.0,7.51825,0.0,242.9351808,1624.251299288,true,925.579692458
false,-9.105465009,-916.474227449,-9.144950892080653,7695.573380294,25.471637600298717,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.122129142,true,false,false,0.0,-9.105465009,-0.946478914,235.9392498,2541.474227449,false,7.51825,918.230450712,-99.98083301509172,7695.573380294,-63.69248024289755,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.14525868,true,false,false,0.0,7.51825,0.836518234,242.9351808,1631.769549288,true,916.474227449
