"RA_1","vert_rate_1","alt_diff_1","psi_1","intr_sr_1","intr_chi_1","intr_vrc0_1","intr_vrc1_1","intr_vrc2_1","cc0_1","cc1_1","cc2_1","vc0_1","vc1_1","vc2_1","ua0_1","ua1_1","ua2_1","da0_1","da1_1","da2_1","target_rate_1","crossing_1","alarm_1","alert_1","intr_out_vrc0_1","intr_out_vrc1_1","intr_out_vrc2_1","intr_out_tds_1","response_none_1","response_stay_1","response_follow_1","response_timer_1","response_h_d_1","response_psi_d_1","v_1","h_1","RA_2","vert_rate_2","alt_diff_2","psi_2","intr_sr_2","intr_chi_2","intr_vrc0_2","intr_vrc1_2","intr_vrc2_2","cc0_2","cc1_2","cc2_2","vc0_2","vc1_2","vc2_2","ua0_2","ua1_2","ua2_2","da0_2","da1_2","da2_2","target_rate_2","crossing_2","alarm_2","alert_2","intr_out_vrc0_2","intr_out_vrc1_2","intr_out_vrc2_2","intr_out_tds_2","response_none_2","response_stay_2","response_follow_2","response_timer_2","response_h_d_2","response_psi_d_2","v_2","h_2","converging","abs_alt_diff"
false,0.0,-665.5325558420009,-124.74885999372879,26026.335866438,-19.758126932552,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.99990493,true,false,false,0.0,0.0,2.31838,194.7181104,8765.532555842,false,0.0,673.9536774910002,11.641965993970526,26026.335866438,23.85104704595603,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999904851,true,false,false,0.0,0.0,0.0,471.9814554,8101.046322509,true,665.5325558420009
false,0.0,-665.5325558420009,-123.21890225254685,25412.484781245,-21.009608277693115,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.012618785,true,false,false,0.0,0.0,2.31838,194.7181104,8765.532555842,false,0.0,673.9536774910002,11.641965993970526,25412.484781245,24.12952344199685,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.01244302,true,false,false,0.0,15.389002972,0.0,471.9814554,8101.046322509,true,665.5325558420009
false,0.0,-665.5325558420009,-120.91315266667269,24801.684959718,-23.038364568779162,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.020419756,true,false,false,0.0,0.0,2.31838,194.7181104,8765.532555842,false,9.659902192,669.6067048080004,11.641965993970526,24801.684959718,24.406516736784972,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.021906275,true,false,false,0.0,15.389002972,0.0,471.9814554,8105.393295192,true,665.5325558420009
false,0.0,-640.5325558420009,-118.5949415925291,24194.434100971,-25.082958215463538,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.147064326,true,false,false,0.0,0.0,2.31838,194.7181104,8765.532555842,false,15.389002972,656.2062004170002,11.641965993970526,24194.434100971,24.680134221539966,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.11244026,true,false,false,0.0,15.389002972,0.0,471.9814554,8118.793799583,true,640.5325558420009
false,0.0,-640.5325558420009,-116.2765638449629,23591.050084374,-27.131083975067558,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.152698125,true,false,false,0.0,0.0,2.31838,194.7181104,8765.532555842,false,15.389002972,640.8171974460001,11.641965993970526,23591.050084374,24.950386152206356,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.137504245,true,false,false,0.0,15.389002972,0.0,471.9814554,8134.182802554,true,640.5325558420009
false,0.0,-615.5325558420009,-113.9581838628613,22991.761357076,-29.18257104887249,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.190331038,true,false,false,0.0,0.0,2.31838,194.7181104,8765.532555842,false,15.389002972,625.4281944739996,11.641965993970526,22991.761357076,25.217279060503017,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.151555434,true,false,false,0.0,15.389002972,0.0,471.9814554,8149.571805526,true,615.5325558420009
false,0.0,-590.5325558420009,-111.63980388075971,22396.791002189,-31.2374477982892,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.239781196,true,false,false,0.0,0.0,0.872813477,194.7181104,8765.532555842,false,15.389002972,610.0391915030004,11.641965993970526,22396.791002189,25.480782293187904,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.158909146,true,false,false,0.0,15.389002972,0.0,471.9814554,8164.960808497,true,590.5325558420009
false,0.0,-590.5325558420009,-110.34981896964489,21805.723799606,-32.26468979171327,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.236767557,true,false,false,0.0,0.0,0.872813477,194.7181104,8765.532555842,false,15.389002972,594.6501885309999,11.641965993970526,21805.723799606,25.74352526817443,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.165123054,true,false,false,0.0,7.254663372,0.0,471.9814554,8180.349811469,true,590.5325558420009
false,0.0,-565.5325558420009,-109.46998772963941,21216.937387395,-32.874763334446435,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.264075452,true,false,false,0.0,0.0,0.872813477,194.7181104,8765.532555842,false,7.254663372,583.5523164879996,11.641965993970526,21216.937387395,26.013282908150966,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.163318118,true,false,false,0.0,7.254663372,0.0,471.9814554,8191.447683512,true,565.5325558420009
false,0.0,-565.5325558420009,-108.59705295343082,20630.279249129,-33.46940632161581,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.249875264,true,false,false,0.0,0.0,0.872813477,194.7181104,8765.532555842,false,7.254663372,576.2976531170007,11.641965993970526,20630.279249129,26.291574697190192,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.154736664,true,false,false,0.0,7.254663372,0.507258043,471.9814554,8198.702346883,true,565.5325558420009
