"RA_1","vert_rate_1","alt_diff_1","psi_1","intr_sr_1","intr_chi_1","intr_vrc0_1","intr_vrc1_1","intr_vrc2_1","cc1_1","cc2_1","cc3_1","vc1_1","vc2_1","vc3_1","ua1_1","ua2_1","ua3_1","da1_1","da2_1","da3_1","target_rate_1","crossing_1","alarm_1","alert_1","intr_out_vrc0_1","intr_out_vrc1_1","intr_out_vrc2_1","intr_out_tds_1","response_none_1","response_stay_1","response_follow_1","response_timer_1","response_h_d_1","response_psi_d_1","v_1","h_1","RA_2","vert_rate_2","alt_diff_2","psi_2","intr_sr_2","intr_chi_2","intr_vrc0_2","intr_vrc1_2","intr_vrc2_2","cc1_2","cc2_2","cc3_2","vc1_2","vc2_2","vc3_2","ua1_2","ua2_2","ua3_2","da1_2","da2_2","da3_2","target_rate_2","crossing_2","alarm_2","alert_2","intr_out_vrc0_2","intr_out_vrc1_2","intr_out_vrc2_2","intr_out_tds_2","response_none_2","response_stay_2","response_follow_2","response_timer_2","response_h_d_2","response_psi_d_2","v_2","h_2","converging"
false,0.0,-667.1525558419999,"2.198531993671339",25272.552746268,"63.45146365561504",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999908983,true,false,false,0.0,0.0,0.317991,313.2674946,8842.152555842,false,0.0,682.864444158,"-149.66261202665538",25272.552746268,"35.312607709734436",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999908716,true,false,false,0.0,0.0,0.0,334.8915882,8167.135555842,false
false,0.0,-667.1525558419999,"2.3773856968584632",24863.648987468,"64.36462121495742",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000421187,true,false,false,0.0,0.0,3.149050854,313.2674946,8842.152555842,false,0.0,682.864444158,"-149.66261202665538",24863.648987468,"36.40461891496816",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000407777,true,false,false,0.0,0.0,0.0,334.8915882,8167.135555842,false
false,0.0,-667.1525558419999,"4.014732631102871",24460.968309722,"63.85203105526251",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000884434,true,false,false,0.0,0.0,3.149050854,313.2674946,8842.152555842,false,0.0,682.864444158,"-149.66261202665538",24460.968309722,"37.52937563222186",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000855284,true,false,false,0.0,0.0,0.0,334.8915882,8167.135555842,false
false,0.0,-667.1525558419999,"7.047582274774114",24055.797453139,"61.96743684689667",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.001769344,true,false,false,0.0,0.0,5.562155853,313.2674946,8842.152555842,false,0.0,682.864444158,"-149.66261202665538",24055.797453139,"38.677631124823044",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.001711578,true,false,false,0.0,0.0,0.0,334.8915882,8167.135555842,false
false,0.0,-667.1525558419999,"11.338752030533374",23643.585826815,"58.84234128468825",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.002529829,true,false,false,0.0,0.0,5.562155853,313.2674946,8842.152555842,false,0.0,682.864444158,"-149.66261202665538",23643.585826815,"39.84370531837389",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.002445844,true,false,false,0.0,0.0,0.835073237,334.8915882,8167.135555842,false
false,0.0,-667.1525558419999,"15.975297651225402",23219.297142616,"55.38059841118966",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.003136324,true,false,false,0.0,0.0,5.562155853,313.2674946,8842.152555842,false,0.0,682.864444158,"-149.20932958777115",23219.297142616,"40.565225683978866",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.003031902,true,false,false,0.0,0.0,0.835073237,334.8915882,8167.135555842,false
false,0.0,-667.1525558419999,"20.611843329213208",22781.364886062,"51.91995739282688",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.003943418,true,false,false,0.0,0.0,5.562155853,313.2674946,8842.152555842,false,0.0,682.864444158,"-148.41792086164014",22781.364886062,"40.949721617472896",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.003815137,true,false,false,0.0,0.0,0.835073237,334.8915882,8167.135555842,false
false,0.0,-667.1525558419999,"25.248388949905234",22329.884259684,"48.45704918046877",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.009904478,true,false,false,0.0,0.0,5.562155853,313.2674946,8842.152555842,false,0.0,682.864444158,"-147.58774718618932",22329.884259684,"41.29318535035598",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.009598322,true,false,false,0.0,0.0,0.835073237,334.8915882,8167.135555842,false
false,0.0,-667.1525558419999,"29.884934570597267",21865.500783947,"44.98990996127252",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.011392072,true,false,false,0.0,0.0,5.562155853,313.2674946,8842.152555842,false,0.0,682.864444158,"-146.75322224005913",21865.500783947,"41.628066805721566",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.011021253,true,false,false,0.0,0.0,0.835073237,334.8915882,8167.135555842,false
false,0.0,-667.1525558419999,"34.52148024858507",21388.958618361,"41.516661293106786",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.011138789,true,false,false,0.0,0.0,5.562155853,313.2674946,8842.152555842,false,0.0,682.864444158,"-145.91821033709886",21388.958618361,"41.95635185528759",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.010755633,true,false,false,0.0,0.0,0.835073237,334.8915882,8167.135555842,false
