"RA_1","vert_rate_1","alt_diff_1","psi_1","intr_sr_1","intr_chi_1","intr_vrc0_1","intr_vrc1_1","intr_vrc2_1","cc0_1","cc1_1","cc2_1","vc0_1","vc1_1","vc2_1","ua0_1","ua1_1","ua2_1","da0_1","da1_1","da2_1","target_rate_1","crossing_1","alarm_1","alert_1","intr_out_vrc0_1","intr_out_vrc1_1","intr_out_vrc2_1","intr_out_tds_1","response_none_1","response_stay_1","response_follow_1","response_timer_1","response_h_d_1","response_psi_d_1","v_1","h_1","RA_2","vert_rate_2","alt_diff_2","psi_2","intr_sr_2","intr_chi_2","intr_vrc0_2","intr_vrc1_2","intr_vrc2_2","cc0_2","cc1_2","cc2_2","vc0_2","vc1_2","vc2_2","ua0_2","ua1_2","ua2_2","da0_2","da1_2","da2_2","target_rate_2","crossing_2","alarm_2","alert_2","intr_out_vrc0_2","intr_out_vrc1_2","intr_out_vrc2_2","intr_out_tds_2","response_none_2","response_stay_2","response_follow_2","response_timer_2","response_h_d_2","response_psi_d_2","v_2","h_2","converging"
false,0.0,-297.29501595500005,"-17.674048014007745",18364.325457465,"100.55869475599107",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000923939,true,false,false,0.0,0.0,1.25129,96.9362613,2647.295015955,false,0.0,291.4249840450002,"132.50897401492207",18364.325457465,"130.37567280786016",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000936996,true,false,false,0.0,0.0,4.095917131,267.1382328,2358.575015955,false
false,0.0,-297.29501595500005,"-16.613788468202564",18556.378461341,"100.43151130350132",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,5.631469618,98.739895014,2647.295015955,false,0.0,291.4249840450002,"134.1811517983776",18556.378461341,"129.63657106042427",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,4.095917131,270.309794658,2358.575015955,false
false,0.0,-297.29501595500005,"-12.211013180262244",18741.191234848,"96.98486810243982",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,5.631469618,100.543528728,2647.295015955,false,0.0,291.4249840450002,"138.10041659737396",18741.191234848,"126.67343829101095",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,7.929770503,273.481356516,2358.575015955,false
false,0.0,-297.29501595500005,"-6.593953253719597",18907.812623269,"92.3598057018778",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,5.631469618,102.347162442,2647.295015955,false,0.0,291.4249840450002,"142.8632651490162",18907.812623269,"122.90258732264512",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,7.929770503,276.652918374,2358.575015955,false
false,0.0,-297.29501595500005,"-0.9768071543245636",19052.52990216,"87.77169111498839",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,5.631469618,104.150796156,2647.295015955,false,0.0,291.4249840450002,"147.71780705869796",19052.52990216,"119.0770768681732",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,7.929770503,279.824480232,2358.575015955,false
false,0.0,-297.29501595500005,"4.640383922257389",19174.28827408,"83.21641222367587",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,5.631469618,105.95442987,2647.295015955,false,0.0,291.4249840450002,"152.55058883346157",19174.28827408,"115.3062073359748",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,7.929770503,282.99604209,2358.575015955,false
false,0.0,-297.29501595500005,"10.257620491688273",19272.202703068,"78.68982046972889",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,5.631469618,107.758063584,2647.295015955,false,0.0,291.4249840450002,"157.36200890815775",19272.202703068,"111.58543207676253",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,7.929770503,286.167603948,2358.575015955,false
false,0.0,-297.29501595500005,"15.874903012334327",19345.500398539,"74.18788056869208",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,2.536985732,109.561697298,2647.295015955,false,0.0,291.4249840450002,"162.15245454496025",19345.500398539,"107.9103290022735",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,7.929770503,289.339165806,2358.575015955,false
false,0.0,-297.29501595500005,"19.118604333177366",19395.027526486,"72.08171429903287",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999900008,true,false,false,0.0,0.0,2.536985732,111.365331012,2647.295015955,false,0.0,291.4249840450002,"166.92230229173202",19395.027526486,"104.27801636398134",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999900008,true,false,false,0.0,0.0,7.929770503,292.510727664,2358.575015955,false
false,0.0,-297.29501595500005,"21.648801082560873",19424.149094489,"70.71187012936227",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999900073,true,false,false,0.0,0.0,2.536985732,113.168964726,2647.295015955,false,0.0,291.4249840450002,"171.67191832579994",19424.149094489,"100.68875296692212",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999900073,true,false,false,0.0,0.0,7.929770503,295.682289522,2358.575015955,false
