"RA_1","vert_rate_1","alt_diff_1","psi_1","intr_sr_1","intr_chi_1","intr_vrc0_1","intr_vrc1_1","intr_vrc2_1","cc0_1","cc1_1","cc2_1","vc0_1","vc1_1","vc2_1","ua0_1","ua1_1","ua2_1","da0_1","da1_1","da2_1","target_rate_1","crossing_1","alarm_1","alert_1","intr_out_vrc0_1","intr_out_vrc1_1","intr_out_vrc2_1","intr_out_tds_1","response_none_1","response_stay_1","response_follow_1","response_timer_1","response_h_d_1","response_psi_d_1","v_1","h_1","RA_2","vert_rate_2","alt_diff_2","psi_2","intr_sr_2","intr_chi_2","intr_vrc0_2","intr_vrc1_2","intr_vrc2_2","cc0_2","cc1_2","cc2_2","vc0_2","vc1_2","vc2_2","ua0_2","ua1_2","ua2_2","da0_2","da1_2","da2_2","target_rate_2","crossing_2","alarm_2","alert_2","intr_out_vrc0_2","intr_out_vrc1_2","intr_out_vrc2_2","intr_out_tds_2","response_none_2","response_stay_2","response_follow_2","response_timer_2","response_h_d_2","response_psi_d_2","v_2","h_2","converging","abs_alt_diff"
false,-13.653933333,-1154.563922509,0.0,15637.315316435,61.77233222717468,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.001056821,true,false,false,0.0,-13.653933333,0.0,289.4847048,9354.563922509,false,0.0,1161.1084441579997,-156.63672002724687,15637.315316435,38.40905223091843,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.001058418,true,false,false,0.0,0.0,0.0,144.0630129,8188.891555842,false,1154.563922509
false,-13.653933333,-1140.9099891749993,0.0,15391.18973236,63.05765967896445,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.002415113,true,false,false,0.0,-13.653933333,0.894715256,289.4847048,9340.909989175,false,0.0,1161.1084441579997,-156.63672002724687,15391.18973236,39.694379682708195,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.001363757,true,false,false,0.0,0.0,0.0,144.0630129,8188.891555842,false,1140.9099891749993
false,-13.653933333,-1127.2560558419991,0.5256209388295868,15152.259920802,63.85712338955407,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.00319575,true,false,false,0.0,-13.653933333,3.379805358,289.4847048,9327.256055842,false,0.0,1136.1084441579997,-156.63672002724687,15152.259920802,41.019464332127406,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.004773886,true,false,false,0.0,0.0,0.0,144.0630129,8188.891555842,false,1127.2560558419991
false,-13.653933333,-1113.6021225090008,2.721558522308794,14916.507332773,63.0187132166151,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.005115203,true,false,false,0.0,-13.653933333,5.676052952,289.4847048,9313.602122509,false,0.0,1136.1084441579997,-156.63672002724687,14916.507332773,42.37699174266764,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.006643851,true,false,false,0.0,0.0,0.0,144.0630129,8188.891555842,false,1113.6021225090008
false,-13.653933333,-1099.9481891750002,7.136089242627594,14674.512159424,59.97615325611932,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.009043942,true,false,false,0.0,-13.653933333,5.676052952,289.4847048,9299.948189175,false,0.0,1111.1084441579997,-156.63672002724687,14674.512159424,43.74896250249066,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.014481328,true,false,false,0.0,0.0,0.0,144.0630129,8188.891555842,false,1099.9481891750002
false,-13.653933333,-1086.294255842,11.916690146706813,14420.326002446,56.5676713933405,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.009564561,true,false,false,0.0,-13.653933333,5.676052952,289.4847048,9286.294255842,false,0.0,1086.1084441579997,-156.63672002724687,14420.326002446,45.12108154379106,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.019122307,true,false,false,0.0,0.0,0.0,144.0630129,8188.891555842,false,1086.294255842
false,-13.653933333,-1072.6403225089998,16.697291050786035,14154.222987202,53.15611933621646,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.009750327,true,false,false,0.0,-21.588729813,5.676052952,289.4847048,9272.640322509,false,0.0,1086.1084441579997,-156.63672002724687,14154.222987202,46.49013039074625,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.017834876,true,false,false,0.0,0.0,0.762992879,144.0630129,8188.891555842,false,1072.6403225089998
false,-22.41297998,-1054.647790989,21.389201984292008,13877.112691509,49.827904964422466,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.010099268,true,false,false,0.0,-21.588729813,5.676052952,289.4847048,9254.647790989,false,0.0,1061.1084441579997,-156.0437622808403,13877.112691509,47.260869263347445,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.018410499,true,false,false,0.0,0.0,0.0,144.0630129,8188.891555842,false,1054.647790989
false,-21.588729813,-1032.965375701,25.550838473052124,13589.392812999,47.02151282127634,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.010535618,true,false,false,0.0,-21.588729813,5.063756251,289.4847048,9232.965375701,false,0.0,1036.1084441579997,-155.8741810401307,13589.392812999,48.44653236825181,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.019531656,true,false,false,0.0,0.0,0.0,144.0630129,8188.891555842,false,1032.965375701
false,-21.588729813,-1011.3766458869995,30.334020036336394,13292.175573315,43.58476591913968,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.010481009,true,false,false,0.0,-19.642172702,5.063756251,289.4847048,9211.376645887,false,0.0,1011.1084441579997,-155.87372834617676,13292.175573315,49.79251433544549,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.020442795,true,false,false,0.0,0.0,0.0,144.0630129,8188.891555842,false,1011.3766458869995
false,-19.642172702,-991.2581541689997,34.07869210467644,12987.438550799,41.1816357961515,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.013261094,true,false,false,0.0,-19.642172702,5.063756251,289.4847048,9191.258154169,false,0.0,1011.1084441579997,-155.87372714296538,12987.438550799,51.134055020290205,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.022432438,true,false,false,0.0,0.0,0.0,144.0630129,8188.891555842,false,991.2581541689997
false,-19.642172702,-971.6159814670009,38.86104900980618,12675.577257317,37.732305824101296,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.035961571,true,false,false,0.0,-19.642172702,5.063756251,289.4847048,9171.615981467,false,0.0,986.1084441579997,-155.87372714296538,12675.577257317,52.46708195336974,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.065072675,true,false,false,0.0,0.0,0.0,144.0630129,8188.891555842,false,971.6159814670009
false,-19.642172702,-951.9738087650003,43.64339325256864,12355.656755417,34.262879471978444,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.070152398,true,false,false,0.0,-19.642172702,5.063756251,289.4847048,9151.973808765,false,0.0,961.1084441579997,-155.87372714296538,12355.656755417,53.779999786713574,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.131274768,true,false,false,0.0,0.0,0.0,144.0630129,8188.891555842,false,951.9738087650003
false,-19.642172702,-932.3316360629997,48.42573749533111,12028.464971892,30.769302318537246,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.079891973,true,false,false,0.0,-19.642172702,5.063756251,289.4847048,9132.331636063,false,0.0,936.1084441579997,-155.87372714296538,12028.464971892,55.06876693333062,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.163706019,true,false,false,0.0,0.0,0.0,144.0630129,8188.891555842,false,932.3316360629997
false,-19.642172702,-912.6894633600004,53.20808168079779,11694.820436424,27.247162359572087,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.085060459,true,false,false,0.0,-19.642172702,3.926750006,289.4847048,9112.68946336,false,0.0,936.1084441579997,-155.87372714296538,11694.820436424,56.32897115983214,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.142059127,true,false,false,0.0,0.0,0.0,144.0630129,8188.891555842,false,912.6894633600004
false,-19.642172702,-893.0472906579998,57.38104170635042,11356.017170033,24.305774083329137,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.090685874,true,false,false,0.0,-19.642172702,3.926750006,289.4847048,9093.047290658,false,0.0,911.1084441579997,-155.87372714296538,11356.017170033,57.56054290914182,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.146338691,true,false,false,0.0,0.0,0.0,144.0630129,8188.891555842,false,893.0472906579998
false,-19.642172702,-873.4051179559992,61.30056468012925,11014.018006563,21.59857485739457,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.096516073,true,false,false,0.0,-43.294739304,3.926750006,289.4847048,9073.405117956,false,0.0,886.1084441579997,-155.87372714296538,11014.018006563,58.77286665698609,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.164697446,true,false,false,0.0,0.0,0.0,144.0630129,8188.891555842,false,873.4051179559992
false,-29.300809434,-849.4165134190007,64.74745287794394,10670.051656864,19.35056039507079,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.110728392,true,false,false,0.0,-70.068172489,2.720527467,289.4847048,9049.416513419,false,0.0,861.1084441579997,-155.87372714296538,10670.051656864,59.971740392476995,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.191262472,true,false,false,0.0,0.0,0.0,144.0630129,8188.891555842,false,849.4165134190007
false,-38.958891714,-815.7695207369998,67.88592597334463,10324.934988013,17.39715991427081,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.148577183,true,false,false,0.0,-70.068172489,2.720527467,289.4847048,9015.769520737,false,0.0,836.1084441579997,-155.87372714296538,10324.934988013,61.156813007077695,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.218939341,true,false,false,0.0,0.0,0.0,144.0630129,8188.891555842,false,815.7695207369998
false,-48.616406403,-772.4646999359993,70.61749985520808,9980.334673971,15.851110538821063,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.215617621,true,false,false,0.0,-70.068172489,2.720527467,289.4847048,8972.464699936,false,0.0,786.1084441579997,-155.87372714296538,9980.334673971,62.342337513491415,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.344114767,true,false,false,0.0,-12.447582701,0.0,144.0630129,8188.891555842,false,772.4646999359993
