"RA_1","vert_rate_1","alt_diff_1","psi_1","intr_sr_1","intr_chi_1","intr_vrc0_1","intr_vrc1_1","intr_vrc2_1","cc1_1","cc2_1","cc3_1","vc1_1","vc2_1","vc3_1","ua1_1","ua2_1","ua3_1","da1_1","da2_1","da3_1","target_rate_1","crossing_1","alarm_1","alert_1","intr_out_vrc0_1","intr_out_vrc1_1","intr_out_vrc2_1","intr_out_tds_1","response_none_1","response_stay_1","response_follow_1","response_timer_1","response_h_d_1","response_psi_d_1","v_1","h_1","RA_2","vert_rate_2","alt_diff_2","psi_2","intr_sr_2","intr_chi_2","intr_vrc0_2","intr_vrc1_2","intr_vrc2_2","cc1_2","cc2_2","cc3_2","vc1_2","vc2_2","vc3_2","ua1_2","ua2_2","ua3_2","da1_2","da2_2","da3_2","target_rate_2","crossing_2","alarm_2","alert_2","intr_out_vrc0_2","intr_out_vrc1_2","intr_out_vrc2_2","intr_out_tds_2","response_none_2","response_stay_2","response_follow_2","response_timer_2","response_h_d_2","response_psi_d_2","v_2","h_2","converging"
false,-14.35165,-420.838449288,"12.315969995597047",16574.443499609,"87.21086449795807",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.001405292,true,false,false,0.0,-14.35165,0.0,85.4887578,2845.838449288,false,0.0,420.068984045,"177.858999982548",16574.443499609,"101.66783447721446",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.001407055,true,false,false,0.0,0.0,0.0,326.5369782,2429.931015955,false
false,-14.35165,-406.48679928799993,"12.315969995597047",16640.912558771,"88.60228579982707",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999907017,true,false,false,0.0,-14.35165,0.0,85.4887578,2831.486799288,false,0.0,395.068984045,"177.858999982548",16640.912558771,"103.05925583637922",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999908005,true,false,false,0.0,0.0,0.0,326.5369782,2429.931015955,false
false,-14.35165,-392.13514928799987,"12.315969995597047",16717.123689201,"89.98176477048483",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999900404,true,false,false,0.0,-14.35165,0.0,85.4887578,2817.135149288,false,0.0,395.068984045,"177.858999982548",16717.123689201,"104.4387347497412",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.99990049,true,false,false,0.0,0.0,0.0,326.5369782,2429.931015955,false
false,-14.35165,-377.7834992879998,"12.315969995597047",16802.944333535,"91.34787732333153",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999900291,true,false,false,0.0,-14.35165,0.0,85.4887578,2802.783499288,false,0.0,370.068984045,"177.858999982548",16802.944333535,"105.8048473025879",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999900358,true,false,false,0.0,0.0,0.432804362,326.5369782,2429.931015955,false
false,-14.35165,-363.4318492880002,"12.315969995597047",16897.823681263,"92.69970930420506",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999900123,true,false,false,0.0,-14.35165,0.0,85.4887578,2788.431849288,false,0.0,370.068984045,"178.09690369012958",16897.823681263,"106.91877563317564",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999900147,true,false,false,0.0,0.0,0.432804362,326.5369782,2429.931015955,false
false,-14.35165,-349.08019928800013,"12.315969995597047",17000.145287069,"94.03772967906072",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999900013,true,false,false,0.0,-14.35165,0.405942774,85.4887578,2774.080199288,false,0.0,345.068984045,"178.50823020584556",17000.145287069,"107.84546949231533",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999900018,true,false,false,0.0,0.0,3.478719794,326.5369782,2429.931015955,false
false,-14.35165,-334.72854928800007,"12.665545755759682",17107.175377715,"95.01433996508688",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,-14.35165,0.405942774,85.4887578,2759.728549288,false,0.0,320.068984045,"-179.70607874795365",17107.175377715,"107.38596450259284",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,3.478719794,326.5369782,2429.931015955,false
false,-14.35165,-320.376899288,"13.068109454956927",17208.102226385,"95.93714739420639",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,-14.35165,0.405942774,85.4887578,2745.376899288,false,0.0,320.068984045,"-176.3636153168652",17208.102226385,"105.3688721425254",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,5.78440536,326.5369782,2429.931015955,false
false,-14.35165,-306.02524928799994,"13.470673154154174",17297.066359948,"96.86421860334995",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,-14.35165,0.405942774,85.4887578,2731.025249288,false,0.0,295.068984045,"-172.00115333939027",17297.066359948,"102.33604507339128",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,7.410127473,326.5369782,2429.931015955,false
false,-14.35165,-291.6735992879999,"13.87323685335142",17369.613196257,"97.7976070159595",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,-14.35165,2.752521587,85.4887578,2716.673599288,false,0.0,295.068984045,"-167.43770733577864",17369.613196257,"99.10855118158645",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,7.410127473,326.5369782,2429.931015955,false
false,-14.35165,-277.3219492879998,"16.214228328358953",17424.36244799,"96.79732297327523",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999900065,true,false,false,0.0,-14.35165,3.684609911,85.4887578,2702.321949288,false,0.0,270.068984045,"-162.874261332167",17424.36244799,"95.88581266759387",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.99990007,true,false,false,0.0,0.0,7.410127473,326.5369782,2429.931015955,false
false,-14.35165,-262.9702992880002,"19.749108061194626",17458.485682468,"94.60704667117815",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999900186,true,false,false,0.0,-9.654585107,3.684609911,85.4887578,2687.970299288,false,0.0,270.068984045,"-158.31081538585116",17458.485682468,"92.66697009472082",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.9999002,true,false,false,0.0,0.0,7.410127473,326.5369782,2429.931015955,false
false,-10.021461816,-250.5203871929998,"20.288476492064802",17472.733305966,"95.41494540913192",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999900406,true,false,false,0.0,-9.654585107,5.759561172,85.4887578,2675.520387193,false,0.0,245.06898404499998,"-153.74736938223953",17472.733305966,"89.45079125993313",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999900424,true,false,false,0.0,0.0,7.410127473,326.5369782,2429.931015955,false
false,-9.654585107,-240.82912365799984,"24.25941022395559",17468.784611909,"92.7916705773096",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.99990068,true,false,false,0.0,-9.654585107,5.759561172,85.4887578,2665.829123658,false,0.0,245.06898404499998,"-149.1839233786279",17468.784611909,"86.23500421368576",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999900725,true,false,false,0.0,0.0,7.410127473,326.5369782,2429.931015955,false
false,-9.654585107,-231.17453854999985,"29.98662438058423",17440.694542106,"88.41055154703918",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999901257,true,false,false,0.0,-9.654585107,5.759561172,85.4887578,2656.17453855,false,0.0,220.06898404499998,"-144.62047743231204",17440.694542106,"83.01765333643235",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999901304,true,false,false,0.0,0.0,7.410127473,326.5369782,2429.931015955,false
false,-9.654585107,-221.51995344299985,"35.713845641889534",17387.902868447,"84.02495639858586",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999902323,true,false,false,0.0,-9.654585107,5.759561172,85.4887578,2646.519953443,false,0.0,220.06898404499998,"-140.0570314287004",17387.902868447,"79.79583344567267",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999902444,true,false,false,0.0,0.0,7.410127473,326.5369782,2429.931015955,false
false,-9.654585107,-211.86536833599985,"41.44106690319483",17310.546781022,"79.6317386196261",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999905452,true,false,false,0.0,-9.654585107,5.759561172,85.4887578,2636.865368336,false,0.0,195.06898404499998,"-135.49358542508878",17310.546781022,"76.56639098170238",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999905514,true,false,false,0.0,0.0,7.410127473,326.5369782,2429.931015955,false
false,-9.654585107,-202.21078322899984,"47.168288221795905",17208.837848807,"75.22766455095578",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999913028,true,false,false,0.0,-9.654585107,5.759561172,85.4887578,2627.210783229,false,0.0,195.06898404499998,"-130.93013942147715",17208.837848807,"73.32609217072573",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999913356,true,false,false,0.0,0.0,7.410127473,326.5369782,2429.931015955,false
false,-9.654585107,-192.55619812199984,"52.895509483101215",17083.06278104,"70.8093881763471",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999931276,true,false,false,0.0,-9.654585107,5.759561172,85.4887578,2617.556198122,false,0.0,195.06898404499998,"-126.36669347516131",17083.06278104,"70.0715911111065",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999933454,true,false,false,0.0,0.0,7.410127473,326.5369782,2429.931015955,false
false,-9.654585107,-182.90161301399985,"58.6227307444065",16933.584457095,"66.37341731803872",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999969159,true,false,false,0.0,-9.654585107,5.759561172,85.4887578,2607.901613014,false,0.0,170.06898404499998,"-121.80324747154967",16933.584457095,"66.79939556778756",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999971299,true,false,false,0.0,0.0,7.410127473,326.5369782,2429.931015955,false
false,-9.654585107,-173.24702790699985,"64.34995206300759",16760.843261824,"61.91607696743691",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000047111,true,false,false,0.0,-16.263343231,5.759561172,85.4887578,2598.247027907,false,0.0,170.06898404499998,"-117.23980146793805",16760.843261824,"63.505830474879424",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000052499,true,false,false,0.0,0.0,7.410127473,326.5369782,2429.931015955,false
false,-16.26334263,-160.36659570700022,"70.0261144768787",16565.788610452,"57.48362280948349",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000180555,true,false,false,0.0,-16.263343231,5.759561172,85.4887578,2585.366595707,false,0.0,145.06898404499998,"-112.6763555216222",16565.788610452,"60.18609278448127",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000175423,true,false,false,0.0,0.0,7.410127473,326.5369782,2429.931015955,false
false,-16.263343231,-144.10325253700012,"75.7947023169642",16348.67253754,"52.92723902635886",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.00040529,true,false,false,0.0,-16.263343231,5.759561172,85.4887578,2569.103252537,false,0.0,145.06898404499998,"-108.11290951801057",16348.67253754,"56.8348508378305",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000406511,true,false,false,0.0,0.0,7.410127473,326.5369782,2429.931015955,false
false,-16.263343231,-127.83990930600021,"81.49999487916801",16110.17092165,"48.40033185914565",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000735898,true,false,false,0.0,-16.263343231,5.759561172,85.4887578,2552.839909306,false,0.0,120.06898404499998,"-103.54946351439894",16110.17092165,"53.449790229209476",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000695064,true,false,false,0.0,0.0,3.772523385,326.5369782,2429.931015955,false
