"RA_1","vert_rate_1","alt_diff_1","psi_1","intr_sr_1","intr_chi_1","intr_vrc0_1","intr_vrc1_1","intr_vrc2_1","cc0_1","cc1_1","cc2_1","vc0_1","vc1_1","vc2_1","ua0_1","ua1_1","ua2_1","da0_1","da1_1","da2_1","target_rate_1","crossing_1","alarm_1","alert_1","intr_out_vrc0_1","intr_out_vrc1_1","intr_out_vrc2_1","intr_out_tds_1","response_none_1","response_stay_1","response_follow_1","response_timer_1","response_h_d_1","response_psi_d_1","v_1","h_1","RA_2","vert_rate_2","alt_diff_2","psi_2","intr_sr_2","intr_chi_2","intr_vrc0_2","intr_vrc1_2","intr_vrc2_2","cc0_2","cc1_2","cc2_2","vc0_2","vc1_2","vc2_2","ua0_2","ua1_2","ua2_2","da0_2","da1_2","da2_2","target_rate_2","crossing_2","alarm_2","alert_2","intr_out_vrc0_2","intr_out_vrc1_2","intr_out_vrc2_2","intr_out_tds_2","response_none_2","response_stay_2","response_follow_2","response_timer_2","response_h_d_2","response_psi_d_2","v_2","h_2","converging","abs_alt_diff"
false,0.0,-416.63288262100014,-2.296850004329741,11858.209256923,108.9848362322744,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.012238136,true,false,false,0.0,0.0,0.0,236.7038232,2591.632882621,false,0.0,423.41698404499994,98.1267859942775,11858.209256923,-171.43879973254016,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.01210534,true,false,false,0.0,0.0,1.96301,84.87996834,2176.583015955,false,416.63288262100014
false,0.0,-416.63288262100014,-2.296850004329741,12021.05080268,109.99645670330158,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999923252,true,false,false,0.0,0.0,0.0,236.7038232,2591.632882621,false,0.0,423.41698404499994,99.78558315056867,12021.05080268,-172.08597641780418,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999923074,true,false,false,0.0,0.0,1.96301,84.87996834,2176.583015955,false,416.63288262100014
false,0.0,-416.63288262100014,-2.296850004329741,12187.97973454,110.99391056366102,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999901015,true,false,false,0.0,0.0,0.0,236.7038232,2591.632882621,false,0.0,423.41698404499994,101.74859287843813,12187.97973454,-173.05153234261,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999901005,true,false,false,0.0,0.0,1.96301,84.87996834,2176.583015955,false,416.63288262100014
false,0.0,-416.63288262100014,-2.296850004329741,12358.906093991,111.97745134717708,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999900693,true,false,false,0.0,0.0,0.0,236.7038232,2591.632882621,false,0.0,423.41698404499994,103.71160289278649,12358.906093991,-174.0310015734423,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999900686,true,false,false,0.0,0.0,1.96301,84.87996834,2176.583015955,false,416.63288262100014
false,0.0,-416.63288262100014,-2.296850004329741,12533.728646421,112.94705498962236,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999900449,true,false,false,0.0,0.0,0.0,236.7038232,2591.632882621,false,0.0,423.41698404499994,105.67461290713486,12533.728646421,-175.02440788804958,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999900444,true,false,false,0.0,0.0,1.96301,84.87996834,2176.583015955,false,416.63288262100014
false,0.0,-416.63288262100014,-2.296850004329741,12712.345031454,113.90273243449076,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999900209,true,false,false,0.0,0.0,0.0,236.7038232,2591.632882621,false,0.0,423.41698404499994,107.63762286418743,12712.345031454,-176.03174045752957,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999900207,true,false,false,0.0,0.0,1.96301,84.87996834,2176.583015955,false,416.63288262100014
false,0.0,-416.63288262100014,-2.296850004329741,12894.651957019,114.8445260233633,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999900102,true,false,false,0.0,0.0,0.0,236.7038232,2591.632882621,false,0.0,423.41698404499994,109.6006328785358,12894.651957019,-177.05295688300535,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999900101,true,false,false,0.0,0.0,1.96301,84.87996834,2176.583015955,false,416.63288262100014
false,0.0,-416.63288262100014,-2.296850004329741,13080.545378659,115.77250680300664,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999900036,true,false,false,0.0,0.0,0.0,236.7038232,2591.632882621,false,0.0,423.41698404499994,111.56364289288416,13080.545378659,-178.0879860604146,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999900036,true,false,false,0.0,0.0,1.96301,84.87996834,2176.583015955,false,416.63288262100014
false,0.0,-416.63288262100014,-2.296850004329741,13269.920664524,116.68677137410498,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999900002,true,false,false,0.0,0.0,0.0,236.7038232,2591.632882621,false,0.0,423.41698404499994,113.52665290723252,13269.920664524,-179.13673156096038,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999900002,true,false,false,0.0,0.0,1.96301,84.87996834,2176.583015955,false,416.63288262100014
false,0.0,-416.63288262100014,-2.296850004329741,13462.67274662,117.58743896917552,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,0.0,236.7038232,2591.632882621,false,0.0,423.41698404499994,115.48966286428511,13462.67274662,179.80092606676806,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,1.96301,84.87996834,2176.583015955,false,416.63288262100014
false,0.0,-416.63288262100014,-2.296850004329741,13658.696258981,118.47464898884981,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,0.0,236.7038232,2591.632882621,false,0.0,423.41698404499994,117.45267287863345,13658.696258981,178.72512607209396,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,1.96301,84.87996834,2176.583015955,false,416.63288262100014
false,0.0,-416.63288262100014,-2.296850004329741,13857.885663492,119.34855825167638,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,0.0,236.7038232,2591.632882621,false,0.0,423.41698404499994,119.41568289298182,13857.885663492,177.63602537786792,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,1.96301,84.87996834,2176.583015955,false,416.63288262100014
false,0.0,-416.63288262100014,-2.296850004329741,14060.135364169,120.20933870228953,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,0.0,236.7038232,2591.632882621,false,0.0,423.41698404499994,121.37869290733016,14060.135364169,176.53379581413273,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,1.96301,84.87996834,2176.583015955,false,416.63288262100014
false,0.0,-416.63288262100014,-2.296850004329741,14265.3398107,121.05717511957822,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,0.0,236.7038232,2591.632882621,false,0.0,423.41698404499994,123.34170286438275,14265.3398107,175.41862221707305,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,1.96301,84.87996834,2176.583015955,false,416.63288262100014
