"RA_1","vert_rate_1","alt_diff_1","psi_1","intr_sr_1","intr_chi_1","intr_vrc0_1","intr_vrc1_1","intr_vrc2_1","cc0_1","cc1_1","cc2_1","vc0_1","vc1_1","vc2_1","ua0_1","ua1_1","ua2_1","da0_1","da1_1","da2_1","target_rate_1","crossing_1","alarm_1","alert_1","intr_out_vrc0_1","intr_out_vrc1_1","intr_out_vrc2_1","intr_out_tds_1","response_none_1","response_stay_1","response_follow_1","response_timer_1","response_h_d_1","response_psi_d_1","v_1","h_1","RA_2","vert_rate_2","alt_diff_2","psi_2","intr_sr_2","intr_chi_2","intr_vrc0_2","intr_vrc1_2","intr_vrc2_2","cc0_2","cc1_2","cc2_2","vc0_2","vc1_2","vc2_2","ua0_2","ua1_2","ua2_2","da0_2","da1_2","da2_2","target_rate_2","crossing_2","alarm_2","alert_2","intr_out_vrc0_2","intr_out_vrc1_2","intr_out_vrc2_2","intr_out_tds_2","response_none_2","response_stay_2","response_follow_2","response_timer_2","response_h_d_2","response_psi_d_2","v_2","h_2","converging"
false,0.0,-440.5325558420009,"18.29739400947355",14959.906426908,"115.36694372704765",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.002602303,true,false,false,0.0,0.0,-0.86264,282.731817,8765.532555842,false,0.0,449.7623441579999,"78.45311401475604",14959.906426908,"-124.78877630173794",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.002567444,true,false,false,0.0,0.0,0.564591,290.0045472,8325.237655842,false
false,0.0,-440.5325558420009,"17.783871590150166",15247.547395834,"115.94534691306342",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,-0.86264,282.731817,8765.532555842,false,0.0,449.7623441579999,"78.78440079021075",15247.547395834,"-125.05518225320453",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,0.564591,290.0045472,8325.237655842,false
false,0.0,-440.5325558420009,"16.946684338329128",15540.351069057,"116.84425936652013",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,-0.86264,282.731817,8765.532555842,false,0.0,449.7623441579999,"79.33032563442639",15540.351069057,"-125.53938195308025",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,0.564591,290.0045472,8325.237655842,false
false,0.0,-440.5325558420009,"16.085869968614503",15839.222612156,"117.76355227252432",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,-0.86264,282.731817,8765.532555842,false,0.0,449.7623441579999,"79.89343394128423",15839.222612156,"-126.04401172364854",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,0.564591,290.0045472,8325.237655842,false
false,0.0,-440.5325558420009,"15.22336067515032",16144.185720348,"118.68128656143843",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,-0.86264,282.731817,8765.532555842,false,0.0,449.7623441579999,"80.4579072627932",16144.185720348,"-126.55325999241181",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,0.564591,290.0045472,8325.237655842,false
false,0.0,-440.5325558420009,"14.36073002922513",16455.197023408,"119.59589146946708",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,-0.86264,282.731817,8765.532555842,false,0.0,449.7623441579999,"81.02248887332546",16455.197023408,"-127.06586739813636",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,0.564591,290.0045472,8325.237655842,false
false,0.0,-440.5325558420009,"13.49809073163723",16772.207169812,"120.50726501012278",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,-0.86264,282.731817,8765.532555842,false,0.0,449.7623441579999,"81.58707913552041",16772.207169812,"-127.58172341726353",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,0.564591,290.0045472,8325.237655842,false
false,0.0,-440.5325558420009,"12.635450746499979",17095.165388187,"121.41541755394157",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,-0.921268834,282.731817,8765.532555842,false,0.0,449.7623441579999,"82.15167008526471",17095.165388187,"-128.10080175103053",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,0.564591,290.0045472,8325.237655842,false
false,0.0,-440.5325558420009,"11.737650232236271",17424.06676869,"122.35543749466349",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,-0.921268834,282.731817,8765.532555842,false,0.0,449.7623441579999,"82.7162610923048",17424.06676869,"-128.62317338890813",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,0.564591,290.0045472,8325.237655842,false
false,0.0,-440.5325558420009,"10.818052455389285",17759.015193839,"123.31366569034003",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,-0.921268834,282.731817,8765.532555842,false,0.0,449.7623441579999,"83.28085209934488",17759.015193839,"-129.14913397711868",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,0.564591,290.0045472,8325.237655842,false
false,0.0,-440.5325558420009,"9.896902421283729",18099.988303778,"124.2698214403758",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,-0.921268834,282.731817,8765.532555842,false,0.0,449.7623441579999,"83.84544310638498",18099.988303778,"-129.67871921093277",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,0.564591,290.0045472,8325.237655842,false
false,0.0,-440.5325558420009,"8.975642035506832",18446.928525208,"125.22250357648281",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,-0.921268834,282.731817,8765.532555842,false,0.0,449.7623441579999,"84.41003411342507",18446.928525208,"-130.21188852493853",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,0.564591,290.0045472,8325.237655842,false
false,0.0,-440.5325558420009,"8.05437380020814",18799.774802284,"126.1716605324595",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,-0.921268834,282.731817,8765.532555842,false,0.0,449.7623441579999,"84.97462506316937",18799.774802284,"-130.74859081130063",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,0.564591,290.0045472,8325.237655842,false
false,0.0,-440.5325558420009,"7.133104991951655",19158.464854498,"127.11734106701421",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,-0.921268834,282.731817,8765.532555842,false,0.0,449.7623441579999,"85.53921607020946",19158.464854498,"-131.2887699774509",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,0.564591,290.0045472,8325.237655842,false
