"RA_1","vert_rate_1","alt_diff_1","psi_1","intr_sr_1","intr_chi_1","intr_vrc0_1","intr_vrc1_1","intr_vrc2_1","cc0_1","cc1_1","cc2_1","vc0_1","vc1_1","vc2_1","ua0_1","ua1_1","ua2_1","da0_1","da1_1","da2_1","target_rate_1","crossing_1","alarm_1","alert_1","intr_out_vrc0_1","intr_out_vrc1_1","intr_out_vrc2_1","intr_out_tds_1","response_none_1","response_stay_1","response_follow_1","response_timer_1","response_h_d_1","response_psi_d_1","v_1","h_1","RA_2","vert_rate_2","alt_diff_2","psi_2","intr_sr_2","intr_chi_2","intr_vrc0_2","intr_vrc1_2","intr_vrc2_2","cc0_2","cc1_2","cc2_2","vc0_2","vc1_2","vc2_2","ua0_2","ua1_2","ua2_2","da0_2","da1_2","da2_2","target_rate_2","crossing_2","alarm_2","alert_2","intr_out_vrc0_2","intr_out_vrc1_2","intr_out_vrc2_2","intr_out_tds_2","response_none_2","response_stay_2","response_follow_2","response_timer_2","response_h_d_2","response_psi_d_2","v_2","h_2","converging"
false,0.0,-597.295015955,"0.0",10998.938941006,"59.77240339081817",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.011226975,true,false,false,0.0,0.0,0.0,187.3559268,2647.295015955,false,0.0,611.548984045,"-95.05039797530361",10998.938941006,"-25.177198600085553",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.011059107,true,false,false,0.0,0.0,0.696233,185.3508204,2038.451015955,true
false,0.0,-597.295015955,"0.0",10737.838872727,"60.21350354376656",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.028787659,true,false,false,0.0,0.0,0.0,187.3559268,2647.295015955,false,0.0,611.548984045,"-94.5514783594174",10737.838872727,"-25.235018120319165",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.027754468,true,false,false,0.0,11.248644785,0.696233,185.3508204,2038.451015955,true
false,0.0,-597.295015955,"0.0",10478.003591324,"60.66768770362877",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.040350972,true,false,false,0.0,0.0,0.0,187.3559268,2647.295015955,false,9.646159216,607.2139202630001,"-94.07802912394749",10478.003591324,"-25.254283195926867",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.04307688,true,false,false,0.0,11.248644785,0.696233,185.3508204,2042.786079737,true
false,0.0,-597.295015955,"0.0",10219.32103779,"61.138169533381934",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.097563154,true,false,false,0.0,0.0,0.0,187.3559268,2647.295015955,false,11.248644785,596.189204585,"-93.52666599352358",10219.32103779,"-25.33516443930183",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.122091375,true,false,false,0.0,11.248644785,0.696233,185.3508204,2053.810795415,true
false,0.0,-572.295015955,"0.0",9962.240271649,"61.62214692563316",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.160958375,true,false,false,0.0,0.0,0.0,187.3559268,2647.295015955,false,11.248644785,584.9405597999998,"-92.83099364481768",9962.240271649,"-25.546859453052278",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.152364437,true,false,false,0.0,11.248644785,0.696233,185.3508204,2065.0594402,true
false,0.0,-572.295015955,"0.0",9706.857473408,"62.119677863711324",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.168685247,true,false,false,0.0,0.0,0.0,187.3559268,2647.295015955,false,11.248644785,573.6919150150002,"-92.13267870016908",9706.857473408,"-25.74764345962271",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.166852871,true,false,false,0.0,11.248644785,0.810239438,185.3508204,2076.308084985,true
false,0.0,-547.295015955,"0.0",9453.242273967,"62.631195274526426",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.215271319,true,false,false,0.0,0.0,0.0,187.3559268,2647.295015955,false,11.248644785,562.443270231,"-91.35234524821796",9453.242273967,"-26.01645944346295",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.16923922,true,false,false,0.0,16.275436266,0.810239438,185.3508204,2087.556729769,true
false,0.0,-547.295015955,"0.0",9201.343309323,"63.1596747570917",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.220602571,true,false,false,0.0,0.0,0.0,187.3559268,2647.295015955,false,16.275436266,547.746450441,"-90.87385449981291",9201.343309323,"-25.96647076659851",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.186168944,true,false,false,0.0,16.275436266,0.810239438,185.3508204,2102.253549559,true
false,0.0,-522.295015955,"0.0",8951.135871717,"63.70674620444696",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.265294277,true,false,false,0.0,0.0,0.0,187.3559268,2647.295015955,false,16.275436266,531.4710141760002,"-90.08152016036387",8951.135871717,"-26.21173365869229",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.206298127,true,false,false,0.0,16.275436266,0.810239438,185.3508204,2118.528985824,true
false,0.0,-522.295015955,"0.0",8702.911506883,"64.26973252859021",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.256842915,true,false,false,0.0,0.0,0.0,187.3559268,2647.295015955,false,16.275436266,515.1955779099999,"-89.26800506091912",8702.911506883,"-26.462262376697996",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.223811263,true,false,false,0.0,16.275436266,0.810239438,185.3508204,2134.80442209,true
