"RA_1","vert_rate_1","alt_diff_1","psi_1","intr_sr_1","intr_chi_1","intr_vrc0_1","intr_vrc1_1","intr_vrc2_1","cc0_1","cc1_1","cc2_1","vc0_1","vc1_1","vc2_1","ua0_1","ua1_1","ua2_1","da0_1","da1_1","da2_1","target_rate_1","crossing_1","alarm_1","alert_1","intr_out_vrc0_1","intr_out_vrc1_1","intr_out_vrc2_1","intr_out_tds_1","response_none_1","response_stay_1","response_follow_1","response_timer_1","response_h_d_1","response_psi_d_1","v_1","h_1","RA_2","vert_rate_2","alt_diff_2","psi_2","intr_sr_2","intr_chi_2","intr_vrc0_2","intr_vrc1_2","intr_vrc2_2","cc0_2","cc1_2","cc2_2","vc0_2","vc1_2","vc2_2","ua0_2","ua1_2","ua2_2","da0_2","da1_2","da2_2","target_rate_2","crossing_2","alarm_2","alert_2","intr_out_vrc0_2","intr_out_vrc1_2","intr_out_vrc2_2","intr_out_tds_2","response_none_2","response_stay_2","response_follow_2","response_timer_2","response_h_d_2","response_psi_d_2","v_2","h_2","converging","abs_alt_diff"
false,0.0,-747.295015955,12.877646022558627,23063.775814205,95.77678590385712,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999936648,true,false,false,0.0,0.0,0.0,319.4870376,2647.295015955,false,12.0735,748.9124007119999,-122.46708399332692,23063.775814205,51.12151589623955,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999936556,true,false,false,0.0,12.0735,1.89764,172.8104664,1901.087599288,false,747.295015955
false,0.0,-722.295015955,12.877646022558627,22990.809603075,96.90320018801214,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999901314,true,false,false,0.0,0.0,0.894715256,320.687687886,2647.295015955,false,12.0735,736.8389007119999,-121.10527733290219,22990.809603075,50.88612351996983,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999900674,true,false,false,0.0,12.0735,1.89764,172.8104664,1913.161099288,false,722.295015955
false,0.0,-722.295015955,13.37480740285893,22921.916760104,97.53428495252945,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999900143,true,false,false,0.0,0.0,2.63435824,321.888338172,2647.295015955,false,12.0735,724.765400712,-119.2057005073768,22921.916760104,50.11479283926204,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999900087,true,false,false,0.0,0.0,1.89764,172.8104664,1925.234599288,false,722.295015955
false,0.0,-722.295015955,15.198392205762548,22852.335988058,96.84246585958736,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999900246,true,false,false,0.0,0.0,4.596934598,323.088988458,2647.295015955,false,2.412340002,717.0395480259999,-117.50424303360401,22852.335988058,49.54510113274658,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999900197,true,false,false,0.0,0.0,1.89764,172.8104664,1932.960451974,false,722.295015955
false,0.0,-722.295015955,18.958383160192117,22772.633236051,94.21976415744751,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999900394,true,false,false,0.0,0.0,4.596934598,324.289638744,2647.295015955,false,0.0,716.6056544390001,-115.41025246086602,22772.633236051,48.5883998122983,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999900332,true,false,false,0.0,0.0,1.89764,172.8104664,1933.394345561,false,722.295015955
false,0.0,-722.295015955,23.51879999323667,22673.263327442,90.80317368136043,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999900584,true,false,false,0.0,0.0,4.596934598,325.49028903,2647.295015955,false,0.0,716.6056544390001,-113.50721313679308,22673.263327442,47.829186845182846,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999900499,true,false,false,0.0,0.0,2.979089294,172.8104664,1933.394345561,false,722.295015955
false,0.0,-722.295015955,28.08390533991878,22552.203908633,87.38607842945585,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999901155,true,false,false,0.0,0.0,4.596934598,326.690939316,2647.295015955,false,0.0,716.6056544390001,-110.8020211539022,22552.203908633,46.27200495706949,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999901029,true,false,false,0.0,0.0,2.979089294,172.8104664,1933.394345561,false,722.295015955
false,0.0,-722.295015955,32.64262816594625,22407.815137938,83.97378353255044,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999902928,true,false,false,0.0,0.0,4.596934598,327.891589602,2647.295015955,false,0.0,716.6056544390001,-107.82461033353002,22407.815137938,44.44102206581936,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.99990277,true,false,false,0.0,0.0,2.979089294,172.8104664,1933.394345561,false,722.295015955
false,0.0,-722.295015955,37.19500748974493,22240.022043872,80.5637428234984,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999907583,true,false,false,0.0,0.0,4.166167686,329.092239888,2647.295015955,false,0.0,716.6056544390001,-104.84553088817108,22240.022043872,42.60428123520707,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999907576,true,false,false,0.0,0.0,2.979089294,172.8104664,1933.394345561,false,722.295015955
false,0.0,-722.295015955,41.47658197860491,22049.460912324,77.41844276408139,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999915346,true,false,false,0.0,0.0,4.166167686,330.292890174,2647.295015955,false,0.0,716.6056544390001,-101.86644170252961,22049.460912324,40.76146642171281,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999915816,true,false,false,0.0,0.0,2.979089294,172.8104664,1933.394345561,false,722.295015955
false,0.0,-722.295015955,45.64085573480023,21837.749477143,74.3830678662239,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999927078,true,false,false,0.0,0.0,4.166167686,331.49354046,2647.295015955,false,0.0,716.6056544390001,-98.8873524022966,21837.749477143,38.91127597981762,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999928245,true,false,false,0.0,0.0,2.979089294,172.8104664,1933.394345561,false,722.295015955
false,0.0,-722.295015955,49.8021329790228,21605.272172852,71.34151338936279,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999936089,true,false,false,0.0,0.0,4.166167686,332.694190746,2647.295015955,false,0.0,716.6056544390001,-95.9082631020636,21605.272172852,37.05190944694606,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999937605,true,false,false,0.0,0.0,2.979089294,172.8104664,1933.394345561,false,722.295015955
false,0.0,-722.295015955,53.963341812084636,21352.253576743,68.28883545257123,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.99994958,true,false,false,0.0,0.0,4.166167686,333.894841032,2647.295015955,false,0.0,716.6056544390001,-92.92917380183057,21352.253576743,35.181351042983316,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999951309,true,false,false,0.0,0.0,3.464372909,172.8104664,1933.394345561,false,722.295015955
false,0.0,-722.295015955,58.12456135945724,21078.740835043,65.22192444200772,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999961624,true,false,false,0.0,0.0,4.166167686,335.095491318,2647.295015955,false,0.0,716.6056544390001,-89.58353612726133,21078.740835043,32.93002196251892,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999963266,true,false,false,0.0,0.0,3.464372909,172.8104664,1933.394345561,false,722.295015955
false,0.0,-722.295015955,62.28579374108444,20784.523106141,62.136093448316494,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999976554,true,false,false,0.0,0.0,4.166167686,336.296141604,2647.295015955,false,0.0,716.6056544390001,-86.1197640664355,20784.523106141,30.541651232333315,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999978063,true,false,false,0.0,0.0,1.486403142,172.8104664,1933.394345561,false,722.295015955
false,0.0,-722.295015955,66.44703889967049,20470.701789707,59.03191938270151,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.00000817,true,false,false,0.0,0.0,4.166167686,337.49679189,2647.295015955,false,0.0,716.6056544390001,-84.08770736656216,20470.701789707,29.56666568272681,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000009757,true,false,false,0.0,0.0,1.486403142,172.8104664,1933.394345561,false,722.295015955
false,0.0,-722.295015955,70.60829689251113,20139.682406046,55.91673140668651,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000076431,true,false,false,0.0,0.0,4.166167686,338.697442176,2647.295015955,false,0.0,716.6056544390001,-82.59671625584396,20139.682406046,29.12174458883425,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.00007848,true,false,false,0.0,0.0,1.486403142,172.8104664,1933.394345561,false,722.295015955
false,0.0,-722.295015955,74.7695677196064,19792.042333194,52.78928706129274,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000202216,true,false,false,0.0,0.0,4.166167686,339.898092462,2647.295015955,false,0.0,716.6056544390001,-81.11027454461065,19792.042333194,28.66912930200666,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000205201,true,false,false,0.0,0.0,1.208298923,172.8104664,1933.394345561,false,722.295015955
false,0.0,-722.295015955,78.93085132366049,19428.291670014,49.647697877627465,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.004780412,true,false,false,0.0,0.0,4.166167686,341.098742748,2647.295015955,false,0.0,716.6056544390001,-79.82916217143232,19428.291670014,28.407711349217152,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.004822198,true,false,false,0.0,0.0,1.208298923,172.8104664,1933.394345561,false,722.295015955
false,0.0,-722.295015955,83.09214764737763,19049.154130838,46.4908344412849,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.006244697,true,false,false,0.0,0.0,4.526708339,342.299393034,2647.295015955,false,0.0,716.6056544390001,-78.62022953159432,19049.154130838,28.203211596753736,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.006300928,true,false,false,0.0,0.0,1.208298923,172.8104664,1933.394345561,false,722.295015955
false,0.0,-722.295015955,87.49190785951264,18654.813665765,43.07656358483142,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.006447771,true,false,false,0.0,0.0,4.526708339,343.50004332,2647.295015955,false,0.0,716.6056544390001,-77.4119250253871,18654.813665765,27.98039650352383,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.006512183,true,false,false,0.0,0.0,2.930702989,172.8104664,1933.394345561,false,722.295015955
false,0.0,-722.295015955,91.9652021626241,18244.368768726,39.560013058340886,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.006657767,true,false,false,0.0,0.0,2.904292024,344.700693606,2647.295015955,false,0.0,716.6056544390001,-74.94493995934297,18244.368768726,26.4701552141006,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.006732193,true,false,false,0.0,0.0,2.930702989,172.8104664,1933.394345561,false,722.295015955
false,0.0,-722.295015955,95.41110917021463,17818.153314655,37.032698000187985,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.023430942,true,false,false,0.0,0.0,2.904292024,345.901343892,2647.295015955,false,0.0,716.6056544390001,-72.01728210099832,17818.153314655,24.461089190602017,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.023638396,true,false,false,0.0,0.0,2.930702989,172.8104664,1933.394345561,false,722.295015955
false,0.0,-722.295015955,98.34075834337625,17380.44408253,34.994199249345094,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.053167931,true,false,false,0.0,0.0,2.904292024,347.101994178,2647.295015955,false,0.0,716.6056544390001,-69.08659730662198,17380.44408253,22.421554933135987,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.053719018,true,false,false,0.0,0.0,2.930702989,172.8104664,1933.394345561,false,722.295015955
false,0.0,-722.295015955,101.24274207751266,16932.315803192,32.955936098747564,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.062262001,true,false,false,0.0,0.0,2.904292024,348.302644464,2647.295015955,false,0.0,716.6056544390001,-66.15589440677932,16932.315803192,20.354572559536418,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.062958133,true,false,false,0.0,0.0,2.930702989,172.8104664,1933.394345561,false,722.295015955
false,0.0,-722.295015955,104.14299318727659,16474.205136062,30.889059779635872,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.06128251,true,false,false,0.0,0.0,2.904292024,349.50329475,2647.295015955,false,0.0,716.6056544390001,-63.22519144964088,16474.205136062,18.257244393050215,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.062022098,true,false,false,0.0,0.0,2.930702989,172.8104664,1933.394345561,false,722.295015955
false,0.0,-722.295015955,107.04314007601758,16006.539086536,28.788452632983912,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.06022147,true,false,false,0.0,0.0,2.904292024,350.703945036,2647.295015955,false,0.0,716.6056544390001,-60.29448843520666,16006.539086536,16.126081120705035,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.06099678,true,false,false,0.0,0.0,1.76836615,172.8104664,1933.394345561,false,722.295015955
false,0.0,-722.295015955,109.94328650639234,15530.009334019,26.65326542074775,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.059536068,true,false,false,0.0,0.0,2.904292024,351.904595322,2647.295015955,false,0.0,716.6056544390001,-58.23116617329816,15530.009334019,14.827718076935136,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.06034292,true,false,false,0.0,0.0,1.76836615,172.8104664,1933.394345561,false,722.295015955
false,0.0,-722.295015955,112.84343901011972,15045.645186024,24.48802009773389,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.060565583,true,false,false,0.0,0.0,2.904292024,353.105245608,2647.295015955,false,0.0,716.6056544390001,-56.46051092502984,15045.645186024,13.791970066676111,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.061436389,true,false,false,0.0,0.0,1.76836615,172.8104664,1933.394345561,false,722.295015955
false,0.0,-722.295015955,115.74359816015752,14553.874600497,22.289714651574748,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.060440407,true,false,false,0.0,0.0,2.904292024,354.305895894,2647.295015955,false,0.0,716.6056544390001,-54.692126423095175,14553.874600497,12.725439268620107,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.061354511,true,false,false,0.0,0.0,1.76836615,172.8104664,1933.394345561,false,722.295015955
