"RA_1","vert_rate_1","alt_diff_1","psi_1","intr_sr_1","intr_chi_1","intr_vrc0_1","intr_vrc1_1","intr_vrc2_1","cc0_1","cc1_1","cc2_1","vc0_1","vc1_1","vc2_1","ua0_1","ua1_1","ua2_1","da0_1","da1_1","da2_1","target_rate_1","crossing_1","alarm_1","alert_1","intr_out_vrc0_1","intr_out_vrc1_1","intr_out_vrc2_1","intr_out_tds_1","response_none_1","response_stay_1","response_follow_1","response_timer_1","response_h_d_1","response_psi_d_1","v_1","h_1","RA_2","vert_rate_2","alt_diff_2","psi_2","intr_sr_2","intr_chi_2","intr_vrc0_2","intr_vrc1_2","intr_vrc2_2","cc0_2","cc1_2","cc2_2","vc0_2","vc1_2","vc2_2","ua0_2","ua1_2","ua2_2","da0_2","da1_2","da2_2","target_rate_2","crossing_2","alarm_2","alert_2","intr_out_vrc0_2","intr_out_vrc1_2","intr_out_vrc2_2","intr_out_tds_2","response_none_2","response_stay_2","response_follow_2","response_timer_2","response_h_d_2","response_psi_d_2","v_2","h_2","converging","abs_alt_diff"
false,-12.219416667,-1121.5792058419993,-90.84211498708962,12613.712606893,-175.82140621854253,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.006363193,true,false,false,0.0,-12.219416667,0.250007,483.6323388,9221.579205842,false,0.0,1116.0907108250003,-113.06981601007462,12613.712606893,26.406294770649804,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.006354128,true,false,false,0.0,0.0,-0.692592,213.818943,8108.909289175,false,1121.5792058419993
false,-12.219416667,-1109.3597891749996,-90.73488605032244,12902.661372732,-175.65830959956665,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999900048,true,false,false,0.0,-12.219416667,0.250007,483.6323388,9209.359789175,false,0.0,1091.0907108250003,-113.53918985404354,12902.661372732,27.145994227657585,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999900149,true,false,false,0.0,0.0,-0.692592,213.818943,8108.909289175,false,1109.3597891749996
false,-12.219416667,-1097.1403725090004,-90.51915265814458,13193.165546129,-175.600559464522,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,-16.147176333,0.250007,483.6323388,9197.140372509,false,0.0,1091.0907108250003,-114.22570828523976,13193.165546129,28.105996186076286,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,-0.692592,213.818943,8108.909289175,false,1097.1403725090004
false,-16.147176333,-1081.991102987,-90.28831059809222,13485.105058238,-175.55240963840527,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,-16.147176333,0.250007,483.6323388,9181.991102987,false,0.0,1066.0907108250003,-114.91813620313494,13485.105058238,29.07741599014057,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,-0.692592,213.818943,8108.909289175,false,1081.991102987
false,-16.147176333,-1065.8439266540008,-90.03242340689913,13778.790020503,-175.52294820587542,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,-16.147176333,0.934057025,483.6323388,9165.843926654,false,0.0,1066.0907108250003,-115.61072374707186,13778.790020503,30.05535215780044,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,-0.692592,213.818943,8108.909289175,false,1065.8439266540008
false,-16.147176333,-1049.6967503209999,-89.48498979292155,14074.445895597,-175.77624081498908,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,-16.147176333,0.934057025,483.6323388,9149.696750321,false,0.0,1041.0907108250003,-116.30331564548803,14074.445895597,31.042085061080513,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,-0.692592,213.818943,8108.909289175,false,1049.6967503209999
false,-16.147176333,-1033.5495739880007,-88.63972297675248,14372.369433871,-176.3067007261732,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,-16.147176333,0.934057025,483.6323388,9133.549573988,false,0.0,1016.0907108250003,-116.99590765849572,14372.369433871,32.04948397907316,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,-0.692592,213.818943,8108.909289175,false,1033.5495739880007
false,-16.147176333,-1017.4023976549997,-87.72642103204574,14672.708396848,-176.88043705635604,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,-16.147176333,0.783753811,483.6323388,9117.402397655,false,0.0,1016.0907108250003,-117.68849967150344,14672.708396848,33.081641549309,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,-0.917787771,213.818943,8108.909289175,false,1017.4023976549997
false,-16.147176333,-1001.2552213220006,-86.8648759119592,14975.623990589,-177.37816686808492,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,-16.147176333,0.783753811,483.6323388,9101.255221322,false,0.0,991.0907108250003,-118.5341354724926,14975.623990589,34.29109271595159,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,-0.917787771,213.818943,8108.909289175,false,1001.2552213220006
false,-16.147176333,-985.1080449889996,-86.06486559963302,15281.467925173,-177.7924343761633,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,-16.147176333,0.783753811,483.6323388,9085.108044989,false,0.0,966.0907108250003,-119.4500079350514,15281.467925173,35.59270798275821,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,-0.917787771,213.818943,8108.909289175,false,985.1080449889996
