"RA_1","vert_rate_1","alt_diff_1","psi_1","intr_sr_1","intr_chi_1","intr_vrc0_1","intr_vrc1_1","intr_vrc2_1","cc0_1","cc1_1","cc2_1","vc0_1","vc1_1","vc2_1","ua0_1","ua1_1","ua2_1","da0_1","da1_1","da2_1","target_rate_1","crossing_1","alarm_1","alert_1","intr_out_vrc0_1","intr_out_vrc1_1","intr_out_vrc2_1","intr_out_tds_1","response_none_1","response_stay_1","response_follow_1","response_timer_1","response_h_d_1","response_psi_d_1","v_1","h_1","RA_2","vert_rate_2","alt_diff_2","psi_2","intr_sr_2","intr_chi_2","intr_vrc0_2","intr_vrc1_2","intr_vrc2_2","cc0_2","cc1_2","cc2_2","vc0_2","vc1_2","vc2_2","ua0_2","ua1_2","ua2_2","da0_2","da1_2","da2_2","target_rate_2","crossing_2","alarm_2","alert_2","intr_out_vrc0_2","intr_out_vrc1_2","intr_out_vrc2_2","intr_out_tds_2","response_none_2","response_stay_2","response_follow_2","response_timer_2","response_h_d_2","response_psi_d_2","v_2","h_2","converging","abs_alt_diff"
false,0.0,-465.5325558420009,25.910791014546593,19038.901821747,74.97414344627344,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000486295,true,false,false,0.0,0.0,-0.945315,296.3928702,8765.532555842,false,0.0,480.3254441579993,156.81265502612982,19038.901821747,124.07227945819335,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000472786,true,false,false,0.0,0.0,0.0,230.5416654,8294.674555842,false,465.5325558420009
false,0.0,-465.5325558420009,25.361537056358127,19097.60997535,76.95457727905907,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999900429,true,false,false,0.0,0.0,-0.945315,296.3928702,8765.532555842,false,0.0,480.3254441579993,156.81265502612982,19097.60997535,125.50345933279051,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999900423,true,false,false,0.0,0.0,0.0,228.895802167,8294.674555842,false,465.5325558420009
false,0.0,-465.5325558420009,24.449034330479805,19171.112848033,79.28709023920581,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,-0.945315,296.3928702,8765.532555842,false,0.0,480.3254441579993,156.81265502612982,19171.112848033,126.92346956705893,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,0.0,227.249938933,8294.674555842,false,465.5325558420009
false,0.0,-465.5325558420009,23.506381534097667,19260.024314027,81.63652923205741,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,-0.945315,296.3928702,8765.532555842,false,0.0,480.3254441579993,156.81265502612982,19260.024314027,128.33025576352838,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,0.0,225.6040757,8294.674555842,false,465.5325558420009
false,0.0,-465.5325558420009,22.561282036042982,19364.224172977,83.97266700969506,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,-0.945315,296.3928702,8765.532555842,false,0.0,480.3254441579993,156.81265502612982,19364.224172977,129.72129404311136,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,0.0,223.958212466,8294.674555842,false,465.5325558420009
false,0.0,-465.5325558420009,21.6159845237743,19483.495691336,86.29083304935597,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,3.715221174,296.3928702,8765.532555842,false,0.0,480.3254441579993,156.81265502612982,19483.495691336,131.09416257050356,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,0.0,222.312349233,8294.674555842,false,465.5325558420009
false,0.0,-465.5325558420009,22.159332719489456,19615.539549885,87.09970541449098,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,6.388620773,296.3928702,8765.532555842,false,0.0,480.3254441579993,156.81265502612982,19615.539549885,132.44638313135374,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,0.0,220.666486,8294.674555842,false,465.5325558420009
false,0.0,-465.5325558420009,26.13720113146205,19746.176478304,84.45046195815372,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,6.388620773,296.3928702,8765.532555842,false,0.0,480.3254441579993,156.81265502612982,19746.176478304,133.77500808698906,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,0.998223939,219.020622766,8294.674555842,false,465.5325558420009
false,0.0,-465.5325558420009,30.874475081665032,19862.079363026,81.0170964237408,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,6.388620773,296.3928702,8765.532555842,false,0.0,480.3254441579993,157.48447531371176,19862.079363026,134.40709621519719,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,2.64638874,217.374759533,8294.674555842,false,465.5325558420009
false,0.0,-465.5325558420009,35.611748974572244,19959.33622731,77.56525569333655,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,7.850857641,296.3928702,8765.532555842,false,0.0,480.3254441579993,159.5900726362804,19959.33622731,133.5869320551315,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,1.198267042,215.728896299,8294.674555842,false,465.5325558420009
false,0.0,-465.5325558420009,40.34902292477523,20035.627162828,74.10008297988476,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,7.850857641,296.3928702,8765.532555842,false,0.0,480.3254441579993,161.23003082567612,20035.627162828,133.21907510248698,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,5.559347132,214.083033066,8294.674555842,false,465.5325558420009
false,0.0,-465.5325558420009,45.08629687497821,20091.670219831,70.61823461628457,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,7.850857641,296.3928702,8765.532555842,false,0.0,480.3254441579993,164.6346874503273,20091.670219831,131.0698440071428,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,7.240924546,212.437169833,8294.674555842,false,465.5325558420009
false,0.0,-465.5325558420009,49.8235708251812,20119.949172087,67.13717962734329,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,7.850857641,296.3928702,8765.532555842,false,0.0,480.3254441579993,170.06655486970797,20119.949172087,126.89419554902385,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,7.240924546,210.791306599,8294.674555842,false,465.5325558420009
false,0.0,-465.5325558420009,54.560844718088404,20118.365947963,63.65832789030742,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,7.850857641,296.3928702,8765.532555842,false,0.0,480.3254441579993,175.51867760765364,20118.365947963,122.70049502424528,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999899983,true,false,false,0.0,0.0,7.240924546,209.145443366,8294.674555842,false,465.5325558420009
