"RA_1","vert_rate_1","alt_diff_1","psi_1","intr_sr_1","intr_chi_1","intr_vrc0_1","intr_vrc1_1","intr_vrc2_1","cc1_1","cc2_1","cc3_1","vc1_1","vc2_1","vc3_1","ua1_1","ua2_1","ua3_1","da1_1","da2_1","da3_1","target_rate_1","crossing_1","alarm_1","alert_1","intr_out_vrc0_1","intr_out_vrc1_1","intr_out_vrc2_1","intr_out_tds_1","response_none_1","response_stay_1","response_follow_1","response_timer_1","response_h_d_1","response_psi_d_1","v_1","h_1","RA_2","vert_rate_2","alt_diff_2","psi_2","intr_sr_2","intr_chi_2","intr_vrc0_2","intr_vrc1_2","intr_vrc2_2","cc1_2","cc2_2","cc3_2","vc1_2","vc2_2","vc3_2","ua1_2","ua2_2","ua3_2","da1_2","da2_2","da3_2","target_rate_2","crossing_2","alarm_2","alert_2","intr_out_vrc0_2","intr_out_vrc1_2","intr_out_vrc2_2","intr_out_tds_2","response_none_2","response_stay_2","response_follow_2","response_timer_2","response_h_d_2","response_psi_d_2","v_2","h_2","converging"
false,0.0,-222.29501595500005,"20.550173016934302",25657.879226668,"59.186773029766194",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999913494,true,false,false,0.0,0.0,0.0,383.9002368,2647.295015955,false,0.0,218.0879840450002,"-104.47836497992324",25657.879226668,"4.2153110031206324",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999913585,true,false,false,0.0,0.0,-0.323635,327.1445862,2431.912015955,false
false,0.0,-222.29501595500005,"20.550173016934302",25137.50621287,"59.993863324271025",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.003629994,true,false,false,0.0,0.0,0.424256631,383.9002368,2647.295015955,false,0.0,218.0879840450002,"-104.65602143050167",25137.50621287,"5.200057805499663",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.003649969,true,false,false,0.0,0.0,-0.323635,327.1445862,2431.912015955,false
false,0.0,-222.29501595500005,"20.762008978302354",24622.108422338,"60.625980157664706",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.018256806,true,false,false,0.0,0.0,0.424256631,383.9002368,2647.295015955,false,0.0,218.0879840450002,"-104.96343402866154",24622.108422338,"6.351423141125475",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.018383422,true,false,false,0.0,0.0,0.0,327.1445862,2431.912015955,false
false,0.0,-222.29501595500005,"21.15269142358931",24110.59482567,"61.116233672308006",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.034875265,true,false,false,0.0,0.0,3.253636124,383.9002368,2647.295015955,false,0.0,218.0879840450002,"-105.10753503408078",24110.59482567,"7.376460106474986",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.035189107,true,false,false,0.0,0.0,0.0,327.1445862,2431.912015955,false
false,0.0,-222.29501595500005,"22.737852101346054",23600.823892888,"60.44531602243652",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.03967837,true,false,false,0.0,0.0,4.542422055,383.9002368,2647.295015955,false,0.0,218.0879840450002,"-105.12361377679821",23600.823892888,"8.306781877077658",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.040072127,true,false,false,0.0,0.0,0.0,327.1445862,2431.912015955,false
false,0.0,-222.29501595500005,"26.579056671967543",23081.672540207,"57.536975378858926",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.041718709,true,false,false,0.0,0.0,5.994760029,383.9002368,2647.295015955,false,0.0,218.0879840450002,"-105.12540931193658",23081.672540207,"9.241441396555704",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.042142635,true,false,false,0.0,0.0,0.0,327.1445862,2431.912015955,false
false,0.0,-222.29501595500005,"30.87609660952104",22544.999852353,"54.17840243721946",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.047196014,true,false,false,0.0,0.0,5.994760029,383.9002368,2647.295015955,false,0.0,218.0879840450002,"-105.1256097898691",22544.999852353,"10.180108870402252",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.047710349,true,false,false,0.0,0.0,0.0,327.1445862,2431.912015955,false
false,0.0,-222.29501595500005,"35.17313654707453",21990.995612958,"50.8227218438256",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.109953335,true,false,false,0.0,0.0,5.994760029,383.9002368,2647.295015955,false,0.0,218.0879840450002,"-105.12563219251889",21990.995612958,"11.121490559915891",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.11090972,true,false,false,0.0,0.0,0.0,327.1445862,2431.912015955,false
false,0.0,-222.29501595500005,"39.47017642733224",21420.556687616,"47.468053896038846",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.192179415,true,false,false,0.0,0.0,5.994760029,383.9002368,2647.295015955,false,0.0,218.0879840450002,"-105.12563471353319",21420.556687616,"12.063865013401154",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.193963358,true,false,false,0.0,0.0,0.0,327.1445862,2431.912015955,false
false,0.0,-222.29501595500005,"43.76721636488573",20834.627042854,"44.112409742760754",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.212939834,true,false,false,0.0,0.0,5.994760029,383.9002368,2647.295015955,false,0.0,218.0879840450002,"-105.1256349427163",20834.627042854,"13.005261084155453",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.215381699,true,false,false,0.0,0.0,0.0,327.1445862,2431.912015955,false
