"RA_1","vert_rate_1","alt_diff_1","psi_1","intr_sr_1","intr_chi_1","intr_vrc0_1","intr_vrc1_1","intr_vrc2_1","cc0_1","cc1_1","cc2_1","vc0_1","vc1_1","vc2_1","ua0_1","ua1_1","ua2_1","da0_1","da1_1","da2_1","target_rate_1","crossing_1","alarm_1","alert_1","intr_out_vrc0_1","intr_out_vrc1_1","intr_out_vrc2_1","intr_out_tds_1","response_none_1","response_stay_1","response_follow_1","response_timer_1","response_h_d_1","response_psi_d_1","v_1","h_1","RA_2","vert_rate_2","alt_diff_2","psi_2","intr_sr_2","intr_chi_2","intr_vrc0_2","intr_vrc1_2","intr_vrc2_2","cc0_2","cc1_2","cc2_2","vc0_2","vc1_2","vc2_2","ua0_2","ua1_2","ua2_2","da0_2","da1_2","da2_2","target_rate_2","crossing_2","alarm_2","alert_2","intr_out_vrc0_2","intr_out_vrc1_2","intr_out_vrc2_2","intr_out_tds_2","response_none_2","response_stay_2","response_follow_2","response_timer_2","response_h_d_2","response_psi_d_2","v_2","h_2","converging","abs_alt_diff"
false,0.0,-458.7256891750003,-166.09452999699212,13825.934419259,179.73035794911385,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.008866889,true,false,false,0.0,0.0,-4.788577436,197.2430592,8708.725689175,false,0.0,439.08844415800013,-138.51274000235767,13825.934419259,-27.85143206902369,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.009148663,true,false,false,0.0,0.0,0.0,221.911944,8260.911555842,false,458.7256891750003
false,0.0,-458.7256891750003,-168.34233034498786,13827.353732481,-178.4563778118651,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000162354,true,false,false,0.0,0.0,-7.103980271,197.2430592,8708.725689175,false,0.0,439.08844415800013,-138.51274000235767,13827.353732481,-28.285968188287946,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000168956,true,false,false,0.0,0.0,0.0,221.911944,8260.911555842,false,458.7256891750003
false,0.0,-458.7256891750003,-173.78559034257535,13829.152930281,-173.50503078658298,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999977466,true,false,false,0.0,0.0,-7.103980271,197.2430592,8708.725689175,false,0.0,439.08844415800013,-138.51274000235767,13829.152930281,-28.777881103297517,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999979955,true,false,false,0.0,0.0,-0.687395177,221.911944,8260.911555842,false,458.7256891750003
false,0.0,-458.7256891750003,-179.38240136768027,13829.778768008,-168.47696253529324,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.99999501,true,false,false,0.0,0.0,-7.103980271,197.2430592,8708.725689175,false,0.0,439.08844415800013,-138.97132241543844,13829.778768008,-28.888041464031915,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999998223,true,false,false,0.0,0.0,-3.129483906,221.911944,8260.911555842,false,458.7256891750003
false,0.0,-458.7256891750003,175.02078759692526,13826.185691422,-163.5121091186107,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000019024,true,false,false,0.0,0.0,-7.103980271,197.2430592,8708.725689175,false,0.0,439.08844415800013,-141.1645580445474,13826.185691422,-27.32676344334539,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.00002307,true,false,false,0.0,0.0,-3.129483906,221.911944,8260.911555842,false,458.7256891750003
false,0.0,-458.7256891750003,169.42397657182033,13814.009622521,-158.5844777904973,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000028381,true,false,false,0.0,0.0,-7.103980271,197.2430592,8708.725689175,false,0.0,439.08844415800013,-144.27208918447562,13814.009622521,-24.888412000408696,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.00003274,true,false,false,0.0,0.0,-2.578059994,221.911944,8260.911555842,false,458.7256891750003
false,0.0,-458.7256891750003,163.8271655467154,13791.950554045,-153.6895376580049,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000052308,true,false,false,0.0,0.0,-7.103980271,197.2430592,8708.725689175,false,0.0,439.08844415800013,-147.01611372570616,13791.950554045,-22.846258409086442,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000057488,true,false,false,0.0,0.0,-2.578059994,221.911944,8260.911555842,false,458.7256891750003
false,0.0,-458.7256891750003,158.23035452161048,13759.64496011,-148.83041609666665,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.0001,true,false,false,0.0,0.0,-7.103980271,197.2430592,8708.725689175,false,0.0,439.08844415800013,-149.59768106886017,13759.64496011,-21.0023805296991,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000106854,true,false,false,0.0,0.0,-2.578059994,221.911944,8260.911555842,false,458.7256891750003
false,0.0,-458.7256891750003,152.63354349650555,13716.24743775,-144.00548745333043,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000165413,true,false,false,0.0,0.0,-7.103980271,197.2430592,8708.725689175,false,0.0,439.08844415800013,-152.17581725425808,13716.24743775,-19.196126726069938,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000174588,true,false,false,0.0,0.0,-2.578059994,221.911944,8260.911555842,false,458.7256891750003
false,0.0,-458.7256891750003,147.03673247140063,13660.904952393,-139.2122079672732,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000243259,true,false,false,0.0,0.0,-7.103980271,197.2430592,8708.725689175,false,0.0,439.08844415800013,-154.75387889784682,13660.904952393,-17.421596621528916,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000255243,true,false,false,0.0,0.0,-2.578059994,221.911944,8260.911555842,false,458.7256891750003
false,0.0,-458.7256891750003,141.4399214462957,13592.835843024,-134.44782325848647,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000333472,true,false,false,0.0,0.0,-7.103980271,197.2430592,8708.725689175,false,0.0,439.08844415800013,-157.3319389371537,13592.835843024,-15.675962898540183,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.00034875,true,false,false,0.0,0.0,-2.578059994,221.911944,8260.911555842,false,458.7256891750003
false,0.0,-458.7256891750003,135.84311042119077,13511.334005882,-129.70939325134023,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000447721,true,false,false,0.0,0.0,-7.103980271,197.2430592,8708.725689175,false,0.0,439.08844415800013,-159.90999891916482,13511.334005882,-13.95628393448776,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000467251,true,false,false,0.0,0.0,-2.578059994,221.911944,8260.911555842,false,458.7256891750003
false,0.0,-458.7256891750003,130.24629939608585,13415.771121818,-124.99379744579493,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000594646,true,false,false,0.0,0.0,-7.103980271,197.2430592,8708.725689175,false,0.0,439.08844415800013,-162.48805890117598,13415.771121818,-12.259439172036243,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000619743,true,false,false,0.0,0.0,-2.578059994,221.911944,8260.911555842,false,458.7256891750003
false,0.0,-458.7256891750003,124.6494883709809,13305.598460105,-120.29773319852782,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000783849,true,false,false,0.0,0.0,-7.103980271,197.2430592,8708.725689175,false,0.0,439.08844415800013,-165.0661188831871,13305.598460105,-10.582125967862943,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000816281,true,false,false,0.0,0.0,-1.633880872,221.911944,8260.911555842,false,458.7256891750003
false,0.0,-458.7256891750003,119.05267734587598,13180.492428225,-115.62130295439272,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.001025211,true,false,false,0.0,0.0,-7.103980271,197.2430592,8708.725689175,false,0.0,439.08844415800013,-166.997310431228,13180.492428225,-9.571315200791853,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.001067164,true,false,false,0.0,0.0,-1.633880872,221.911944,8260.911555842,false,458.7256891750003
false,0.0,-458.7256891750003,113.45586632077105,13040.444491403,-110.97157689798993,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.001340962,true,false,false,0.0,0.0,-7.103980271,197.2430592,8708.725689175,false,0.0,439.08844415800013,-168.6391511880512,13040.444491403,-8.876559469966606,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.001395639,true,false,false,0.0,0.0,-1.633880872,221.911944,8260.911555842,false,458.7256891750003
false,0.0,-458.7256891750003,107.85905529566612,12885.130275687,-106.34678264167604,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.001740244,true,false,false,0.0,0.0,-7.103980271,197.2430592,8708.725689175,false,0.0,439.08844415800013,-170.2732522017946,12885.130275687,-8.214475167718428,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.001811554,true,false,false,0.0,0.0,-1.633880872,221.911944,8260.911555842,false,458.7256891750003
