"RA_1","vert_rate_1","alt_diff_1","psi_1","intr_sr_1","intr_chi_1","intr_vrc0_1","intr_vrc1_1","intr_vrc2_1","cc0_1","cc1_1","cc2_1","vc0_1","vc1_1","vc2_1","ua0_1","ua1_1","ua2_1","da0_1","da1_1","da2_1","target_rate_1","crossing_1","alarm_1","alert_1","intr_out_vrc0_1","intr_out_vrc1_1","intr_out_vrc2_1","intr_out_tds_1","response_none_1","response_stay_1","response_follow_1","response_timer_1","response_h_d_1","response_psi_d_1","v_1","h_1","RA_2","vert_rate_2","alt_diff_2","psi_2","intr_sr_2","intr_chi_2","intr_vrc0_2","intr_vrc1_2","intr_vrc2_2","cc0_2","cc1_2","cc2_2","vc0_2","vc1_2","vc2_2","ua0_2","ua1_2","ua2_2","da0_2","da1_2","da2_2","target_rate_2","crossing_2","alarm_2","alert_2","intr_out_vrc0_2","intr_out_vrc1_2","intr_out_vrc2_2","intr_out_tds_2","response_none_2","response_stay_2","response_follow_2","response_timer_2","response_h_d_2","response_psi_d_2","v_2","h_2","converging","abs_alt_diff"
false,0.0,77.70498404499995,82.02417998576301,17967.897233273,-23.726241139132952,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.001843592,true,false,false,0.0,0.0,-0.588172461,372.6307962,2647.295015955,false,-7.531516667,-87.4522659549998,91.25327500127034,17967.897233273,147.04466381156706,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.001817052,true,false,false,0.0,-7.531516667,0.0,203.46429,2737.452265955,true,77.70498404499995
false,0.0,77.70498404499995,81.72581954780841,17795.953740125,-23.5544156227398,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000827098,true,false,false,0.0,0.0,-0.588172461,375.508900272,2647.295015955,false,-7.531516667,-79.92074928800002,91.25327500127034,17795.953740125,146.9181289473014,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.0008488,true,false,false,0.0,-7.531516667,0.386294507,203.46429,2729.920749288,true,77.70498404499995
false,0.0,77.70498404499995,81.182793125191,17620.121931213,-23.134603315599037,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.00083731,true,false,false,0.0,0.0,-0.588172461,378.387004344,2647.295015955,false,-7.531516667,-72.38923262099979,91.5199978556934,17620.121931213,146.5281919774017,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000859819,true,false,false,0.0,-7.531516667,3.02816798,203.46429,2722.389232621,true,77.70498404499995
false,0.0,77.70498404499995,80.60354064383553,17438.55390974,-22.665240587011326,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.001668233,true,false,false,0.0,0.0,0.0,381.265108416,2647.295015955,false,-7.531516667,-64.857715955,93.55817030707196,17438.55390974,144.38012971595958,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.00171807,true,false,false,0.0,-7.531516667,3.02816798,203.46429,2714.857715955,true,77.70498404499995
false,0.0,52.70498404499995,80.31392801090543,17247.520330312,-22.455677205441884,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.00279077,true,false,false,0.0,0.0,0.0,384.143212488,2647.295015955,false,-7.531516667,-57.326199288000225,96.5631874945207,17247.520330312,141.29506333444596,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.002808634,true,false,false,0.0,-7.531516667,3.02816798,203.46429,2707.326199288,true,52.70498404499995
false,0.0,52.70498404499995,80.2683823925591,17046.812099436,-22.464584693803886,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.003582498,true,false,false,0.0,0.0,0.0,387.02131656,2647.295015955,false,-7.531516667,-49.79468262099999,99.585532529976,17046.812099436,138.21826519228233,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.003671618,true,false,false,0.0,-7.531516667,3.02816798,203.46429,2699.794682621,true,52.70498404499995
false,0.0,52.70498404499995,80.26108485830565,16836.274760292,-22.489052971036507,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.00474696,true,false,false,0.0,0.0,0.0,389.899420632,2647.295015955,false,-7.531516667,-42.263165955000204,102.6081033108026,16836.274760292,135.16392859996967,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.00477275,true,false,false,0.0,-12.882272278,3.02816798,203.46429,2692.263165955,true,52.70498404499995
false,0.0,27.704984044999946,80.25989803352881,16615.800731662,-22.499622495370623,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.005810376,true,false,false,0.0,0.0,0.0,392.777524704,2647.295015955,false,-12.882272278,-31.142506023999886,105.58823785794128,16615.800731662,132.17203758912848,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.006202922,true,false,false,0.0,-12.882272278,3.02816798,203.46429,2681.142506024,true,27.704984044999946
false,0.0,27.704984044999946,80.25970213925865,16384.326437408,-22.489185209695624,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.007929236,true,false,false,0.0,0.0,0.0,395.655628776,2647.295015955,false,-12.882272278,-18.260233745999813,108.64697006786665,16384.326437408,129.12354682790374,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.00804296,true,false,false,0.0,-12.882272278,3.02816798,203.46429,2668.260233746,true,27.704984044999946
false,0.0,2.7049840449999465,80.25966936607277,16141.895605331,-22.45838998871449,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.009253589,true,false,false,0.0,0.0,0.0,398.533732848,2647.295015955,false,-12.882272278,-5.377961468000194,111.66609616913314,16141.895605331,126.13518317443248,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.010533258,true,false,false,0.0,-12.882272278,3.02816798,203.46429,2655.377961468,true,2.7049840449999465
