command.h_d,command.v_d,command.psi_d,sensor.dz,sensor.z,sensor.psi,sensor.h,sensor.modes,sensor.num_intruders,sensor.valid_1,sensor.id_1,sensor.modes_1,sensor.sr_1,sensor.chi_1,sensor.z_1,sensor.cvc_1,sensor.vrc_1,sensor.vsb_1,ra.ra_active,ra.alarm,ra.target_rate,ra.dh_min,ra.dh_max,ra.crossing,ra.cc,ra.vc,ra.ua,ra.da,ra.label270,ra.label270_short,ra_detailed.ra_active,ra_detailed.ownInput.dz,ra_detailed.ownInput.z,ra_detailed.ownInput.psi,ra_detailed.ownInput.h,ra_detailed.ownInput.modes,ra_detailed.intruderInput[1].valid,ra_detailed.intruderInput[1].id,ra_detailed.intruderInput[1].modes,ra_detailed.intruderInput[1].sr,ra_detailed.intruderInput[1].chi,ra_detailed.intruderInput[1].z,ra_detailed.intruderInput[1].cvc,ra_detailed.intruderInput[1].vrc,ra_detailed.intruderInput[1].vsb,ra_detailed.intruderInput[1].equipage,ra_detailed.intruderInput[1].quant,ra_detailed.intruderInput[1].sensitivity_index,ra_detailed.intruderInput[1].protection_mode,ra_detailed.ownOutput.cc,ra_detailed.ownOutput.vc,ra_detailed.ownOutput.ua,ra_detailed.ownOutput.da,ra_detailed.ownOutput.target_rate,ra_detailed.ownOutput.turn_off_aurals,ra_detailed.ownOutput.crossing,ra_detailed.ownOutput.alarm,ra_detailed.ownOutput.alert,ra_detailed.ownOutput.dh_min,ra_detailed.ownOutput.dh_max,ra_detailed.ownOutput.sensitivity_index,ra_detailed.ownOutput.ddh,ra_detailed.intruderOutput[1].id,ra_detailed.intruderOutput[1].cvc,ra_detailed.intruderOutput[1].vrc,ra_detailed.intruderOutput[1].vsb,ra_detailed.intruderOutput[1].tds,ra_detailed.intruderOutput[1].code,response.state,response.timer,response.t,response.v_d,response.h_d,response.psi_d,response.logProb,adm.t,adm.v,adm.N,adm.E,adm.h,adm.psi,adm.theta,adm.phi,adm.a,wm.t,wm.x,wm.y,wm.z,wm.vx,wm.vy,wm.vz
ft/s,ft/s^2,deg/s,ft/s,ft,rad,ft,n/a,integer,boolean,integer,n/a,ft,rad,ft,n/a,n/a,n/a,boolean,boolean,ft/s,ft/s,ft/s,boolean,n/a,n/a,n/a,n/a,text,text,boolean,ft/s,ft,rad,ft/s,integer,boolean,integer,integer,ft,rad,ft,n/a,n/a,n/a,enum,ft,integer,integer,n/a,n/a,n/a,n/a,ft/s,boolean,boolean,boolean,boolean,ft/s,ft/s,integer,ft/s^2,integer,n/a,n/a,n/a,n/a,n/a,enum,s,s,ft/s^2,ft,rad/s,float,s,ft/s,ft,ft,ft,rad,rad,rad,ft/s^2,s,ft,ft,ft,ft/s,ft/s,ft/s
0,1.76611392,-.480261,0,8335.158555842,-2.259564214,8335.158555842,2,1,true,1,1,18481.49857886,.133857617,8765.532555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,8335.158555842,-2.259564214,8335.158555842,2,true,1,1,18481.49857886,.133857617,8775,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,1,0,0,0,100.000667771,1,none,0,0,1.76611392,0,-.480261,0,0,125.33501532,8817.213313556,1937.474087758,8335.158555842,-2.259564214,0,0,0,0,1937.474087758,8817.213313556,8335.158555842,-96.762356157,-79.661235844,0
0,1.76611392,0,0,8335.158555842,-2.266298422,8335.158555842,2,1,true,1,1,18208.679559189,.157470222,8765.532555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,8335.158555842,-2.266298422,8335.158555842,2,true,1,1,18208.679559189,.157470222,8775,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,1,0,0,0,100.002215876,1,none,0,1,1.76611392,0,0,0,1,127.10112924,8736.807814172,1840.295859973,8335.158555842,-2.266298422,0,-.032958549,0,1,1840.295859973,8736.807814172,8335.158555842,-97.579613097,-81.442717058,0
0,1.76611392,0,0,8335.158555842,-2.267944852,8335.158555842,2,1,true,1,1,17933.730881066,.176459991,8765.532555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,8335.158555842,-2.267944852,8335.158555842,2,true,1,1,17933.730881066,.176459991,8775,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,1,0,0,0,100.003452154,1,none,0,2,1.76611392,0,0,0,2,128.86724316,8654.725902686,1742.214710239,8335.158555842,-2.267944852,0,-2996e-8,0,2,1742.214710239,8654.725902686,8335.158555842,-98.799428452,-82.737169986,0
0,1.76611392,0,0,8335.158555842,-2.267946348,8335.158555842,2,1,true,1,1,17647.43354945,.193983179,8765.532555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,8335.158555842,-2.267946348,8335.158555842,2,true,1,1,17647.43354945,.193983179,8775,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,1,0,0,0,100.005854544,1,none,0,3,1.76611392,0,0,0,3,130.63335708,8571.478356005,1642.806064892,8335.158555842,-2.267946348,0,-31e-9,0,3,1642.806064892,8571.478356005,8335.158555842,-100.153340181,-83.871225295,0
0,1.76611392,0,0,8335.158555842,-2.26794635,8335.158555842,2,1,true,1,1,17345.178648429,.211520439,8765.532555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,8335.158555842,-2.26794635,8335.158555842,2,true,1,1,17345.178648429,.211520439,8775,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,1,0,0,0,100.016345667,1,none,0,4,1.76611392,0,0,0,4,132.399471,8487.096872226,1542.043408823,8335.158555842,-2.26794635,0,0,0,4,1542.043408823,8487.096872226,8335.158555842,-101.507375589,-85.005132917,0
0,1.76611392,0,0,8335.158555842,-2.26794635,8335.158555842,2,1,true,1,1,17026.823582357,.229028264,8765.532555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,8335.158555842,-2.26794635,8335.158555842,2,true,1,1,17026.823582357,.229028264,8775,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,1,0,0,0,100.020964558,1,none,0,5,1.76611392,0,0,0,5,134.16558492,8401.58148095,1439.926717242,8335.158555842,-2.26794635,0,0,0,5,1439.926717242,8401.58148095,8335.158555842,-102.861411127,-86.139040382,0
0,1.76611392,0,0,8335.158555842,-2.26794635,8335.158555842,2,1,true,1,1,16692.816888354,.246476573,8765.532555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,8335.158555842,-2.26794635,8335.158555842,2,true,1,1,16692.816888354,.246476573,8775,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,1,0,0,0,100.023465116,1,none,0,6,1.76611392,0,0,0,6,135.93169884,8314.932182209,1336.455990123,8335.158555842,-2.26794635,0,0,0,6,1336.455990123,8314.932182209,8335.158555842,-104.215446665,-87.272947847,0
0,1.76611392,0,0,8335.158555842,-2.26794635,8335.158555842,2,1,true,1,1,16343.660931909,.263833912,8765.532555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,8335.158555842,-2.26794635,8335.158555842,2,true,1,1,16343.660931909,.263833912,8775,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,1,0,0,0,100.025248192,1,none,0,7,1.76611392,0,0,0,7,137.69781276,8227.148976003,1231.631227465,8335.158555842,-2.26794635,0,0,0,7,1231.631227465,8227.148976003,8335.158555842,-105.569482204,-88.406855312,0
0,1.76611392,0,0,8335.158555842,-2.26794635,8335.158555842,2,1,true,1,1,15979.894113808,.28106648,8765.532555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,8335.158555842,-2.26794635,8335.158555842,2,true,1,1,15979.894113808,.28106648,8775,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,1,0,0,0,100.025471471,1,none,0,8,1.76611392,0,0,0,8,139.46392668,8138.231862332,1125.452429269,8335.158555842,-2.26794635,0,0,0,8,1125.452429269,8138.231862332,8335.158555842,-106.923517742,-89.540762776,0
