command.h_d,command.v_d,command.psi_d,sensor.dz,sensor.z,sensor.psi,sensor.h,sensor.modes,sensor.num_intruders,sensor.valid_1,sensor.id_1,sensor.modes_1,sensor.sr_1,sensor.chi_1,sensor.z_1,sensor.cvc_1,sensor.vrc_1,sensor.vsb_1,ra.ra_active,ra.alarm,ra.target_rate,ra.dh_min,ra.dh_max,ra.crossing,ra.cc,ra.vc,ra.ua,ra.da,ra.label270,ra.label270_short,ra_detailed.ra_active,ra_detailed.ownInput.dz,ra_detailed.ownInput.z,ra_detailed.ownInput.psi,ra_detailed.ownInput.h,ra_detailed.ownInput.modes,ra_detailed.intruderInput[1].valid,ra_detailed.intruderInput[1].id,ra_detailed.intruderInput[1].modes,ra_detailed.intruderInput[1].sr,ra_detailed.intruderInput[1].chi,ra_detailed.intruderInput[1].z,ra_detailed.intruderInput[1].cvc,ra_detailed.intruderInput[1].vrc,ra_detailed.intruderInput[1].vsb,ra_detailed.intruderInput[1].equipage,ra_detailed.intruderInput[1].quant,ra_detailed.intruderInput[1].sensitivity_index,ra_detailed.intruderInput[1].protection_mode,ra_detailed.ownOutput.cc,ra_detailed.ownOutput.vc,ra_detailed.ownOutput.ua,ra_detailed.ownOutput.da,ra_detailed.ownOutput.target_rate,ra_detailed.ownOutput.turn_off_aurals,ra_detailed.ownOutput.crossing,ra_detailed.ownOutput.alarm,ra_detailed.ownOutput.alert,ra_detailed.ownOutput.dh_min,ra_detailed.ownOutput.dh_max,ra_detailed.ownOutput.sensitivity_index,ra_detailed.ownOutput.ddh,ra_detailed.intruderOutput[1].id,ra_detailed.intruderOutput[1].cvc,ra_detailed.intruderOutput[1].vrc,ra_detailed.intruderOutput[1].vsb,ra_detailed.intruderOutput[1].tds,ra_detailed.intruderOutput[1].code,response.state,response.timer,response.t,response.v_d,response.h_d,response.psi_d,response.logProb,adm.t,adm.v,adm.N,adm.E,adm.h,adm.psi,adm.theta,adm.phi,adm.a,wm.t,wm.x,wm.y,wm.z,wm.vx,wm.vy,wm.vz
ft/s,ft/s^2,deg/s,ft/s,ft,rad,ft,n/a,integer,boolean,integer,n/a,ft,rad,ft,n/a,n/a,n/a,boolean,boolean,ft/s,ft/s,ft/s,boolean,n/a,n/a,n/a,n/a,text,text,boolean,ft/s,ft,rad,ft/s,integer,boolean,integer,integer,ft,rad,ft,n/a,n/a,n/a,enum,ft,integer,integer,n/a,n/a,n/a,n/a,ft/s,boolean,boolean,boolean,boolean,ft/s,ft/s,integer,ft/s^2,integer,n/a,n/a,n/a,n/a,n/a,enum,s,s,ft/s^2,ft,rad/s,float,s,ft/s,ft,ft,ft,rad,rad,rad,ft/s^2,s,ft,ft,ft,ft/s,ft/s,ft/s
0,-3.15247284,-2.539806357,0,2156.963015955,-.698646939,2156.963015955,2,1,true,1,1,5304.488974426,-1.279128118,2647.295015955,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,2156.963015955,-.698646939,2156.963015955,2,true,1,1,5304.488974426,-1.279128118,2650,0,0,0,3,25,4,0,0,0,0,0,0,false,false,false,false,-9999,9999,3,0,1,0,0,0,100.040498868,1,none,0,0,-3.15247284,0,-2.539806357,0,0,426.8901906,9153.693208519,-4142.045446361,2156.963015955,-.698646939,0,0,0,0,-4142.045446361,9153.693208519,2156.963015955,-274.568180509,326.875433587,0
0,-3.15247284,-2.539806357,0,2156.963015955,-.716240792,2156.963015955,2,1,true,1,1,5443.12371821,-1.305887923,2647.295015955,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,2156.963015955,-.716240792,2156.963015955,2,true,1,1,5443.12371821,-1.305887923,2650,0,0,0,3,25,4,0,0,0,0,0,0,false,false,false,false,-9999,9999,3,0,1,0,0,0,100.001987513,1,none,0,1,-3.15247284,0,-2.539806357,0,1,423.73771776,9478.164933471,-4417.254429526,2156.963015955,-.716240792,0,-.433364103,0,1,-4417.254429526,9478.164933471,2156.963015955,-278.206619681,319.616536209,0
0,-3.15247284,-2.539806357,0,2156.963015955,-.756435719,2156.963015955,2,1,true,1,1,5572.19521509,-1.304897741,2647.295015955,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,2156.963015955,-.756435719,2156.963015955,2,true,1,1,5572.19521509,-1.304897741,2650,0,0,0,3,25,4,0,0,0,0,0,0,false,false,false,false,-9999,9999,3,0,1,0,0,0,100.000426788,1,none,0,2,-3.15247284,0,-2.539806357,0,2,420.58524492,9791.831370066,-4699.99669546,2156.963015955,-.756435719,0,-.516025228,0,2,-4699.99669546,9791.831370066,2156.963015955,-288.661766574,305.886143463,0
8.540605876,-3.15247284,-2.539806357,0,2156.963015955,-.800459378,2156.963015955,2,1,true,1,1,5681.131683497,-1.29482318,2647.295015955,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,2156.963015955,-.800459378,2156.963015955,2,true,1,1,5681.131683497,-1.29482318,2650,0,0,0,3,25,4,0,0,0,0,0,0,false,false,false,false,-9999,9999,3,0,1,0,0,0,100.00047668,1,none,0,3,-3.15247284,8.540605876,-2.539806357,0,3,417.43277208,10090.934940811,-4993.611489563,2156.963015955,-.800459378,0,-.522111717,0,3,-4993.611489563,10090.934940811,2156.963015955,-299.581510149,290.690622455,0
33.049233581,-3.15247284,-2.539806357,8.540600449,2161.29195164,-.848701692,2161.29195164,2,1,true,1,1,5764.744557584,-1.275858646,2647.295015955,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,8.540600449,2161.29195164,-.848701692,2161.29195164,2,true,1,1,5764.744557584,-1.275858646,2650,0,0,0,3,25,4,0,0,0,0,0,0,false,false,false,false,-9999,9999,3,0,1,0,0,0,100.000897871,1,none,0,4,-3.15247284,33.049233581,-2.539806357,0,4,414.28029924,10373.577215598,-5298.767016108,2161.29195164,-.848701692,.020616972,-.444292301,0,4,-5298.767016108,10373.577215598,2161.29195164,-310.819358095,273.763677495,8.540600449
33.049233581,-3.15247284,-2.539806357,18.192779369,2174.176065219,-.894656227,2174.176065219,2,1,true,1,1,5821.318555024,-1.255126772,2647.295015955,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,18.192779369,2174.176065219,-.894656227,2174.176065219,2,true,1,1,5821.318555024,-1.255126772,2650,0,0,0,3,25,4,0,0,0,0,0,0,false,false,false,false,-9999,9999,3,0,1,0,0,0,100.002037332,1,none,0,5,-3.15247284,33.049233581,-2.539806357,0,5,411.1278264,10639.758359558,-5614.042801902,2174.176065219,-.894656227,.044265362,-.413189389,0,5,-5614.042801902,10639.758359558,2174.176065219,-320.363117402,257.026429434,18.192779369
33.049233581,-3.15247284,-2.539806357,27.844552171,2196.712176767,-.939354395,2196.712176767,2,1,true,1,1,5849.660445372,-1.232070099,2647.295015955,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,27.844552171,2196.712176767,-.939354395,2196.712176767,2,true,1,1,5849.660445372,-1.232070099,2650,0,0,0,3,25,4,0,0,0,0,0,0,false,false,false,false,-9999,9999,3,0,1,0,0,0,100.005603424,1,none,0,6,-3.15247284,33.049233581,-2.539806357,0,6,407.97535356,10889.271494244,-5938.174551643,2196.712176767,-.939354395,.068303672,-.408244689,0,6,-5938.174551643,10889.271494244,2196.712176767,-328.540510403,240.270062743,27.844552171
33.049233581,-3.15247284,-2.539806357,33.049213487,2228.086284928,-.980683553,2228.086284928,2,1,true,1,1,5849.260718792,-1.209203948,2647.295015955,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,33.049213487,2228.086284928,-.980683553,2228.086284928,2,true,1,1,5849.260718792,-1.209203948,2650,0,0,0,3,25,4,0,0,0,0,0,0,false,false,false,false,-9999,9999,3,0,1,0,0,0,100.015564937,1,none,0,7,-3.15247284,33.049233581,-2.539806357,0,7,404.82288072,11122.158901272,-6269.897731851,2228.086284928,-.980683553,.081729658,-.47139739,0,7,-6269.897731851,11122.158901272,2228.086284928,-335.235629858,224.513667103,33.049213487
33.049233581,-3.15247284,-2.539806357,33.04921317,2261.135498273,-1.023686204,2261.135498273,2,1,true,1,1,5820.799626323,-1.181952204,2647.295015955,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,33.04921317,2261.135498273,-1.023686204,2261.135498273,2,true,1,1,5820.799626323,-1.181952204,2650,0,0,0,3,25,4,0,0,0,0,0,0,false,false,false,false,-9999,9999,3,0,1,0,0,0,100.047881765,1,none,0,8,-3.15247284,33.049233581,-2.539806357,0,8,401.67040788,11339.466574407,-6608.121805072,2261.135498273,-1.023686204,.082372554,-.501427267,0,8,-6608.121805072,11339.466574407,2261.135498273,-341.876022437,208.249012862,33.04921317
33.049233581,-3.15247284,-2.539806357,33.049212845,2294.184711297,-1.068202025,2294.184711297,2,1,true,1,1,5762.646239076,-1.150679927,2647.295015955,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,33.049212845,2294.184711297,-1.068202025,2294.184711297,2,true,1,1,5762.646239076,-1.150679927,2650,0,0,0,3,25,4,0,0,0,0,0,0,false,false,false,false,-9999,9999,3,0,1,0,0,0,100.097388682,1,none,0,9,-3.15247284,33.049233581,-2.539806357,0,9,398.51793504,11540.113486572,-6952.830458164,2294.184711297,-1.068202025,.083025656,-.50134626,0,9,-6952.830458164,11540.113486572,2294.184711297,-348.032553289,191.305086001,33.049212845
33.049233581,-3.15247284,-2.539806357,33.049212512,2327.233923992,-1.112867984,2327.233923992,2,1,true,1,1,5674.198086734,-1.116924449,2647.295015955,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,33.049212512,2327.233923992,-1.112867984,2327.233923992,2,true,1,1,5674.198086734,-1.116924449,2650,0,0,0,3,25,4,0,0,0,0,0,0,false,false,false,true,-9999,9999,3,0,1,0,0,0,400.17241112,3,none,0,10,-3.15247284,33.049233581,-2.539806357,0,10,395.3654622,11723.720794203,-7303.341799395,2327.233923992,-1.112867984,.083689209,-.498304166,0,10,-7303.341799395,11723.720794203,2327.233923992,-353.389897564,174.175711718,33.049212512
33.049233581,-3.15247284,-2.539806357,33.04921217,2360.283136351,-1.157550047,2360.283136351,2,1,true,1,1,5555.294529791,-1.080949968,2647.295015955,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,33.04921217,2360.283136351,-1.157550047,2360.283136351,2,true,1,1,5555.294529791,-1.080949968,2650,0,0,0,3,25,4,0,0,0,0,0,0,false,false,false,true,-9999,9999,3,0,1,0,0,0,400.314129398,3,none,0,11,-3.15247284,33.049233581,-2.539806357,0,11,392.21298936,11890.149632853,-7658.838529922,2360.283136351,-1.157550047,.084363467,-.494971095,0,11,-7658.838529922,11890.149632853,2360.283136351,-357.919801868,156.94646867,33.04921217
33.049233581,-3.15247284,-2.539806357,33.049211821,2393.332348365,-1.202235551,2393.332348365,2,1,true,1,1,5405.990892465,-1.042842895,2647.295015955,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,33.049211821,2393.332348365,-1.202235551,2393.332348365,2,true,1,1,5405.990892465,-1.042842895,2650,0,0,0,3,25,4,0,0,0,0,0,0,false,false,false,true,-9999,9999,3,0,1,0,0,0,400.660353058,3,none,0,12,-3.15247284,33.049233581,-2.539806357,0,12,389.06051652,12039.320789489,-8018.492499534,2393.332348365,-1.202235551,.085048691,-.491599712,0,12,-8018.492499534,12039.320789489,2393.332348365,-361.622057679,139.66145679,33.049211821
33.049233581,-3.15247284,-.981216064,33.049211463,2426.381560025,-1.246923339,2426.381560025,2,1,true,1,1,5227.761428104,-1.002643576,2642.948080427,0,0,0,true,true,0,-9999,0,false,5,0,0,2,Level-off (DNC),LV_DNC,true,33.049211463,2426.381560025,-1.246923339,2426.381560025,2,true,1,1,5227.761428104,-1.002643576,2650,0,0,0,3,25,4,0,5,0,0,2,0,false,false,true,false,-9999,0,3,8.0435,1,0,1,14,1200,4,none,5,13,-3.15247284,33.049233581,-.981216064,0,13,385.90804368,12171.196483071,-8381.477644802,2426.381560025,-1.246923339,.085745152,-.488213597,0,13,-8381.477644802,12171.196483071,2426.381560025,-364.500616857,122.36040254,33.049211463
33.049233581,-3.15247284,-.614211958,33.049211096,2459.430771323,-1.276735483,2459.430771323,2,1,true,1,1,5021.169633349,-.975377283,2630.65605309,0,0,0,true,false,0,-9999,0,false,5,0,0,2,Level-off (DNC),LV_DNC,true,33.049211096,2459.430771323,-1.276735483,2459.430771323,2,true,1,1,5021.169633349,-.975377283,2625,0,2,7,3,25,4,0,5,0,0,2,0,false,false,false,false,-9999,0,3,8.0435,1,0,1,14,1200,4,none,4,14,-3.15247284,33.049233581,-.614211958,0,14,382.75557084,12287.485315352,-8746.451074029,2459.430771323,-1.276735483,.086453127,-.239767955,0,14,-8746.451074029,12287.485315352,2459.430771323,-364.957567132,110.523983134,33.049211096
33.049233581,-3.15247284,-.614211958,33.049210719,2492.47998225,-1.292385063,2492.47998225,2,1,true,1,1,4791.043023347,-.961028605,2617.575131284,0,0,0,true,false,0,-9999,0,false,5,0,0,2,Level-off (DNC),LV_DNC,true,33.049210719,2492.47998225,-1.292385063,2492.47998225,2,true,1,1,4791.043023347,-.961028605,2625,0,2,7,3,25,4,0,5,0,0,2,0,false,false,false,false,-9999,0,3,8.0435,1,0,1,14,1200,4,none,3,15,-3.15247284,33.049233581,-.614211958,0,15,379.603098,12394.77308591,-9110.88481986,2492.47998225,-1.292385063,.087172906,-.14253255,0,15,-9110.88481986,12394.77308591,2492.47998225,-363.599921589,103.92958531,33.049210719
33.049233581,-3.15247284,-.614211958,33.049210334,2525.529192797,-1.303920622,2525.529192797,2,1,true,1,1,4541.796537059,-.950007153,2604.494209477,0,0,0,true,false,0,-9999,0,false,5,0,0,2,Level-off (DNC),LV_DNC,true,33.049210334,2525.529192797,-1.303920622,2525.529192797,2,true,1,1,4541.796537059,-.950007153,2600,0,2,7,3,25,4,0,5,0,0,2,0,false,false,false,false,-9999,0,3,8.0435,1,0,1,14,1200,4,none,2,16,-3.15247284,33.049233581,-.614211958,0,16,376.45062516,12496.393424879,-9473.656082855,2525.529192797,-1.303920622,.087904787,-.127229798,0,16,-9473.656082855,12496.393424879,2525.529192797,-361.722027068,98.893872476,33.049210334
33.049233581,-3.15247284,-.614211958,33.049209938,2558.578402953,-1.314846546,2558.578402953,2,1,true,1,1,4274.376272167,-.939002001,2591.41328767,0,0,0,true,false,0,-9999,0,false,5,0,0,2,Level-off (DNC),LV_DNC,true,33.049209938,2558.578402953,-1.314846546,2558.578402953,2,true,1,1,4274.376272167,-.939002001,2600,0,2,7,3,25,4,0,5,0,0,2,0,false,false,false,false,-9999,0,4,8.0435,1,0,1,14,1200,4,none,1,17,-3.15247284,33.049233581,-.614211958,0,17,373.29815232,12593.13540159,-9834.483421255,2558.578402953,-1.314846546,.088649077,-.12407456,0,17,-9834.483421255,12593.13540159,2558.578402953,-359.719225054,94.134687414,33.049209938
33.049233581,-3.15247284,-.614211958,33.049209532,2591.62761271,-1.32568212,2591.62761271,2,1,true,1,1,3989.179950587,-.927627686,2578.332365864,0,0,0,true,false,0,-9999,0,false,5,0,0,2,Level-off (DNC),LV_DNC,true,33.049209532,2591.62761271,-1.32568212,2591.62761271,2,true,1,1,3989.179950587,-.927627686,2575,0,2,7,3,25,4,0,5,0,0,2,0,false,false,false,false,-9999,0,4,8.0435,1,0,1,14,1200,4,follow,0,18,-3.15247284,0,-.614211958,0,18,370.14567948,12685.162609626,-10193.275560264,2591.62761271,-1.32568212,.089406096,-.122726475,0,18,-10193.275560264,12685.162609626,2591.62761271,-357.647687585,89.463430249,33.049209532
