command.h_d,command.v_d,command.psi_d,sensor.dz,sensor.z,sensor.psi,sensor.h,sensor.modes,sensor.num_intruders,sensor.valid_1,sensor.id_1,sensor.modes_1,sensor.sr_1,sensor.chi_1,sensor.z_1,sensor.cvc_1,sensor.vrc_1,sensor.vsb_1,ra.ra_active,ra.alarm,ra.target_rate,ra.dh_min,ra.dh_max,ra.crossing,ra.cc,ra.vc,ra.ua,ra.da,ra.label270,ra.label270_short,ra_detailed.ra_active,ra_detailed.ownInput.dz,ra_detailed.ownInput.z,ra_detailed.ownInput.psi,ra_detailed.ownInput.h,ra_detailed.ownInput.modes,ra_detailed.intruderInput[1].valid,ra_detailed.intruderInput[1].id,ra_detailed.intruderInput[1].modes,ra_detailed.intruderInput[1].sr,ra_detailed.intruderInput[1].chi,ra_detailed.intruderInput[1].z,ra_detailed.intruderInput[1].cvc,ra_detailed.intruderInput[1].vrc,ra_detailed.intruderInput[1].vsb,ra_detailed.intruderInput[1].equipage,ra_detailed.intruderInput[1].quant,ra_detailed.intruderInput[1].sensitivity_index,ra_detailed.intruderInput[1].protection_mode,ra_detailed.ownOutput.cc,ra_detailed.ownOutput.vc,ra_detailed.ownOutput.ua,ra_detailed.ownOutput.da,ra_detailed.ownOutput.target_rate,ra_detailed.ownOutput.turn_off_aurals,ra_detailed.ownOutput.crossing,ra_detailed.ownOutput.alarm,ra_detailed.ownOutput.alert,ra_detailed.ownOutput.dh_min,ra_detailed.ownOutput.dh_max,ra_detailed.ownOutput.sensitivity_index,ra_detailed.ownOutput.ddh,ra_detailed.intruderOutput[1].id,ra_detailed.intruderOutput[1].cvc,ra_detailed.intruderOutput[1].vrc,ra_detailed.intruderOutput[1].vsb,ra_detailed.intruderOutput[1].tds,ra_detailed.intruderOutput[1].code,response.state,response.timer,response.t,response.v_d,response.h_d,response.psi_d,response.logProb,adm.t,adm.v,adm.N,adm.E,adm.h,adm.psi,adm.theta,adm.phi,adm.a,wm.t,wm.x,wm.y,wm.z,wm.vx,wm.vy,wm.vz
ft/s,ft/s^2,deg/s,ft/s,ft,rad,ft,n/a,integer,boolean,integer,n/a,ft,rad,ft,n/a,n/a,n/a,boolean,boolean,ft/s,ft/s,ft/s,boolean,n/a,n/a,n/a,n/a,text,text,boolean,ft/s,ft,rad,ft/s,integer,boolean,integer,integer,ft,rad,ft,n/a,n/a,n/a,enum,ft,integer,integer,n/a,n/a,n/a,n/a,ft/s,boolean,boolean,boolean,boolean,ft/s,ft/s,integer,ft/s^2,integer,n/a,n/a,n/a,n/a,n/a,enum,s,s,ft/s^2,ft,rad/s,float,s,ft/s,ft,ft,ft,rad,rad,rad,ft/s^2,s,ft,ft,ft,ft/s,ft/s,ft/s
0,0,-4.40351,0,8765.532555842,-2.148613407,8765.532555842,1,1,true,2,2,13355.568003768,-2.434524181,8436.317555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,8765.532555842,-2.148613407,8765.532555842,1,true,2,2,13355.568003768,-2.434524181,8425,0,0,0,3,25,0,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,2,0,0,0,100.011378216,1,none,0,0,0,0,-4.40351,0,0,134.11630116,-1726.615171706,166.110246332,8765.532555842,-2.148613407,0,0,0,0,166.110246332,-1726.615171706,8765.532555842,-112.343451585,-73.253881281,0
0,0,-4.40351,0,8765.532555842,-2.197364772,8765.532555842,1,1,true,2,2,13595.496858041,-2.369947124,8436.317555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,8765.532555842,-2.197364772,8765.532555842,1,true,2,2,13595.496858041,-2.369947124,8425,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,2,0,0,0,99.999900378,1,none,0,1,0,0,-4.40351,0,1,134.11630116,-1801.486660329,54.854423742,8765.532555842,-2.197364772,0,-.308646434,0,1,54.854423742,-1801.486660329,8765.532555842,-108.640162637,-78.641574877,0
0,0,-4.40351,0,8765.532555842,-2.274162643,8765.532555842,1,1,true,2,2,13827.014480874,-2.278167668,8436.317555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,8765.532555842,-2.274162643,8765.532555842,1,true,2,2,13827.014480874,-2.278167668,8425,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,2,0,0,0,99.999899983,1,none,0,2,0,0,-4.40351,0,2,134.11630116,-1883.812777331,-50.979597056,8765.532555842,-2.274162643,0,-.309803984,0,2,-50.979597056,-1883.812777331,8765.532555842,-102.286374459,-86.744912456,0
0,0,-4.40351,0,8765.532555842,-2.35101836,8765.532555842,1,1,true,2,2,14040.856904715,-2.186880385,8436.317555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,8765.532555842,-2.35101836,8765.532555842,1,true,2,2,14040.856904715,-2.186880385,8425,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,2,0,0,0,99.999899983,1,none,0,3,0,0,-4.40351,0,3,134.11630116,-1974.020707949,-150.181148634,8765.532555842,-2.35101836,0,-.309804601,0,3,-150.181148634,-1974.020707949,8765.532555842,-95.324149366,-94.342401837,0
0,0,-4.40351,0,8765.532555842,-2.427874108,8765.532555842,1,1,true,2,2,14227.824179236,-2.095828742,8436.317555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,8765.532555842,-2.427874108,8765.532555842,1,true,2,2,14227.824179236,-2.095828742,8425,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,2,0,0,0,99.999899983,1,none,0,4,0,0,-4.40351,0,4,134.11630116,-2071.579054649,-242.163688091,8765.532555842,-2.427874108,0,-.309804602,0,4,-242.163688091,-2071.579054649,8765.532555842,-87.799137442,-101.382906357,0
0,0,-4.40351,0,8765.532555842,-2.504729856,8765.532555842,1,1,true,2,2,14383.773233693,-2.004907224,8436.317555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,8765.532555842,-2.504729856,8765.532555842,1,true,2,2,14383.773233693,-2.004907224,8425,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,2,0,0,0,99.999900055,1,none,0,5,0,0,-4.40351,0,5,134.11630116,-2175.911843391,-326.384159291,8765.532555842,-2.504729856,0,-.309804602,0,5,-326.384159291,-2175.911843391,8765.532555842,-79.75576827,-107.824856432,0
0,0,-4.40351,0,8765.532555842,-2.581585604,8765.532555842,1,1,true,2,2,14507.720815258,-1.914105142,8436.317555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,8765.532555842,-2.581585604,8765.532555842,1,true,2,2,14507.720815258,-1.914105142,8425,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,2,0,0,0,99.99990053,1,none,0,6,0,0,-4.40351,0,6,134.11630116,-2286.403103922,-402.345333072,8765.532555842,-2.581585604,0,-.309804602,0,6,-402.345333072,-2286.403103922,8765.532555842,-71.241529093,-113.630219437,0
0,0,-4.40351,0,8765.532555842,-2.658441353,8765.532555842,1,1,true,2,2,14598.913309422,-1.823412923,8436.317555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,8765.532555842,-2.658441353,8765.532555842,1,true,2,2,14598.913309422,-1.823412923,8425,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,2,0,0,0,99.99990262,1,none,0,7,0,0,-4.40351,0,7,134.11630116,-2402.400506992,-469.598742331,8765.532555842,-2.658441353,0,-.309804602,0,7,-469.598742331,-2402.400506992,8765.532555842,-62.306687118,-118.764721097,0
0,0,-4.40351,0,8765.532555842,-2.735297101,8765.532555842,1,1,true,2,2,14656.783686616,-1.732820963,8436.317555842,0,0,0,false,false,0,-9999,9999,false,0,0,0,0,Clear of Conflict,COC,false,0,8765.532555842,-2.735297101,8765.532555842,1,true,2,2,14656.783686616,-1.732820963,8425,0,0,0,3,25,5,0,0,0,0,0,0,false,false,false,false,-9999,9999,5,0,2,0,0,0,99.999910145,1,none,0,8,0,0,-4.40351,0,8,134.11630116,-2523.219215642,-527.747329728,8765.532555842,-2.735297101,0,-.309804602,0,8,-527.747329728,-2523.219215642,8765.532555842,-53.003992752,-123.19804783,0
