"RA_1","vert_rate_1","alt_diff_1","psi_1","intr_sr_1","intr_chi_1","intr_vrc0_1","intr_vrc1_1","intr_vrc2_1","cc1_1","cc2_1","cc3_1","vc1_1","vc2_1","vc3_1","ua1_1","ua2_1","ua3_1","da1_1","da2_1","da3_1","target_rate_1","crossing_1","alarm_1","alert_1","intr_out_vrc0_1","intr_out_vrc1_1","intr_out_vrc2_1","intr_out_tds_1","response_none_1","response_stay_1","response_follow_1","response_timer_1","response_h_d_1","response_psi_d_1","v_1","h_1","RA_2","vert_rate_2","alt_diff_2","psi_2","intr_sr_2","intr_chi_2","intr_vrc0_2","intr_vrc1_2","intr_vrc2_2","cc1_2","cc2_2","cc3_2","vc1_2","vc2_2","vc3_2","ua1_2","ua2_2","ua3_2","da1_2","da2_2","da3_2","target_rate_2","crossing_2","alarm_2","alert_2","intr_out_vrc0_2","intr_out_vrc1_2","intr_out_vrc2_2","intr_out_tds_2","response_none_2","response_stay_2","response_follow_2","response_timer_2","response_h_d_2","response_psi_d_2","v_2","h_2","converging"
false,0.0,-665.5325558420009,1.965202341,9154.973479989,0.438244573,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.014145849,true,false,false,0.0,0.0,-0.490305094,136.70319222,8765.532555842,false,0.0,672.3634441579998,2.421464725,9154.973479989,3.123574841,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.014012837,true,false,false,0.0,0.0,-2.6894,288.3218106,8102.636555842,"false"
false,0.0,-665.5325558420009,1.95848421,9318.36048655,0.451636078,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000011775,true,false,false,0.0,0.0,-0.490305094,139.286522022,8765.532555842,false,0.0,672.3634441579998,2.3975493,9318.36048655,-3.129021666,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000010285,true,false,false,0.0,0.0,-2.6894,288.3218106,8102.636555842,"false"
false,0.0,-665.5325558420009,1.949964213,9480.115560651,0.465693845,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999910362,true,false,false,0.0,0.0,-0.490305094,141.869851824,8765.532555842,false,0.0,672.3634441579998,2.35216689,9480.115560651,-3.078101485,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999910223,true,false,false,0.0,0.0,-3.583576948,288.3218106,8102.636555842,"false"
false,0.0,-665.5325558420009,1.941440923,9639.430329386,0.47831615,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999908887,true,false,false,0.0,0.0,-0.490305094,144.453181626,8765.532555842,false,0.0,672.3634441579998,2.295139848,9639.430329386,-3.016975428,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999908765,true,false,false,0.0,0.0,-7.627153155,288.3218106,8102.636555842,"false"
false,0.0,-665.5325558420009,1.932917625,9794.695419498,0.489084084,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999909972,true,false,false,0.0,0.0,-0.455276371,147.036511428,8765.532555842,false,0.0,672.3634441579998,2.215617378,9794.695419498,-2.935208323,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999909832,true,false,false,0.0,0.0,-7.627153155,288.3218106,8102.636555842,"false"
false,0.0,-665.5325558420009,1.924864883,9943.492607297,0.497184596,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999910241,true,false,false,0.0,0.0,-0.455276371,149.61984123,8765.532555842,false,0.0,672.3634441579998,2.132035832,9943.492607297,-2.851579006,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999910098,true,false,false,0.0,0.0,-7.627153155,288.3218106,8102.636555842,"false"
false,0.0,-665.5325558420009,1.916950058,10083.842924448,0.503075474,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999911513,true,false,false,0.0,0.0,-0.455276371,152.203171032,8765.532555842,false,0.0,672.3634441579998,2.048454286,10083.842924448,-2.770021407,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999911353,true,false,false,0.0,0.0,-7.627153155,288.3218106,8102.636555842,"false"
false,0.0,-665.5325558420009,1.909035688,10213.988524634,0.507040023,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999915839,true,false,false,0.0,0.0,-0.455276371,154.786500834,8765.532555842,false,0.0,672.3634441579998,1.964872739,10213.988524634,-2.690389682,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999915618,true,false,false,0.0,0.0,-7.627153155,288.3218106,8102.636555842,"false"
false,0.0,-665.5325558420009,1.901121317,10332.337424236,0.509219041,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999923374,true,false,false,0.0,0.0,-0.455276371,157.369830636,8765.532555842,false,0.0,672.3634441579998,1.881291193,10332.337424236,-2.612543488,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999923045,true,false,false,0.0,0.0,-7.627153155,288.3218106,8102.636555842,"true"
false,0.0,-665.5325558420009,1.893206946,10437.452059808,0.509745546,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999934835,true,false,false,0.0,0.0,-0.455276371,159.953160438,8765.532555842,false,0.0,672.3634441579998,1.797709647,10437.452059808,-2.536349809,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999934343,true,false,false,0.0,0.0,-7.627153155,288.3218106,8102.636555842,"true"
