"RA_1","vert_rate_1","alt_diff_1","psi_1","intr_sr_1","intr_chi_1","intr_vrc0_1","intr_vrc1_1","intr_vrc2_1","cc1_1","cc2_1","cc3_1","vc1_1","vc2_1","vc3_1","ua1_1","ua2_1","ua3_1","da1_1","da2_1","da3_1","target_rate_1","crossing_1","alarm_1","alert_1","intr_out_vrc0_1","intr_out_vrc1_1","intr_out_vrc2_1","intr_out_tds_1","response_none_1","response_stay_1","response_follow_1","response_timer_1","response_h_d_1","response_psi_d_1","v_1","h_1","RA_2","vert_rate_2","alt_diff_2","psi_2","intr_sr_2","intr_chi_2","intr_vrc0_2","intr_vrc1_2","intr_vrc2_2","cc1_2","cc2_2","cc3_2","vc1_2","vc2_2","vc3_2","ua1_2","ua2_2","ua3_2","da1_2","da2_2","da3_2","target_rate_2","crossing_2","alarm_2","alert_2","intr_out_vrc0_2","intr_out_vrc1_2","intr_out_vrc2_2","intr_out_tds_2","response_none_2","response_stay_2","response_follow_2","response_timer_2","response_h_d_2","response_psi_d_2","v_2","h_2","converging"
false,0.0,-247.29501595500005,0.00725282,7983.700849931,-1.943372036,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.057214905,true,false,false,0.0,0.0,-0.270952,99.88451034,2647.295015955,false,0.0,243.88798404499994,0.109093864,7983.700849931,1.096379573,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.058446596,true,false,false,0.0,0.0,0.0,296.54646,2406.112015955,"true"
false,0.0,-247.29501595500005,0.003257209,7886.345403134,-1.917718419,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.046473506,true,false,false,0.0,0.0,-0.270952,99.88451034,2647.295015955,false,0.0,243.88798404499994,0.109093864,7886.345403134,1.11803758,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.047019911,true,false,false,0.0,0.0,0.0,296.54646,2406.112015955,"true"
false,0.0,-247.29501595500005,-0.001471772,7792.34155659,-1.890819115,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.039880085,true,false,false,0.0,0.0,-0.270952,99.88451034,2647.295015955,false,0.0,243.88798404499994,0.109093864,7792.34155659,1.140207902,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.040444876,true,false,false,0.0,0.0,0.838448653,296.54646,2406.112015955,"true"
false,0.0,-247.29501595500005,-0.006200776,7701.076162676,-1.863448576,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.046386076,true,false,false,0.0,0.0,-0.270952,99.88451034,2647.295015955,false,0.0,243.88798404499994,0.11758929,7701.076162676,1.154354011,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.047092294,true,false,false,0.0,0.0,3.26503549,296.54646,2406.112015955,"true"
false,0.0,-247.29501595500005,-0.010929781,7608.314032246,-1.835845378,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.046216847,true,false,false,0.0,0.0,-0.270952,99.88451034,2647.295015955,false,0.0,243.88798404499994,0.154270601,7608.314032246,1.140546893,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.046942297,true,false,false,0.0,0.0,3.26503549,296.54646,2406.112015955,"true"
false,0.0,-247.29501595500005,-0.015658785,7505.912750171,-1.808470741,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.044822882,true,false,false,0.0,0.0,-0.270952,99.88451034,2647.295015955,false,0.0,243.88798404499994,0.210121104,7505.912750171,1.107342023,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.045533459,true,false,false,0.0,0.0,3.26503549,296.54646,2406.112015955,"true"
false,0.0,-247.29501595500005,-0.02038779,7391.817709836,-1.781457263,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.045718361,true,false,false,0.0,0.0,-0.270952,99.88451034,2647.295015955,false,0.0,243.88798404499994,0.267061652,7391.817709836,1.072685949,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.046473602,true,false,false,0.0,0.0,3.26503549,296.54646,2406.112015955,"true"
false,0.0,-247.29501595500005,-0.025116794,7266.013243821,-1.754826363,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.049836786,true,false,false,0.0,0.0,-0.270952,99.88451034,2647.295015955,false,0.0,243.88798404499994,0.32404551,7266.013243821,1.037603986,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.050739356,true,false,false,0.0,0.0,2.770373579,296.54646,2406.112015955,"true"
false,0.0,-247.29501595500005,-0.029845799,7129.059322795,-1.728557924,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.055209391,true,false,false,0.0,0.0,-0.594307195,99.88451034,2647.295015955,false,0.0,243.88798404499994,0.375463508,7129.059322795,1.007725423,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.056300816,true,false,false,0.0,15.451265488,2.770373579,296.54646,2406.112015955,"true"
false,0.0,-247.29501595500005,-0.039343621,6981.505984967,-1.697843386,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.063462707,true,false,false,0.0,0.0,-0.594307195,99.88451034,2647.295015955,false,9.570126838,239.62171819200012,0.427806007,6981.505984967,0.97659964,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.072995375,true,false,false,0.0,15.451265488,2.770373579,296.54646,2410.378281808,"true"
