"RA_1","vert_rate_1","alt_diff_1","psi_1","intr_sr_1","intr_chi_1","intr_vrc0_1","intr_vrc1_1","intr_vrc2_1","cc1_1","cc2_1","cc3_1","vc1_1","vc2_1","vc3_1","ua1_1","ua2_1","ua3_1","da1_1","da2_1","da3_1","target_rate_1","crossing_1","alarm_1","alert_1","intr_out_vrc0_1","intr_out_vrc1_1","intr_out_vrc2_1","intr_out_tds_1","response_none_1","response_stay_1","response_follow_1","response_timer_1","response_h_d_1","response_psi_d_1","v_1","h_1","RA_2","vert_rate_2","alt_diff_2","psi_2","intr_sr_2","intr_chi_2","intr_vrc0_2","intr_vrc1_2","intr_vrc2_2","cc1_2","cc2_2","cc3_2","vc1_2","vc2_2","vc3_2","ua1_2","ua2_2","ua3_2","da1_2","da2_2","da3_2","target_rate_2","crossing_2","alarm_2","alert_2","intr_out_vrc0_2","intr_out_vrc1_2","intr_out_vrc2_2","intr_out_tds_2","response_none_2","response_stay_2","response_follow_2","response_timer_2","response_h_d_2","response_psi_d_2","v_2","h_2","converging"
false,0.0,-147.29501595500005,0.0,14599.552096456,1.644680243,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.010996143,true,false,false,0.0,0.0,0.951637874,384.5534154,2647.295015955,false,0.0,154.45898404499985,0.046104007,14599.552096456,-1.543016417,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.010796634,true,false,false,0.0,0.0,-3.29501,161.57798862,2495.541015955,"false"
false,0.0,-147.29501595500005,0.008311245,14622.309074546,1.651561584,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000038824,true,false,false,0.0,0.0,0.951637874,384.5534154,2647.295015955,false,0.0,154.45898404499985,0.008768538,14622.309074546,-1.490488362,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000037515,true,false,false,0.0,0.0,-3.29501,161.57798862,2495.541015955,"false"
false,0.0,-147.29501595500005,0.023649478,14635.348047353,1.651451464,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999938791,true,false,false,0.0,0.0,2.500546411,384.5534154,2647.295015955,false,0.0,154.45898404499985,-0.048615562,14635.348047353,-1.41787615,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999938457,true,false,false,0.0,0.0,-2.822877933,161.57798862,2495.541015955,"true"
false,0.0,-147.29501595500005,0.054265223,14635.194935232,1.636182059,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999970555,true,false,false,0.0,0.0,2.500546411,384.5534154,2647.295015955,false,0.0,154.45898404499985,-0.099804697,14635.194935232,-1.351340674,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999969877,true,false,false,0.0,0.0,-0.422717423,161.57798862,2495.541015955,"true"
false,0.0,-147.29501595500005,0.096502373,14617.758320745,1.609465446,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000051406,true,false,false,0.0,0.0,2.500546411,384.5534154,2647.295015955,false,0.0,154.45898404499985,-0.119423367,14617.758320745,-1.316201468,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000049724,true,false,false,0.0,0.0,-0.422717423,161.57798862,2495.541015955,"true"
false,0.0,-147.29501595500005,0.140014361,14585.67172277,1.581601978,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000147137,true,false,false,0.0,0.0,4.478434074,384.5534154,2647.295015955,false,0.0,154.45898404499985,-0.126885423,14585.67172277,-1.293090891,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000144235,true,false,false,0.0,0.0,-0.422717423,161.57798862,2495.541015955,"true"
false,0.0,-147.29501595500005,0.203946242,14536.891002172,1.533438845,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000278893,true,false,false,0.0,0.0,4.478434074,384.5534154,2647.295015955,false,0.0,154.45898404499985,-0.134263751,14536.891002172,-1.269943816,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000274284,true,false,false,0.0,0.0,-0.422717423,161.57798862,2495.541015955,"true"
false,0.0,-147.29501595500005,0.27889759,14463.013501017,1.474345544,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000544,true,false,false,0.0,0.0,4.478434074,384.5534154,2647.295015955,false,0.0,154.45898404499985,-0.141641565,14463.013501017,-1.246707955,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000535756,true,false,false,0.0,0.0,-0.422717423,161.57798862,2495.541015955,"true"
false,0.0,-147.29501595500005,0.353848938,14362.962688254,1.415285007,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.001047067,true,false,false,0.0,0.0,4.478434074,384.5534154,2647.295015955,false,0.0,154.45898404499985,-0.149019375,14362.962688254,-1.223439333,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.001031347,true,false,false,0.0,0.0,-0.422717423,161.57798862,2495.541015955,"true"
false,0.0,-147.29501595500005,0.428800287,14236.931819641,1.356199362,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.001879152,true,false,false,0.0,0.0,4.478434074,384.5534154,2647.295015955,false,0.0,154.45898404499985,-0.156397186,14236.931819641,-1.200195819,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.001849789,true,false,false,0.0,0.0,-0.422717423,161.57798862,2495.541015955,"true"
