"RA_1","vert_rate_1","alt_diff_1","psi_1","intr_sr_1","intr_chi_1","intr_vrc0_1","intr_vrc1_1","intr_vrc2_1","cc1_1","cc2_1","cc3_1","vc1_1","vc2_1","vc3_1","ua1_1","ua2_1","ua3_1","da1_1","da2_1","da3_1","target_rate_1","crossing_1","alarm_1","alert_1","intr_out_vrc0_1","intr_out_vrc1_1","intr_out_vrc2_1","intr_out_tds_1","response_none_1","response_stay_1","response_follow_1","response_timer_1","response_h_d_1","response_psi_d_1","v_1","h_1","RA_2","vert_rate_2","alt_diff_2","psi_2","intr_sr_2","intr_chi_2","intr_vrc0_2","intr_vrc1_2","intr_vrc2_2","cc1_2","cc2_2","cc3_2","vc1_2","vc2_2","vc3_2","ua1_2","ua2_2","ua3_2","da1_2","da2_2","da3_2","target_rate_2","crossing_2","alarm_2","alert_2","intr_out_vrc0_2","intr_out_vrc1_2","intr_out_vrc2_2","intr_out_tds_2","response_none_2","response_stay_2","response_follow_2","response_timer_2","response_h_d_2","response_psi_d_2","v_2","h_2","converging"
false,0.0,-640.5325558420009,-0.80761535,12738.333299216,-2.206120046,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.007582852,true,false,false,0.0,0.0,3.02367,269.212539,8765.532555842,false,0.0,644.5804441580003,0.295633433,12738.333299216,-0.167776176,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.007539162,true,false,false,0.0,0.0,0.935294,186.6656166,8130.419555842,"false"
false,0.0,-640.5325558420009,-0.781050544,12718.220831926,-2.252161148,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.0004329,true,false,false,0.0,0.0,-5.655536516,269.212539,8765.532555842,false,0.0,644.5804441580003,0.307305992,12718.220831926,-0.198925031,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000428958,true,false,false,0.0,0.0,0.935294,186.6656166,8130.419555842,"false"
false,0.0,-640.5325558420009,-0.76264969,12710.2846028,-2.289861904,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000083944,true,false,false,0.0,0.0,-6.210272827,269.212539,8765.532555842,false,0.0,644.5804441580003,0.323564762,12710.2846028,-0.234483702,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000082541,true,false,false,0.0,0.0,0.0,186.6656166,8130.419555842,"false"
false,0.0,-640.5325558420009,-0.810983532,12705.446876379,-2.261173623,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000082623,true,false,false,0.0,0.0,-6.210272827,269.212539,8765.532555842,false,0.0,644.5804441580003,0.328212987,12705.446876379,-0.258777488,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000081196,true,false,false,0.0,0.0,-0.916902556,186.6656166,8130.419555842,"false"
false,0.0,-640.5325558420009,-0.896872172,12690.766217587,-2.195881717,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000105908,true,false,false,0.0,0.0,-6.210272827,269.212539,8765.532555842,false,0.0,644.5804441580003,0.316837788,12690.766217587,-0.267999023,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.00010426,true,false,false,0.0,0.0,-0.916902556,186.6656166,8130.419555842,"false"
false,0.0,-640.5325558420009,-0.982760811,12662.320396356,-2.131526898,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.00013511,true,false,false,0.0,0.0,-6.210272827,269.212539,8765.532555842,false,0.0,644.5804441580003,0.300899777,12662.320396356,-0.273594832,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000133217,true,false,false,0.0,0.0,-2.195765559,186.6656166,8130.419555842,"false"
false,0.0,-640.5325558420009,-1.068649451,12619.388236541,-2.067969642,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000197401,true,false,false,0.0,0.0,-6.210272827,269.212539,8765.532555842,false,0.0,644.5804441580003,0.268809528,12619.388236541,-0.263835967,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000194992,true,false,false,0.0,0.0,-2.195765559,186.6656166,8130.419555842,"false"
false,0.0,-640.5325558420009,-1.15453809,12560.86218109,-2.004953286,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000290088,true,false,false,0.0,0.0,-6.210272827,269.212539,8765.532555842,false,0.0,644.5804441580003,0.230558548,12560.86218109,-0.24845727,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000286895,true,false,false,0.0,0.0,-2.195765559,186.6656166,8130.419555842,"false"
false,0.0,-640.5325558420009,-1.240426729,12486.359254463,-1.942412622,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.00037818,true,false,false,0.0,0.0,-6.210272827,269.212539,8765.532555842,false,0.0,644.5804441580003,0.192236018,12486.359254463,-0.233482715,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000374214,true,false,false,0.0,0.0,-2.195765559,186.6656166,8130.419555842,"false"
false,0.0,-640.5325558420009,-1.326315369,12395.636116004,-1.880307508,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.00045003,true,false,false,0.0,0.0,-6.210272827,269.212539,8765.532555842,false,0.0,644.5804441580003,0.153912688,12395.636116004,-0.218942911,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000445393,true,false,false,0.0,0.0,-2.195765559,186.6656166,8130.419555842,"false"
