"RA_1","vert_rate_1","alt_diff_1","psi_1","intr_sr_1","intr_chi_1","intr_vrc0_1","intr_vrc1_1","intr_vrc2_1","cc1_1","cc2_1","cc3_1","vc1_1","vc2_1","vc3_1","ua1_1","ua2_1","ua3_1","da1_1","da2_1","da3_1","target_rate_1","crossing_1","alarm_1","alert_1","intr_out_vrc0_1","intr_out_vrc1_1","intr_out_vrc2_1","intr_out_tds_1","response_none_1","response_stay_1","response_follow_1","response_timer_1","response_h_d_1","response_psi_d_1","v_1","h_1","RA_2","vert_rate_2","alt_diff_2","psi_2","intr_sr_2","intr_chi_2","intr_vrc0_2","intr_vrc1_2","intr_vrc2_2","cc1_2","cc2_2","cc3_2","vc1_2","vc2_2","vc3_2","ua1_2","ua2_2","ua3_2","da1_2","da2_2","da3_2","target_rate_2","crossing_2","alarm_2","alert_2","intr_out_vrc0_2","intr_out_vrc1_2","intr_out_vrc2_2","intr_out_tds_2","response_none_2","response_stay_2","response_follow_2","response_timer_2","response_h_d_2","response_psi_d_2","v_2","h_2","converging"
false,0.0,-47.29501595500005,0.081685441,17916.34138263,0.991671631,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.001969234,true,false,false,0.0,0.0,0.0,225.945786,2647.295015955,false,0.0,41.56368404500017,-2.974747555,17916.34138263,0.906511973,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.001980193,true,false,false,0.0,0.0,0.79830974,282.2811744,2608.436315955,"false"
false,0.0,-47.29501595500005,0.081685441,17623.623939357,1.014920553,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.006366354,true,false,false,0.0,0.0,0.548828586,222.74293233,2647.295015955,false,0.0,41.56368404500017,-2.966448875,17623.623939357,0.921462214,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.006391753,true,false,false,0.0,0.0,0.79830974,282.2811744,2608.436315955,"false"
false,0.0,-47.29501595500005,0.088092612,17339.306678008,1.032250062,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.011287166,true,false,false,0.0,0.0,2.855545612,219.54007866,2647.295015955,false,0.0,41.56368404500017,-2.952926593,17339.306678008,0.931676613,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.011327492,true,false,false,0.0,0.0,0.611611825,282.2811744,2608.436315955,"false"
false,0.0,-47.29501595500005,0.123142331,17060.493800823,1.021320121,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.016619618,true,false,false,0.0,0.0,2.855545612,216.33722499,2647.295015955,false,0.0,41.56368404500017,-2.940972609,17060.493800823,0.943842407,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.016681867,true,false,false,0.0,0.0,3.378891156,282.2811744,2608.436315955,"false"
false,0.0,-47.29501595500005,0.172861596,16780.824536785,0.995873304,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.025790755,true,false,false,0.0,0.0,5.849488784,213.13437132,2647.295015955,false,0.0,41.56368404500017,-2.904928612,16780.824536785,0.932070857,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.025880944,true,false,false,0.0,0.0,3.378891156,282.2811744,2608.436315955,"false"
false,0.0,-47.29501595500005,0.254678205,16490.754473873,0.938071077,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.028442072,true,false,false,0.0,0.0,5.849488784,209.93151765,2647.295015955,false,0.0,41.56368404500017,-2.847141129,16490.754473873,0.898297757,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.028541128,true,false,false,0.0,0.0,3.378891156,282.2811744,2608.436315955,"false"
false,0.0,-47.29501595500005,0.350177183,16183.254355599,0.86597439,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.036875489,true,false,false,0.0,0.0,5.849488784,206.72866398,2647.295015955,false,0.0,41.56368404500017,-2.788208114,16183.254355599,0.862767033,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.037005622,true,false,false,0.0,0.0,3.378891156,282.2811744,2608.436315955,"false"
false,0.0,-47.29501595500005,0.446303836,15858.6002145,0.792544015,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.042146397,true,false,false,0.0,0.0,3.49109279,203.52581031,2647.295015955,false,0.0,41.56368404500017,-2.729236649,15858.6002145,0.826491847,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.042312911,true,false,false,0.0,0.0,3.378891156,282.2811744,2608.436315955,"false"
false,0.0,-47.29501595500005,0.51726412,15518.963942788,0.743580484,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.046297982,true,false,false,0.0,0.0,3.49109279,200.32295664,2647.295015955,false,0.0,41.56368404500017,-2.670263917,15518.963942788,0.789515867,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.046502426,true,false,false,0.0,0.0,3.378891156,282.2811744,2608.436315955,"false"
false,0.0,-47.29501595500005,0.578557018,15168.447743088,0.703753472,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.060037516,true,false,false,0.0,0.0,3.49109279,197.12010297,2647.295015955,false,0.0,41.56368404500017,-2.611291143,15168.447743088,0.752008979,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.060307178,true,false,false,0.0,0.0,3.378891156,282.2811744,2608.436315955,"false"
