"RA_1","vert_rate_1","alt_diff_1","psi_1","intr_sr_1","intr_chi_1","intr_vrc0_1","intr_vrc1_1","intr_vrc2_1","cc0_1","cc1_1","cc2_1","vc0_1","vc1_1","vc2_1","ua0_1","ua1_1","ua2_1","da0_1","da1_1","da2_1","target_rate_1","crossing_1","alarm_1","alert_1","intr_out_vrc0_1","intr_out_vrc1_1","intr_out_vrc2_1","intr_out_tds_1","response_none_1","response_stay_1","response_follow_1","response_timer_1","response_h_d_1","response_psi_d_1","v_1","h_1","RA_2","vert_rate_2","alt_diff_2","psi_2","intr_sr_2","intr_chi_2","intr_vrc0_2","intr_vrc1_2","intr_vrc2_2","cc0_2","cc1_2","cc2_2","vc0_2","vc1_2","vc2_2","ua0_2","ua1_2","ua2_2","da0_2","da1_2","da2_2","target_rate_2","crossing_2","alarm_2","alert_2","intr_out_vrc0_2","intr_out_vrc1_2","intr_out_vrc2_2","intr_out_tds_2","response_none_2","response_stay_2","response_follow_2","response_timer_2","response_h_d_2","response_psi_d_2","v_2","h_2","converging","abs_alt_diff"
false,0.0,-440.5325558420009,-4.523928989889899,18481.49857886,62.729912522176484,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000666928,true,false,false,0.0,0.0,0.898845,326.3833884,8765.532555842,false,0.0,439.84144415800074,-129.46349300099516,18481.49857886,7.669476509778621,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000667771,true,false,false,0.0,0.0,-0.480261,125.33501532,8335.158555842,false,440.5325558420009
false,0.0,-440.5325558420009,-4.029227202812532,18208.679559189,63.202271590849605,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.002213832,true,false,false,0.0,0.0,3.254582402,327.358712323,8765.532555842,false,0.0,439.84144415800074,-129.8493346977584,18208.679559189,9.022379119588125,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.002215876,true,false,false,0.0,0.0,0.0,127.10112924,8335.158555842,false,440.5325558420009
false,0.0,-440.5325558420009,-1.9807565799116231,17933.730881066,62.147501095313345,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.003448076,true,false,false,0.0,0.0,3.986835369,328.334036245,8765.532555842,false,0.0,439.84144415800074,-129.94366818802212,17933.730881066,10.110412737216492,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.003452154,true,false,false,0.0,0.0,0.0,128.86724316,8335.158555842,false,440.5325558420009
false,0.0,-440.5325558420009,1.6614352258672975,17647.43354945,59.50922829106256,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.005847219,true,false,false,0.0,0.0,3.986835369,329.309360168,8765.532555842,false,0.0,439.84144415800074,-129.9437539025083,17647.43354945,11.114417453230782,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.005854544,true,false,false,0.0,0.0,0.0,130.63335708,8335.158555842,false,440.5325558420009
false,0.0,-440.5325558420009,5.632567373042539,17345.178648429,56.54290706881513,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.016326939,true,false,false,0.0,0.0,3.986835369,330.28468409,8765.532555842,false,0.0,439.84144415800074,-129.94375401709982,17345.178648429,12.11922843545438,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.016345667,true,false,false,0.0,0.0,0.0,132.399471,8335.158555842,false,440.5325558420009
false,0.0,-440.5325558420009,9.615045115885401,17026.823582357,53.5635538069259,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.020938904,true,false,false,0.0,0.0,3.986835369,331.260008013,8765.532555842,false,0.0,439.84144415800074,-129.94375401709982,17026.823582357,13.12235291640801,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.020964558,true,false,false,0.0,0.0,0.0,134.16558492,8335.158555842,false,440.5325558420009
false,0.0,-440.5325558420009,13.597879754138852,16692.816888354,50.58043363401258,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.02343522,true,false,false,0.0,0.0,3.986835369,332.235331936,8765.532555842,false,0.0,439.84144415800074,-129.94375401709982,16692.816888354,14.12206738174814,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.023465116,true,false,false,0.0,0.0,0.0,135.93169884,8335.158555842,false,440.5325558420009
false,0.0,-440.5325558420009,17.58073307081642,16343.660931909,47.59208258561283,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.025213844,true,false,false,0.0,0.0,3.986835369,333.210655858,8765.532555842,false,0.0,439.84144415800074,-129.94375401709982,16343.660931909,15.116569650025964,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.025248192,true,false,false,0.0,0.0,0.0,137.69781276,8335.158555842,false,440.5325558420009
false,0.0,-440.5325558420009,21.563594638086244,15979.894113808,44.596574434915205,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.025435065,true,false,false,0.0,0.0,3.986835369,334.185979781,8765.532555842,false,0.0,439.84144415800074,-129.94375401709982,15979.894113808,16.103923066598163,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.025471471,true,false,false,0.0,0.0,0.0,139.46392668,8335.158555842,false,440.5325558420009
false,0.0,-440.5325558420009,25.546464112173638,15602.08994967,41.59181186991063,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.04406081,true,false,false,0.0,0.0,3.986835369,335.161303703,8765.532555842,false,0.0,439.84144415800074,-129.94375401709982,15602.08994967,17.08203003297676,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.044115567,true,false,false,0.0,0.0,0.0,141.2300406,8335.158555842,false,440.5325558420009
false,0.0,-440.5325558420009,29.529341550374387,15210.85674366,38.57550615339068,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.109579899,true,false,false,0.0,0.0,3.986835369,336.136627626,8765.532555842,false,0.0,439.84144415800074,-129.94375401709982,15210.85674366,18.048601697361768,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.109708795,true,false,false,0.0,0.0,0.0,142.99615452,8335.158555842,false,440.5325558420009
false,0.0,-440.5325558420009,33.51222689539271,14806.837396295,35.545141943338926,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.115057623,true,false,false,0.0,0.0,3.986835369,337.111951549,8765.532555842,false,0.0,439.84144415800074,-129.94375401709982,14806.837396295,19.001122832328342,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.11520578,true,false,false,0.0,0.0,0.0,144.76226844,8335.158555842,false,440.5325558420009
false,0.0,-440.5325558420009,37.49512008993282,14390.70936519,32.49793575349087,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.116749845,true,false,false,0.0,0.0,3.986835369,338.087275471,8765.532555842,false,0.0,439.84144415800074,-129.94375401709982,14390.70936519,19.936809837020395,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.116915268,true,false,false,0.0,0.0,0.0,146.52838236,8335.158555842,false,440.5325558420009
false,0.0,-440.5325558420009,41.4780211912905,13963.184820733,29.43078570493522,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.118306711,true,false,false,0.0,0.0,3.460683971,339.062599394,8765.532555842,false,0.0,439.84144415800074,-129.94375401709982,13963.184820733,20.852560889822435,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.118487745,true,false,false,0.0,0.0,0.0,148.29449628,8335.158555842,false,440.5325558420009
false,0.0,-440.5325558420009,45.11566508727479,13525.324379211,26.688014165106846,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.125022043,true,false,false,0.0,0.0,3.460683971,340.037923316,8765.532555842,false,0.0,439.84144415800074,-129.94375401709982,13525.324379211,21.747433245978346,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.125225321,true,false,false,0.0,0.0,0.0,150.0606102,8335.158555842,false,440.5325558420009
false,0.0,-440.5325558420009,48.580311825470666,13078.764760848,24.101990356222295,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.131805013,true,false,false,0.0,0.0,3.460683971,341.013247239,8765.532555842,false,0.0,439.84144415800074,-129.94375401709982,13078.764760848,22.62605617528967,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.132033945,true,false,false,0.0,0.0,0.0,151.82672412,8335.158555842,false,440.5325558420009
false,0.0,-440.5325558420009,52.037626250874915,12624.259921489,21.50577895666986,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.136827859,true,false,false,0.0,0.0,3.460683971,341.988571162,8765.532555842,false,0.0,439.84144415800074,-129.94375401709982,12624.259921489,23.487159201141484,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.137080066,true,false,false,0.0,0.0,0.0,153.59283804,8335.158555842,false,440.5325558420009
