"RA_1","vert_rate_1","alt_diff_1","psi_1","intr_sr_1","intr_chi_1","intr_vrc0_1","intr_vrc1_1","intr_vrc2_1","cc0_1","cc1_1","cc2_1","vc0_1","vc1_1","vc2_1","ua0_1","ua1_1","ua2_1","da0_1","da1_1","da2_1","target_rate_1","crossing_1","alarm_1","alert_1","intr_out_vrc0_1","intr_out_vrc1_1","intr_out_vrc2_1","intr_out_tds_1","response_none_1","response_stay_1","response_follow_1","response_timer_1","response_h_d_1","response_psi_d_1","v_1","h_1","RA_2","vert_rate_2","alt_diff_2","psi_2","intr_sr_2","intr_chi_2","intr_vrc0_2","intr_vrc1_2","intr_vrc2_2","cc0_2","cc1_2","cc2_2","vc0_2","vc1_2","vc2_2","ua0_2","ua1_2","ua2_2","da0_2","da1_2","da2_2","target_rate_2","crossing_2","alarm_2","alert_2","intr_out_vrc0_2","intr_out_vrc1_2","intr_out_vrc2_2","intr_out_tds_2","response_none_2","response_stay_2","response_follow_2","response_timer_2","response_h_d_2","response_psi_d_2","v_2","h_2","converging"
false,0.0,-47.29501595500005,"4.680231016964894",17916.34138263,"56.81859911915473",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.001969234,true,false,false,0.0,0.0,0.0,225.945786,2647.295015955,false,0.0,41.56368404500017,"-170.44048001836072",17916.34138263,"51.93931013097723",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.001980193,true,false,false,0.0,0.0,0.79830974,282.2811744,2608.436315955,false
false,0.0,-47.29501595500005,"4.680231016964894",17623.623939357,"58.15066422798358",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.006366354,true,false,false,0.0,0.0,0.548828586,222.74293233,2647.295015955,false,0.0,41.56368404500017,"-169.9650006788311",17623.623939357,"52.79589584298068",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.006391753,true,false,false,0.0,0.0,0.79830974,282.2811744,2608.436315955,false
false,0.0,-47.29501595500005,"5.04733487388351",17339.306678008,"59.14357195471755",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.011287166,true,false,false,0.0,0.0,2.855545612,219.54007866,2647.295015955,false,0.0,41.56368404500017,"-169.19023099084538",17339.306678008,"53.38113779594333",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.011327492,true,false,false,0.0,0.0,0.611611825,282.2811744,2608.436315955,false
false,0.0,-47.29501595500005,"7.055535845703002",17060.493800823,"58.51733246509056",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.016619618,true,false,false,0.0,0.0,2.855545612,216.33722499,2647.295015955,false,0.0,41.56368404500017,"-168.5053181592785",17060.493800823,"54.07818644656891",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.016681867,true,false,false,0.0,0.0,3.378891156,282.2811744,2608.436315955,false
false,0.0,-47.29501595500005,"9.904239890695514",16780.824536785,"57.0593372489488",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.025790755,true,false,false,0.0,0.0,5.849488784,213.13437132,2647.295015955,false,0.0,41.56368404500017,"-166.44014925439626",16780.824536785,"53.403726313241684",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.025880944,true,false,false,0.0,0.0,3.378891156,282.2811744,2608.436315955,false
false,0.0,-47.29501595500005,"14.59198628046758",16490.754473873,"53.74751359539167",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.028442072,true,false,false,0.0,0.0,5.849488784,209.93151765,2647.295015955,false,0.0,41.56368404500017,"-163.12917036981227",16490.754473873,"51.468670222168406",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.028541128,true,false,false,0.0,0.0,3.378891156,282.2811744,2608.436315955,false
false,0.0,-47.29501595500005,"20.063674667680278",16183.254355599,"49.61667771341596",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.036875489,true,false,false,0.0,0.0,5.849488784,206.72866398,2647.295015955,false,0.0,41.56368404500017,"-159.7525573363311",16183.254355599,"49.43290969392422",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.037005622,true,false,false,0.0,0.0,3.378891156,282.2811744,2608.436315955,false
false,0.0,-47.29501595500005,"25.571326183298854",15858.6002145,"45.409427137853015",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.042146397,true,false,false,0.0,0.0,3.49109279,203.52581031,2647.295015955,false,0.0,41.56368404500017,"-156.37374128012766",15858.6002145,"47.35449463507217",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.042312911,true,false,false,0.0,0.0,3.378891156,282.2811744,2608.436315955,false
false,0.0,-47.29501595500005,"29.637050969548557",15518.963942788,"42.60402346149504",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.046297982,true,false,false,0.0,0.0,3.49109279,200.32295664,2647.295015955,false,0.0,41.56368404500017,"-152.99485263017158",15518.963942788,"45.235927037712024",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.046502426,true,false,false,0.0,0.0,3.378891156,282.2811744,2608.436315955,false
false,0.0,-47.29501595500005,"33.1488753390744",15168.447743088,"40.32210376327816",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.060037516,true,false,false,0.0,0.0,3.49109279,197.12010297,2647.295015955,false,0.0,41.56368404500017,"-149.6159615737927",15168.447743088,"43.086940652642156",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.060307178,true,false,false,0.0,0.0,3.378891156,282.2811744,2608.436315955,false
