"RA_1","vert_rate_1","alt_diff_1","psi_1","intr_sr_1","intr_chi_1","intr_vrc0_1","intr_vrc1_1","intr_vrc2_1","cc0_1","cc1_1","cc2_1","vc0_1","vc1_1","vc2_1","ua0_1","ua1_1","ua2_1","da0_1","da1_1","da2_1","target_rate_1","crossing_1","alarm_1","alert_1","intr_out_vrc0_1","intr_out_vrc1_1","intr_out_vrc2_1","intr_out_tds_1","response_none_1","response_stay_1","response_follow_1","response_timer_1","response_h_d_1","response_psi_d_1","v_1","h_1","RA_2","vert_rate_2","alt_diff_2","psi_2","intr_sr_2","intr_chi_2","intr_vrc0_2","intr_vrc1_2","intr_vrc2_2","cc0_2","cc1_2","cc2_2","vc0_2","vc1_2","vc2_2","ua0_2","ua1_2","ua2_2","da0_2","da1_2","da2_2","target_rate_2","crossing_2","alarm_2","alert_2","intr_out_vrc0_2","intr_out_vrc1_2","intr_out_vrc2_2","intr_out_tds_2","response_none_2","response_stay_2","response_follow_2","response_timer_2","response_h_d_2","response_psi_d_2","v_2","h_2","converging"
false,0.0,-260.56028917500043,"16.808294977282205",14030.397652196,"-112.8116095430226",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.012280253,true,false,false,0.0,0.0,-0.917265,129.68515104,8435.560289175,false,0.0,259.30444415799957,"21.995026013650246",14030.397652196,"62.00165950140827",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.01231726,true,false,false,0.0,0.0,2.910794955,424.5205194,8165.695555842,true
false,0.0,-260.56028917500043,"16.075302163153772",13881.365884405,"-111.02962399705977",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.003622159,true,false,false,0.0,0.0,-0.917265,129.68515104,8435.560289175,false,0.0,259.30444415799957,"23.046153930003964",13881.365884405,"61.999524259593144",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.003629833,true,false,false,0.0,0.0,2.910794955,424.5205194,8165.695555842,true
false,0.0,-260.56028917500043,"15.158223223365738",13722.739232459,"-109.0708026479685",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.004353694,true,false,false,0.0,0.0,-0.917265,129.68515104,8435.560289175,false,0.0,259.30444415799957,"25.656661543277387",13722.739232459,"60.43075905562297",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.004366297,true,false,false,0.0,0.0,2.910794955,424.5205194,8165.695555842,true
false,0.0,-260.56028917500043,"14.240958416068967",13548.672909035,"-107.13198004694158",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.0072204,true,false,false,0.0,0.0,-0.917265,129.68515104,8435.560289175,false,0.0,259.30444415799957,"28.539876154073553",13548.672909035,"58.56910223855694",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.007245092,true,false,false,0.0,0.0,2.910794955,424.5205194,8165.695555842,true
false,0.0,-260.56028917500043,"13.323693379589075",13358.485116623,"-105.21578051256807",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.011806364,true,false,false,0.0,0.0,-0.917265,129.68515104,8435.560289175,false,0.0,259.30444415799957,"31.448344166169015",13358.485116623,"56.659568724355104",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.011848783,true,false,false,0.0,0.0,2.910794955,424.5205194,8165.695555842,true
false,0.0,-260.56028917500043,"12.406428400404963",13152.224973628,"-103.32326550645924",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.025248817,true,false,false,0.0,0.0,-0.917265,129.68515104,8435.560289175,false,0.0,259.30444415799957,"34.35894438340327",13152.224973628,"54.72421853404558",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.025325813,true,false,false,0.0,0.0,2.412871679,424.5205194,8165.695555842,true
false,0.0,-260.56028917500043,"11.489163421220852",12930.566182873,"-101.45379589419457",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.031188846,true,false,false,0.0,0.0,-0.917265,129.68515104,8435.560289175,false,0.0,259.30444415799957,"36.985736946904574",12930.566182873,"53.04963048903326",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.031292881,true,false,false,0.0,0.0,2.412871679,424.5205194,8165.695555842,true
false,0.0,-260.56028917500043,"10.57189838474096",12695.509912784,"-99.60211272535572",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.034295599,true,false,false,0.0,0.0,-0.917265,129.68515104,8435.560289175,false,0.0,259.30444415799957,"39.42067636887549",12695.509912784,"51.54910925671709",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.034422797,true,false,false,0.0,0.0,2.412871679,424.5205194,8165.695555842,true
false,0.0,-260.56028917500043,"9.654633405556847",12447.64735718,"-97.76700998107971",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.035927009,true,false,false,0.0,0.0,-0.917265,129.68515104,8435.560289175,false,0.0,259.30444415799957,"41.835949186415874",12447.64735718,"50.05167420426861",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.036073284,true,false,false,0.0,0.0,2.412871679,424.5205194,8165.695555842,true
false,0.0,-260.56028917500043,"8.737368426372736",12187.134436087,"-95.94879327705445",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.037208094,true,false,false,0.0,0.0,-0.917265,129.68515104,8435.560289175,false,0.0,259.30444415799957,"44.2490835535775",12187.134436087,"48.539491619243904",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.037375457,true,false,false,0.0,0.0,2.412871679,424.5205194,8165.695555842,true
