"RA_1","vert_rate_1","alt_diff_1","psi_1","intr_sr_1","intr_chi_1","intr_vrc0_1","intr_vrc1_1","intr_vrc2_1","cc0_1","cc1_1","cc2_1","vc0_1","vc1_1","vc2_1","ua0_1","ua1_1","ua2_1","da0_1","da1_1","da2_1","target_rate_1","crossing_1","alarm_1","alert_1","intr_out_vrc0_1","intr_out_vrc1_1","intr_out_vrc2_1","intr_out_tds_1","response_none_1","response_stay_1","response_follow_1","response_timer_1","response_h_d_1","response_psi_d_1","v_1","h_1","RA_2","vert_rate_2","alt_diff_2","psi_2","intr_sr_2","intr_chi_2","intr_vrc0_2","intr_vrc1_2","intr_vrc2_2","cc0_2","cc1_2","cc2_2","vc0_2","vc1_2","vc2_2","ua0_2","ua1_2","ua2_2","da0_2","da1_2","da2_2","target_rate_2","crossing_2","alarm_2","alert_2","intr_out_vrc0_2","intr_out_vrc1_2","intr_out_vrc2_2","intr_out_tds_2","response_none_2","response_stay_2","response_follow_2","response_timer_2","response_h_d_2","response_psi_d_2","v_2","h_2","converging","abs_alt_diff"
false,0.0,-665.5325558420009,112.59780002852922,9154.973479989,25.109564427412913,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.014145849,true,false,false,0.0,0.0,-0.490305094,136.70319222,8765.532555842,false,0.0,672.3634441579998,138.73970898230652,9154.973479989,178.96765538254718,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.014012837,true,false,false,0.0,0.0,-2.6894,288.3218106,8102.636555842,false,665.5325558420009
false,0.0,-665.5325558420009,112.21287947601321,9318.36048655,25.87684114524125,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000011775,true,false,false,0.0,0.0,-0.490305094,139.286522022,8765.532555842,false,0.0,672.3634441579998,137.36945606454486,9318.36048655,-179.2797354667935,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000010285,true,false,false,0.0,0.0,-2.6894,288.3218106,8102.636555842,false,665.5325558420009
false,0.0,-665.5325558420009,111.72471960644909,9480.115560651,26.682291863719534,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999910362,true,false,false,0.0,0.0,-0.490305094,141.869851824,8765.532555842,false,0.0,672.3634441579998,134.76923550741256,9480.115560651,-176.36222400345127,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999910223,true,false,false,0.0,0.0,-3.583576948,288.3218106,8102.636555842,false,665.5325558420009
false,0.0,-665.5325558420009,111.23637106188303,9639.430329386,27.405496667946412,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999908887,true,false,false,0.0,0.0,-0.490305094,144.453181626,8765.532555842,false,0.0,672.3634441579998,131.50182668269727,9639.430329386,-172.85995891907515,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999908765,true,false,false,0.0,0.0,-7.627153155,288.3218106,8102.636555842,false,665.5325558420009
false,0.0,-665.5325558420009,110.74802205895074,9794.695419498,28.022453840221832,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999909972,true,false,false,0.0,0.0,-0.455276371,147.036511428,8765.532555842,false,0.0,672.3634441579998,126.94552477524158,9794.695419498,-168.17504889957212,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999909832,true,false,false,0.0,0.0,-7.627153155,288.3218106,8102.636555842,false,665.5325558420009
false,0.0,-665.5325558420009,110.286633928843,9943.492607297,28.48657898971691,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999910241,true,false,false,0.0,0.0,-0.455276371,149.61984123,8765.532555842,false,0.0,672.3634441579998,122.15665494426304,9943.492607297,-163.38344199191047,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999910098,true,false,false,0.0,0.0,-7.627153155,288.3218106,8102.636555842,false,665.5325558420009
false,0.0,-665.5325558420009,109.83314786075837,10083.842924448,28.824101436743376,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999911513,true,false,false,0.0,0.0,-0.455276371,152.203171032,8765.532555842,false,0.0,672.3634441579998,117.36778511328448,10083.842924448,-158.71053578199007,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999911353,true,false,false,0.0,0.0,-7.627153155,288.3218106,8102.636555842,false,665.5325558420009
false,0.0,-665.5325558420009,109.3796878622534,10213.988524634,29.05125336211619,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999915839,true,false,false,0.0,0.0,-0.455276371,154.786500834,8765.532555842,false,0.0,672.3634441579998,112.57891522501015,10213.988524634,-154.14797402414368,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999915618,true,false,false,0.0,0.0,-7.627153155,288.3218106,8102.636555842,false,665.5325558420009
false,0.0,-665.5325558420009,108.92622780645269,10332.337424236,29.17610189699923,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999923374,true,false,false,0.0,0.0,-0.455276371,157.369830636,8765.532555842,false,0.0,672.3634441579998,107.79004539403161,10332.337424236,-149.68771565678705,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999923045,true,false,false,0.0,0.0,-7.627153155,288.3218106,8102.636555842,true,665.5325558420009
false,0.0,-665.5325558420009,108.47276775065195,10437.452059808,29.20626841139176,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999934835,true,false,false,0.0,0.0,-0.455276371,159.953160438,8765.532555842,false,0.0,672.3634441579998,103.00117556305305,10437.452059808,-145.32213942451244,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999934343,true,false,false,0.0,0.0,-7.627153155,288.3218106,8102.636555842,true,665.5325558420009
