"RA_1","vert_rate_1","alt_diff_1","psi_1","intr_sr_1","intr_chi_1","intr_vrc0_1","intr_vrc1_1","intr_vrc2_1","cc0_1","cc1_1","cc2_1","vc0_1","vc1_1","vc2_1","ua0_1","ua1_1","ua2_1","da0_1","da1_1","da2_1","target_rate_1","crossing_1","alarm_1","alert_1","intr_out_vrc0_1","intr_out_vrc1_1","intr_out_vrc2_1","intr_out_tds_1","response_none_1","response_stay_1","response_follow_1","response_timer_1","response_h_d_1","response_psi_d_1","v_1","h_1","RA_2","vert_rate_2","alt_diff_2","psi_2","intr_sr_2","intr_chi_2","intr_vrc0_2","intr_vrc1_2","intr_vrc2_2","cc0_2","cc1_2","cc2_2","vc0_2","vc1_2","vc2_2","ua0_2","ua1_2","ua2_2","da0_2","da1_2","da2_2","target_rate_2","crossing_2","alarm_2","alert_2","intr_out_vrc0_2","intr_out_vrc1_2","intr_out_vrc2_2","intr_out_tds_2","response_none_2","response_stay_2","response_follow_2","response_timer_2","response_h_d_2","response_psi_d_2","v_2","h_2","converging","abs_alt_diff"
false,0.0,-376.8374891750009,13.632408998366632,11021.694033537,74.30394881184364,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.015562827,true,false,false,0.0,0.0,0.0,201.6904122,8751.837489175,false,0.0,368.72344415800035,-75.14852498468646,11021.694033537,-16.91511717131062,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.015807711,true,false,false,0.0,0.0,-1.62504,96.14856504,8381.276555842,true,376.8374891750009
false,0.0,-376.8374891750009,13.632408998366632,10875.789473575,75.1836878056441,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.0199092,true,false,false,0.0,0.0,0.720332633,201.6904122,8751.837489175,false,0.0,368.72344415800035,-76.5168191316339,10875.789473575,-14.667084087858495,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.020117367,true,false,false,0.0,0.0,-1.62504,97.23840788,8381.276555842,true,376.8374891750009
false,0.0,-376.8374891750009,14.132313242223788,10730.246906222,75.59903195871532,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.011192149,true,false,false,0.0,0.0,2.147169073,201.6904122,8751.837489175,false,0.0,368.72344415800035,-78.13912953339023,10730.246906222,-12.129525231878015,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.011400578,true,false,false,0.0,0.0,-1.62504,98.328250721,8381.276555842,true,376.8374891750009
false,0.0,-376.8374891750009,15.846984841625666,10582.525526653,74.83371189175733,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.023188352,true,false,false,0.0,0.0,5.471596812,201.6904122,8751.837489175,false,0.0,368.72344415800035,-79.76144463340049,10582.525526653,-9.557858656719631,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.023561206,true,false,false,0.0,0.0,-1.62504,99.418093561,8381.276555842,true,376.8374891750009
false,0.0,-376.8374891750009,20.012009745490403,10427.387302893,71.64624792549243,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.025859074,true,false,false,0.0,0.0,5.471596812,201.6904122,8751.837489175,false,0.0,368.72344415800035,-81.38376019177697,10427.387302893,-6.957982160743304,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.026317909,true,false,false,0.0,0.0,-0.942941186,100.507936402,8381.276555842,true,376.8374891750009
false,0.0,-376.8374891750009,25.4730402009812,10257.047881282,67.17535723762734,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.028139469,true,false,false,0.0,0.0,4.658923653,201.6904122,8751.837489175,false,0.0,368.72344415800035,-82.43085780840819,10257.047881282,-4.9207447764863925,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.028668698,true,false,false,0.0,0.0,0.0,101.597779242,8381.276555842,true,376.8374891750009
false,0.0,-376.8374891750009,30.32563898159656,10071.513976086,63.313929663260474,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.030804582,true,false,false,0.0,0.0,3.546594778,201.6904122,8751.837489175,false,0.0,368.72344415800035,-82.57923015689435,10071.513976086,-3.781201221751735,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.031430019,true,false,false,0.0,0.0,0.0,102.687622082,8381.276555842,true,376.8374891750009
false,0.0,-376.8374891750009,34.1604241330814,9873.958555375,60.4687776128231,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.032958341,true,false,false,0.0,0.0,3.546594778,201.6904122,8751.837489175,false,0.0,368.72344415800035,-82.57923714697945,9873.958555375,-2.79156113061917,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.033682662,true,false,false,0.0,0.0,0.0,103.777464923,8381.276555842,true,376.8374891750009
false,0.0,-376.8374891750009,37.70979161942897,9667.164887901,57.91318691559316,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.036134087,true,false,false,0.0,0.0,3.546594778,201.6904122,8751.837489175,false,0.0,368.72344415800035,-82.57923714697945,9667.164887901,-1.7977842842057599,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.036953851,true,false,false,0.0,0.0,0.0,104.867307763,8381.276555842,true,376.8374891750009
false,0.0,-376.8374891750009,41.25641492441677,9451.615117965,55.364575474561484,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.048686394,true,false,false,0.0,0.0,3.546594778,201.6904122,8751.837489175,false,0.0,368.72344415800035,-82.57923714697945,9451.615117965,-0.7997724775454202,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.049643963,true,false,false,0.0,0.0,0.0,105.957150604,8381.276555842,true,376.8374891750009
false,0.0,-376.8374891750009,44.80300998258525,9227.573585467,52.81963291147515,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.092004805,true,false,false,0.0,0.0,3.546594778,201.6904122,8751.837489175,false,0.0,368.72344415800035,-82.57923714697945,9227.573585467,0.20188001753673968,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.093471247,true,false,false,0.0,0.0,0.0,107.046993444,8381.276555842,false,376.8374891750009
false,0.0,-376.8374891750009,48.34960475427485,8995.315817489,50.27772181078708,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.130719983,true,false,false,0.0,0.0,3.546594778,201.6904122,8751.837489175,false,0.0,368.72344415800035,-82.57923714697945,8995.315817489,1.2065636885382598,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.132817621,true,false,false,0.0,0.0,0.0,108.136836284,8381.276555842,false,376.8374891750009
false,0.0,-376.8374891750009,51.89619952596445,8755.13031177,47.73821942466974,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.138095823,true,false,false,0.0,0.0,3.546594778,201.6904122,8751.837489175,false,0.0,368.72344415800035,-82.57923714697945,8755.13031177,2.2136560741105096,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.140557457,true,false,false,0.0,0.0,0.0,109.226679125,8381.276555842,false,376.8374891750009
false,0.0,-376.8374891750009,55.44279429765404,8507.318136715,45.20048426957569,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.147165833,true,false,false,0.0,0.0,3.546594778,201.6904122,8751.837489175,false,0.0,368.72344415800035,-82.57923714697945,8507.318136715,3.2225156907060613,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.150136509,true,false,false,0.0,0.0,0.0,110.316521965,8381.276555842,false,376.8374891750009
false,0.0,-376.8374891750009,58.98938906934363,8252.192511458,42.663848620490505,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.154432243,true,false,false,0.0,0.0,3.546594778,201.6904122,8751.837489175,false,0.0,368.72344415800035,-82.57923714697945,8252.192511458,4.232474813310469,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.157891029,true,false,false,0.0,0.0,0.0,111.406364806,8381.276555842,false,376.8374891750009
false,0.0,-376.8374891750009,62.535983898329,7990.078389906,40.1276101457489,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.162776904,true,false,false,0.0,0.0,3.546594778,201.6904122,8751.837489175,false,0.0,368.72344415800035,-82.57923714697945,7990.078389906,5.242831110258461,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.166787863,true,false,false,0.0,0.0,0.0,112.496207646,8381.276555842,false,376.8374891750009
false,0.0,-376.8374891750009,66.0825786700186,7721.312052158,37.59102165109026,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.170942183,true,false,false,0.0,0.0,3.546594778,201.6904122,8751.837489175,false,0.0,368.72344415800035,-82.57923714697945,7721.312052158,6.252837444585187,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.175506664,true,false,false,0.0,0.0,0.0,113.586050486,8381.276555842,false,376.8374891750009
