"RA_1","vert_rate_1","alt_diff_1","psi_1","intr_sr_1","intr_chi_1","intr_vrc0_1","intr_vrc1_1","intr_vrc2_1","cc1_1","cc2_1","cc3_1","vc1_1","vc2_1","vc3_1","ua1_1","ua2_1","ua3_1","da1_1","da2_1","da3_1","target_rate_1","crossing_1","alarm_1","alert_1","intr_out_vrc0_1","intr_out_vrc1_1","intr_out_vrc2_1","intr_out_tds_1","response_none_1","response_stay_1","response_follow_1","response_timer_1","response_h_d_1","response_psi_d_1","v_1","h_1","RA_2","vert_rate_2","alt_diff_2","psi_2","intr_sr_2","intr_chi_2","intr_vrc0_2","intr_vrc1_2","intr_vrc2_2","cc1_2","cc2_2","cc3_2","vc1_2","vc2_2","vc3_2","ua1_2","ua2_2","ua3_2","da1_2","da2_2","da3_2","target_rate_2","crossing_2","alarm_2","alert_2","intr_out_vrc0_2","intr_out_vrc1_2","intr_out_vrc2_2","intr_out_tds_2","response_none_2","response_stay_2","response_follow_2","response_timer_2","response_h_d_2","response_psi_d_2","v_2","h_2","converging"
false,0.0,-47.29501595500005,"0.0",12315.010538548,"34.25399581866072",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.033940768,true,false,false,0.0,0.0,0.0,299.770158,2647.295015955,false,0.0,40.62238404500022,"-75.30631200377488",12315.010538548,"-70.43969214377175",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.034214687,true,false,false,0.0,0.0,0.0,272.790675,2609.377615955,true
false,0.0,-47.29501595500005,"0.0",11976.148603368,"33.83030470183848",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.157512401,true,false,false,0.0,0.0,0.0,299.770158,2647.295015955,false,0.0,40.62238404500022,"-75.30631200377488",11976.148603368,"-70.86338326059399",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.158585754,true,false,false,0.0,0.0,-0.686667266,273.360486407,2609.377615955,true
false,0.0,-47.29501595500005,"0.0",11637.196196405,"33.38031522329019",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.468298873,true,false,false,0.0,0.0,0.0,299.770158,2647.295015955,false,0.0,40.62238404500022,"-75.72155772269689",11637.196196405,"-70.89812702022026",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.471180372,true,false,false,0.0,0.0,-3.462625955,273.930297814,2609.377615955,true
false,0.0,-47.29501595500005,"0.0",11294.32248039,"32.90848453629574",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.680169658,true,false,false,0.0,0.0,0.0,299.770158,2647.295015955,false,0.0,40.62238404500022,"-77.84737604365863",11294.32248039,"-69.24413944354876",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.684969393,true,false,false,0.0,0.0,-3.462625955,274.50010922,2609.377615955,true
false,0.0,-47.29501595500005,"0.0",10938.928257561,"32.42994823774597",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.875146857,true,false,false,0.0,0.0,0.0,299.770158,2647.295015955,false,0.0,40.62238404500022,"-81.24435377334791",10938.928257561,"-66.32569801240923",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.881944833,true,false,false,0.0,0.0,-3.462625955,275.069920627,2609.377615955,true
false,0.0,-47.29501595500005,"0.0",10568.934879792,"31.951439842240827",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,401.066966304,true,false,false,0.0,0.0,0.0,299.770158,2647.295015955,false,0.0,40.62238404500022,"-84.7026572957939",10568.934879792,"-63.34590282817262",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,401.075687267,true,false,false,0.0,0.0,-3.462625955,275.639732034,2609.377615955,true
true,0.0,-47.29501595500005,"0.0",10184.528358878,"31.47635504144893",true,false,false,true,false,false,false,false,false,false,false,true,false,false,false,25.0,false,true,false,false,false,true,1200.0,true,false,false,5.0,0.0,0.0,299.770158,2647.295015955,false,0.0,40.62238404500022,"-88.16281095625614",10184.528358878,"-60.36083402579806",false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,401.315564199,true,false,false,0.0,0.0,-3.462625955,276.209543441,2609.377615955,true
true,0.0,-47.29501595500005,"0.0",9786.014668925,"31.008382193880646",true,false,false,true,false,false,false,false,false,false,false,true,false,false,false,25.0,false,false,false,false,false,true,1200.0,true,false,false,4.0,-15.569462141,0.0,299.770158,2647.295015955,true,0.0,40.62238404500022,"-91.62302174061055",9786.014668925,"-57.36859608901192",false,false,true,true,false,true,false,false,false,false,false,false,false,false,true,-25.0,false,true,false,false,true,false,1200.0,true,false,false,5.0,0.0,-3.462625955,276.779354848,2609.377615955,true
true,-9.659757472,-42.948083680999844,"0.0",9373.75641832,"30.55166922749384",false,true,false,true,false,false,false,false,false,false,false,true,false,false,false,25.0,false,false,false,false,false,true,1200.0,true,false,false,3.0,-15.569462141,0.0,299.770158,2642.948083681,true,0.0,40.62238404500022,"-95.08323624919063",9373.75641832,"-54.365094489522875",false,false,true,true,false,true,false,false,false,false,false,false,false,false,true,-25.0,false,false,false,false,true,false,1200.0,true,false,false,4.0,9.466316272,-3.462625955,277.349166254,2609.377615955,true
true,-15.569462141,-4.48694149899984,"0.0",8948.516389941,"30.10984181921609",false,true,false,true,false,false,false,false,false,false,false,true,false,false,false,25.0,false,false,false,false,false,true,1200.0,true,false,false,2.0,-15.569462141,0.0,299.770158,2629.486941499,true,9.29823202,11.601700994000112,"-98.34147391036659",8948.516389941,"-51.54868429392044",false,false,true,true,false,true,false,false,false,false,false,false,false,false,true,-25.0,false,false,false,false,true,false,1200.0,true,false,false,3.0,23.765304616,-3.462625955,277.918977661,2613.398299006,true
true,-15.569462141,11.082520641999963,"0.0",8511.663657215,"29.685769628164312",false,true,false,true,false,false,false,false,false,false,false,true,false,false,false,25.0,false,false,false,false,false,true,1200.0,true,false,false,1.0,-15.569462141,0.0,299.770158,2613.917479358,true,18.959365719,-2.044089435999922,"-101.51560944592227",8511.663657215,"-48.798620892120766",false,false,true,true,false,true,false,false,false,false,false,false,false,false,true,-25.0,false,false,false,false,true,false,1200.0,true,false,false,2.0,32.902725299,-1.886144421,278.488789068,2627.044089436,true
true,-15.569462141,51.65198278300022,"0.0",8064.929084651,"29.280279432436874",false,true,false,true,false,false,false,false,false,false,false,true,false,false,false,25.0,false,false,false,false,false,true,1200.0,false,false,true,0.0,25.0,0.513722456,299.770158,2598.348017217,true,28.61991564,-50.350750741999946,"-103.79471632243552",8064.929084651,"-46.92500426863074",false,false,true,true,false,true,false,false,false,false,false,false,false,false,true,-25.0,false,false,false,false,true,false,1200.0,true,false,false,1.0,32.902725299,-1.886144421,279.058600475,2650.350750742,true
