"RA_1","vert_rate_1","alt_diff_1","psi_1","intr_sr_1","intr_chi_1","intr_vrc0_1","intr_vrc1_1","intr_vrc2_1","cc0_1","cc1_1","cc2_1","vc0_1","vc1_1","vc2_1","ua0_1","ua1_1","ua2_1","da0_1","da1_1","da2_1","target_rate_1","crossing_1","alarm_1","alert_1","intr_out_vrc0_1","intr_out_vrc1_1","intr_out_vrc2_1","intr_out_tds_1","response_none_1","response_stay_1","response_follow_1","response_timer_1","response_h_d_1","response_psi_d_1","v_1","h_1","RA_2","vert_rate_2","alt_diff_2","psi_2","intr_sr_2","intr_chi_2","intr_vrc0_2","intr_vrc1_2","intr_vrc2_2","cc0_2","cc1_2","cc2_2","vc0_2","vc1_2","vc2_2","ua0_2","ua1_2","ua2_2","da0_2","da1_2","da2_2","target_rate_2","crossing_2","alarm_2","alert_2","intr_out_vrc0_2","intr_out_vrc1_2","intr_out_vrc2_2","intr_out_tds_2","response_none_2","response_stay_2","response_follow_2","response_timer_2","response_h_d_2","response_psi_d_2","v_2","h_2","converging","abs_alt_diff"
false,0.0,-684.4751159550001,111.40497002374869,12727.929289055,-80.95469679348447,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.007123262,true,false,false,0.0,0.0,-2.771375488,265.6141494,2659.475115955,false,0.0,681.681984045,-148.59906101020454,12727.929289055,-0.9506658403301607,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.007153343,true,false,false,0.0,0.0,0.0,106.17932922,1968.318015955,false,684.4751159550001
false,0.0,-684.4751159550001,109.9373769051018,12581.059114569,-80.69016166381056,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.00286211,true,false,false,0.0,0.0,-2.771375488,265.6141494,2659.475115955,false,0.0,681.681984045,-148.59906101020454,12581.059114569,-2.1537237720073534,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.002880626,true,false,false,0.0,0.0,0.0,106.17932922,1968.318015955,false,684.4751159550001
false,0.0,-684.4751159550001,107.23560708452968,12429.575503488,-79.2125062030698,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.003028147,true,false,false,0.0,0.0,-2.771375488,265.6141494,2659.475115955,false,0.0,681.681984045,-148.59906101020454,12429.575503488,-3.377838131838722,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.003048289,true,false,false,0.0,0.0,0.0,106.17932922,1968.318015955,false,684.4751159550001
false,0.0,-684.4751159550001,104.46683529291606,12271.349257514,-77.68782242380048,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.003954162,true,false,false,0.0,0.0,-5.848176455,265.6141494,2659.475115955,false,0.0,681.681984045,-148.59906101020454,12271.349257514,-4.6219261441830275,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.003981713,true,false,false,0.0,0.0,0.0,106.17932922,1968.318015955,false,684.4751159550001
false,0.0,-684.4751159550001,100.1525253187975,12104.255332197,-74.63556962169292,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.004833045,true,false,false,0.0,0.0,-5.848176455,265.6141494,2659.475115955,false,0.0,681.681984045,-148.59906101020454,12104.255332197,-5.883983258898227,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.004868385,true,false,false,0.0,0.0,0.0,106.17932922,1968.318015955,false,684.4751159550001
false,0.0,-684.4751159550001,95.20484614013668,11921.618098306,-70.95893061924248,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.011502078,true,false,false,0.0,-13.118820668,-5.848176455,265.6141494,2659.475115955,false,0.0,681.681984045,-148.59906101020454,11921.618098306,-7.155023492404385,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.011575766,true,false,false,0.0,0.0,0.0,106.17932922,1968.318015955,false,684.4751159550001
false,-9.659691049,-680.1282022239998,90.30518105389096,11723.890167357,-67.33703681738432,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.012912395,true,false,false,0.0,-13.118820668,-5.848176455,265.6141494,2655.128202224,false,0.0,681.681984045,-148.59906101020454,11723.890167357,-8.432794834087739,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.011863012,true,false,false,0.0,0.0,0.0,106.17932922,1968.318015955,false,680.1282022239998
false,-13.118820668,-667.652734493,85.6552683851343,11509.325797756,-63.96381775669838,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.016140347,true,false,false,0.0,-13.118820668,-5.848176455,265.6141494,2642.652734493,false,0.0,681.681984045,-148.59906101020454,11509.325797756,-9.709488384862674,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.011670887,true,false,false,0.0,0.0,0.0,106.17932922,1968.318015955,false,667.652734493
false,-13.118820668,-654.5339138250001,80.73909690047287,11281.633109919,-60.32755073559157,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.018878773,true,false,false,0.0,-13.118820668,-5.639972985,265.6141494,2629.533913825,false,0.0,656.681984045,-148.59906101020454,11281.633109919,-10.9893928484173,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.017212287,true,false,false,0.0,0.0,0.0,106.17932922,1968.318015955,false,654.5339138250001
false,-13.118820668,-641.4150931569998,75.79226592853196,11039.639423559,-56.656646123937925,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.020022984,true,false,false,0.0,-13.118820668,-4.536268003,265.6141494,2616.415093157,false,0.0,656.681984045,-148.59906101020454,11039.639423559,-12.265319208704552,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.017397996,true,false,false,0.0,0.0,0.0,106.17932922,1968.318015955,false,641.4150931569998
