"RA_1","vert_rate_1","alt_diff_1","psi_1","intr_sr_1","intr_chi_1","intr_vrc0_1","intr_vrc1_1","intr_vrc2_1","cc0_1","cc1_1","cc2_1","vc0_1","vc1_1","vc2_1","ua0_1","ua1_1","ua2_1","da0_1","da1_1","da2_1","target_rate_1","crossing_1","alarm_1","alert_1","intr_out_vrc0_1","intr_out_vrc1_1","intr_out_vrc2_1","intr_out_tds_1","response_none_1","response_stay_1","response_follow_1","response_timer_1","response_h_d_1","response_psi_d_1","v_1","h_1","RA_2","vert_rate_2","alt_diff_2","psi_2","intr_sr_2","intr_chi_2","intr_vrc0_2","intr_vrc1_2","intr_vrc2_2","cc0_2","cc1_2","cc2_2","vc0_2","vc1_2","vc2_2","ua0_2","ua1_2","ua2_2","da0_2","da1_2","da2_2","target_rate_2","crossing_2","alarm_2","alert_2","intr_out_vrc0_2","intr_out_vrc1_2","intr_out_vrc2_2","intr_out_tds_2","response_none_2","response_stay_2","response_follow_2","response_timer_2","response_h_d_2","response_psi_d_2","v_2","h_2","converging"
false,0.0,-147.29501595500005,"0.0",14599.552096456,"94.23323657245066",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.010996143,true,false,false,0.0,0.0,0.951637874,384.5534154,2647.295015955,false,0.0,154.45898404499985,"2.6415650197416043",14599.552096456,"-88.4083284134983",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.010796634,true,false,false,0.0,0.0,-3.29501,161.57798862,2495.541015955,false
false,0.0,-147.29501595500005,"0.4761992609992079",14622.309074546,"94.62750836914098",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000038824,true,false,false,0.0,0.0,0.951637874,384.5534154,2647.295015955,false,0.0,154.45898404499985,"0.5024002199000838",14622.309074546,"-85.39869255596723",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000037515,true,false,false,0.0,0.0,-3.29501,161.57798862,2495.541015955,false
false,0.0,-147.29501595500005,"1.3550152770874913",14635.348047353,"94.62119895790102",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999938791,true,false,false,0.0,0.0,2.500546411,384.5534154,2647.295015955,false,0.0,154.45898404499985,"-2.7854665212565837",14635.348047353,"-81.23831926725803",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999938457,true,false,false,0.0,0.0,-2.822877933,161.57798862,2495.541015955,true
false,0.0,-147.29501595500005,"3.109168252236244",14635.194935232,"93.74632649572506",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999970555,true,false,false,0.0,0.0,2.500546411,384.5534154,2647.295015955,false,0.0,154.45898404499985,"-5.718387913681989",14635.194935232,"-77.42611730456406",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,99.999969877,true,false,false,0.0,0.0,-0.422717423,161.57798862,2495.541015955,true
false,0.0,-147.29501595500005,"5.529178685897229",14617.758320745,"92.21557732794071",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000051406,true,false,false,0.0,0.0,2.500546411,384.5534154,2647.295015955,false,0.0,154.45898404499985,"-6.842454904341912",14617.758320745,"-75.41278910532328",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000049724,true,false,false,0.0,0.0,-0.422717423,161.57798862,2495.541015955,true
false,0.0,-147.29501595500005,"8.022231956521113",14585.67172277,"90.61911820894288",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000147137,true,false,false,0.0,0.0,4.478434074,384.5534154,2647.295015955,false,0.0,154.45898404499985,"-7.269999219632185",14585.67172277,"-74.08865058111117",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000144235,true,false,false,0.0,0.0,-0.422717423,161.57798862,2495.541015955,true
false,0.0,-147.29501595500005,"11.68525891415373",14536.891002172,"87.85957395991562",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000278893,true,false,false,0.0,0.0,4.478434074,384.5534154,2647.295015955,false,0.0,154.45898404499985,"-7.692746273895385",14536.891002172,"-72.7624208755384",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000274284,true,false,false,0.0,0.0,-0.422717423,161.57798862,2495.541015955,true
false,0.0,-147.29501595500005,"15.979654823370032",14463.013501017,"84.47377721511941",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000544,true,false,false,0.0,0.0,4.478434074,384.5534154,2647.295015955,false,0.0,154.45898404499985,"-8.115463878127917",14463.013501017,"-71.43110410688575",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000535756,true,false,false,0.0,0.0,-0.422717423,161.57798862,2495.541015955,true
false,0.0,-147.29501595500005,"20.274050732586335",14362.962688254,"81.08985770924318",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.001047067,true,false,false,0.0,0.0,4.478434074,384.5534154,2647.295015955,false,0.0,154.45898404499985,"-8.538181253177333",14362.962688254,"-70.0979102712005",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.001031347,true,false,false,0.0,0.0,-0.422717423,161.57798862,2495.541015955,true
false,0.0,-147.29501595500005,"24.56844669909842",14236.931819641,"77.70449962093491",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.001879152,true,false,false,0.0,0.0,4.478434074,384.5534154,2647.295015955,false,0.0,154.45898404499985,"-8.960898685522524",14236.931819641,"-68.76615501794726",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.001849789,true,false,false,0.0,0.0,-0.422717423,161.57798862,2495.541015955,true
false,0.0,-147.29501595500005,"28.862842608314722",14085.181272143,"74.3142961431448",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.003085036,true,false,false,0.0,0.0,3.626095688,384.5534154,2647.295015955,false,0.0,154.45898404499985,"-9.383616117867719",14085.181272143,"-67.4392450968801",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.003033739,true,false,false,0.0,0.0,-0.422717423,161.57798862,2495.541015955,true
false,0.0,-147.29501595500005,"32.716113039848096",13908.973293312,"71.35804918051338",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.004722878,true,false,false,0.0,0.0,3.626095688,384.5534154,2647.295015955,false,0.0,154.45898404499985,"-9.806333550212912",13908.973293312,"-66.11950419563296",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.004637668,true,false,false,0.0,0.0,-0.422717423,161.57798862,2495.541015955,true
false,0.0,-147.29501595500005,"36.352031129657675",13711.471162746,"68.61281042712339",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.008875423,true,false,false,0.0,-10.009439461,3.626095688,384.5534154,2647.295015955,false,0.0,154.45898404499985,"-10.229050982558105",13711.471162746,"-64.80610748416396",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.008730132,true,false,false,0.0,0.0,-0.422717423,161.57798862,2495.541015955,true
false,-9.65985265,-142.94805710599985,"39.50585479571394",13495.293450728,"66.3449679581582",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.020623194,true,false,false,0.0,-10.009439461,3.626095688,384.5534154,2642.948057106,false,0.0,154.45898404499985,"-10.6517684149033",13495.293450728,"-63.497408854727695",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.019569942,true,false,false,0.0,0.0,-0.422717423,161.57798862,2495.541015955,true
false,-10.009439461,-132.94774030300005,"43.50483996829654",13258.43511147,"63.220815656367904",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.030664444,true,false,false,0.0,-10.009439461,3.626095688,384.5534154,2632.947740303,false,0.0,129.45898404499985,"-11.074485789952712",13258.43511147,"-62.19985855159019",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.031379214,true,false,false,0.0,0.0,-1.538231726,161.57798862,2495.541015955,true
false,-10.009439461,-122.93830084199999,"47.139302229644464",13000.348143955,"60.44918984738519",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.0408474,true,false,false,0.0,-8.608668567,3.626095688,384.5534154,2622.938300842,false,0.0,129.45898404499985,"-12.336650735324955",13000.348143955,"-60.074857211148526",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.040529197,true,false,false,0.0,0.0,-1.538231726,161.57798862,2495.541015955,true
false,-8.608668567,-114.09324161699988,"50.43242310837404",12721.218666436,"58.013329510350154",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.05634126,true,false,false,0.0,-8.608668567,3.626095688,384.5534154,2614.093241617,false,0.0,129.45898404499985,"-13.87333929820519",12721.218666436,"-57.68090804927797",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.054876161,true,false,false,0.0,0.0,-1.538231726,161.57798862,2495.541015955,true
false,-8.608668567,-105.4845730510001,"54.01698435540018",12421.826757177,"55.280822222942646",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.137013179,true,false,false,0.0,-8.608668567,3.626095688,384.5534154,2605.484573051,false,0.0,104.45898404499985,"-15.411562585835462",12421.826757177,"-55.290630859324835",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.136213115,true,false,false,0.0,0.0,-1.538231726,161.57798862,2495.541015955,true
false,-8.608668567,-96.87590448399988,"57.63723405486521",12101.647278859,"52.50292298446948",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.272492984,true,false,false,0.0,-8.608668567,3.626095688,384.5534154,2596.875904484,false,0.0,104.45898404499985,"-16.94979423864954",12101.647278859,"-52.91004874551889",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.269109838,true,false,false,0.0,0.0,-1.538231726,161.57798862,2495.541015955,true
false,-8.608668567,-88.26723591700011,"61.25919105396817",11761.266806721,"49.71159653736319",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.367258746,true,false,false,0.0,-8.608668567,3.626095688,384.5534154,2588.267235917,false,0.0,104.45898404499985,"-18.4880259487594",11761.266806721,"-50.541186426116575",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.367878237,true,false,false,0.0,0.0,-3.008276929,161.57798862,2495.541015955,true
false,-8.608668567,-79.65856734999988,"64.88122855364136",11400.560496873,"46.91005803429117",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.503532389,true,false,false,0.0,-6.67479708,3.626095688,384.5534154,2579.65856735,false,0.0,79.45898404499985,"-21.14337449958691",11400.560496873,"-47.06533887868791",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.492055047,true,false,false,0.0,0.0,-3.008276929,161.57798862,2495.541015955,true
false,-6.67479708,-72.5878387050002,"68.17924529943454",11018.950918851,"44.43427113330245",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.658861787,true,false,false,0.0,-6.67479708,3.626095688,384.5534154,2572.587838705,false,0.0,79.45898404499985,"-24.15021564088066",11018.950918851,"-43.236267949885466",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.644382025,true,false,false,0.0,0.0,-3.008276929,161.57798862,2495.541015955,true
false,-6.67479708,-65.913041625,"71.75853344398476",10617.821417987,"41.68337109853033",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.904428245,true,false,false,0.0,-6.67479708,3.626095688,384.5534154,2565.913041625,false,0.0,79.45898404499985,"-27.158486999422617",10617.821417987,"-39.39960842426964",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,true,true,false,false,400.895258022,true,false,false,0.0,0.0,-3.008276929,161.57798862,2495.541015955,true
