"RA_1","vert_rate_1","alt_diff_1","psi_1","intr_sr_1","intr_chi_1","intr_vrc0_1","intr_vrc1_1","intr_vrc2_1","cc0_1","cc1_1","cc2_1","vc0_1","vc1_1","vc2_1","ua0_1","ua1_1","ua2_1","da0_1","da1_1","da2_1","target_rate_1","crossing_1","alarm_1","alert_1","intr_out_vrc0_1","intr_out_vrc1_1","intr_out_vrc2_1","intr_out_tds_1","response_none_1","response_stay_1","response_follow_1","response_timer_1","response_h_d_1","response_psi_d_1","v_1","h_1","RA_2","vert_rate_2","alt_diff_2","psi_2","intr_sr_2","intr_chi_2","intr_vrc0_2","intr_vrc1_2","intr_vrc2_2","cc0_2","cc1_2","cc2_2","vc0_2","vc1_2","vc2_2","ua0_2","ua1_2","ua2_2","da0_2","da1_2","da2_2","target_rate_2","crossing_2","alarm_2","alert_2","intr_out_vrc0_2","intr_out_vrc1_2","intr_out_vrc2_2","intr_out_tds_2","response_none_2","response_stay_2","response_follow_2","response_timer_2","response_h_d_2","response_psi_d_2","v_2","h_2","converging"
false,0.0,-640.5325558420009,"-46.272951024980806",12738.333299216,"-126.40136773500704",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.007582852,true,false,false,0.0,0.0,3.02367,269.212539,8765.532555842,false,0.0,644.5804441580003,"16.938547993863594",12738.333299216,"-9.612866787644094",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.007539162,true,false,false,0.0,0.0,0.935294,186.6656166,8130.419555842,false
false,0.0,-640.5325558420009,"-44.750899757597004",12718.220831926,"-129.03932856373837",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.0004329,true,false,false,0.0,0.0,-5.655536516,269.212539,8765.532555842,false,0.0,644.5804441580003,"17.60733636068104",12718.220831926,"-11.397564715809066",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000428958,true,false,false,0.0,0.0,0.935294,186.6656166,8130.419555842,false
false,0.0,-640.5325558420009,"-43.69660848396059",12710.2846028,"-131.19942276699086",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000083944,true,false,false,0.0,0.0,-6.210272827,269.212539,8765.532555842,false,0.0,644.5804441580003,"18.53889526175496",12710.2846028,"-13.4349264892033",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000082541,true,false,false,0.0,0.0,0.0,186.6656166,8130.419555842,false
false,0.0,-640.5325558420009,"-46.46593363821274",12705.446876379,"-129.55570534420553",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000082623,true,false,false,0.0,0.0,-6.210272827,269.212539,8765.532555842,false,0.0,644.5804441580003,"18.805218936482156",12705.446876379,"-14.826857895397307",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000081196,true,false,false,0.0,0.0,-0.916902556,186.6656166,8130.419555842,false
false,0.0,-640.5325558420009,"-51.38699021833125",12690.766217587,"-125.81475469404063",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000105908,true,false,false,0.0,0.0,-6.210272827,269.212539,8765.532555842,false,0.0,644.5804441580003,"18.15346804266072",12690.766217587,"-15.35521293152948",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.00010426,true,false,false,0.0,0.0,-0.916902556,186.6656166,8130.419555842,false
false,0.0,-640.5325558420009,"-56.30804674115397",12662.320396356,"-122.12749517401232",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.00013511,true,false,false,0.0,0.0,-6.210272827,269.212539,8765.532555842,false,0.0,644.5804441580003,"17.24028727852764",12662.320396356,"-15.6758291701908",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000133217,true,false,false,0.0,0.0,-2.195765559,186.6656166,8130.419555842,false
false,0.0,-640.5325558420009,"-61.22910332127247",12619.388236541,"-118.48593264777979",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000197401,true,false,false,0.0,0.0,-6.210272827,269.212539,8765.532555842,false,0.0,644.5804441580003,"15.40165144730373",12619.388236541,"-15.116687392852864",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000194992,true,false,false,0.0,0.0,-2.195765559,186.6656166,8130.419555842,false
false,0.0,-640.5325558420009,"-66.1501598440952",12560.86218109,"-114.87536140868589",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000290088,true,false,false,0.0,0.0,-6.210272827,269.212539,8765.532555842,false,0.0,644.5804441580003,"13.210031731064408",12560.86218109,"-14.235552960342364",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000286895,true,false,false,0.0,0.0,-2.195765559,186.6656166,8130.419555842,false
false,0.0,-640.5325558420009,"-71.07121636691791",12486.359254463,"-111.29204531354011",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.00037818,true,false,false,0.0,0.0,-6.210272827,269.212539,8765.532555842,false,0.0,644.5804441580003,"11.014312501800925",12486.359254463,"-13.37757415875584",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000374214,true,false,false,0.0,0.0,-2.195765559,186.6656166,8130.419555842,false
false,0.0,-640.5325558420009,"-75.99227294703643",12395.636116004,"-107.73368439516128",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.00045003,true,false,false,0.0,0.0,-6.210272827,269.212539,8765.532555842,false,0.0,644.5804441580003,"8.818547435913832",12395.636116004,"-12.544504754608406",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,false,false,false,true,false,false,100.000445393,true,false,false,0.0,0.0,-2.195765559,186.6656166,8130.419555842,false
